flight,sched_arr_time,original_index,unique_index,count
UA-828-SFO-ORD,5:11 a.m.Dec 02,2020,179,7.0
CO-4888-IAH-DAL,6:40 p.m.,2021,206,13.0
UA-858-PVG-SFO,,2022,123,
UA-2704-DTW-PHX,,2023,124,
AA-3063-SLC-LAX,,2024,125,
UA-2708-EWR-CLT,,2025,126,
UA-62-IAH-EWR,,2026,181,
UA-1500-IAH-GUA,,2027,182,
AA-3804-PHL-ORD,4:05 p.m.,2028,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,2029,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,2030,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,2031,41,19.0
AA-2957-DFW-CVG,11:05 a.m.,2032,11,17.0
UA-37-EDI-EWR,,2033,183,
AA-789-ORD-DEN,2:35 p.m.,2034,42,20.0
AA-415-BOS-ORD,,2035,136,
AA-85-JFK-SFO,6:30 p.m.,2036,44,19.0
AA-3979-CVG-ORD,8:00 a.m.,2037,13,17.0
AA-1544-SAN-ORD,,2038,58,
AA-3786-IAH-ORD,6:40 p.m.,2039,46,20.0
AA-271-MIA-LAX,2:25 p.m.,2040,19,18.0
AA-2525-DFW-MIA,11:10 a.m.,2041,17,15.0
CO-50-CLE-EWR,,2042,184,
UA-3099-PHX-PHL,6:17 p.m.,2043,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,2044,30,18.0
AA-404-MIA-MCO,7:45 a.m.,2045,18,17.0
CO-45-EWR-MIA,7:05 p.m.,2046,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,2047,48,18.0
AA-59-JFK-SFO,10:45 a.m.,2048,49,19.0
AA-222-LAX-BOS,3:30 p.m.,2049,47,17.0
AA-3859-IAH-ORD,9:40 a.m.,2050,0,18.0
CO-1586-IAH-MCO,,2051,149,
AA-518-MIA-JFK,9:25 a.m.,2052,3,16.0
UA-397-JFK-SFO,11:55 a.m.,2053,150,15.0
UA-3925-IAD-ORF,,2054,54,
AA-1733-ORD-PHX,10:30 p.m.,2055,1,19.0
AA-3-JFK-LAX,3:15 p.m.,2056,24,18.0
UA-2830-MCO-CLT,5:05 p.m.,2057,151,17.0
CO-58-DEN-IAH,,2058,152,
UA-5487-SFO-MRY,,2059,59,
AA-204-LAX-MCO,6:55 a.m.  Fri 02-Dec-2011,2060,228,3.0
UA-414-LAX-SFO,,2061,61,
CO-1614-LAX-IAH,,2062,154,
UA-2726-FLL-PHL,6:46 p.m.,2063,155,17.0
CO-52-IAH-LAX,,2064,156,
CO-1090-BOS-IAH,,2065,157,
AA-616-DFW-DTW,12:35 p.m.,2066,15,19.0
UA-3515-IAD-MSP,,2067,67,
AA-3468-CVG-MIA,9:55 a.m.,2068,6,18.0
AA-484-DFW-MIA,7:55 p.m.,2069,7,17.0
AA-1886-BOS-MIA,,2070,70,
CO-62-IAH-EWR,,2071,158,
CO-1561-PHX-IAH,,2072,159,
UA-2314-ATL-PHL,,2073,73,
AA-446-DFW-PHL,3:50 p.m.,2074,8,18.0
CO-1023-IAH-DEN,,2075,160,
AA-466-IAH-MIA,9:20 a.m.,2076,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,2077,161,18.0
CO-89-IAH-EWR,,2078,162,
CO-1088-CLE-IAH,,2079,163,
AA-1664-MIA-ATL,12:10 p.m.,2080,12,19.0
AA-1279-DFW-PHX,2:35 p.m.,2081,14,17.0
UA-854-SFO-IAH,,2082,82,
UA-382-IAD-LAX,,2083,83,
AA-4344-ORD-DTW,,2084,84,
UA-257-JFK-SFO,6:15 p.m.,2085,164,18.0
UA-2945-PHL-CLT,1:45 p.m.,2086,165,18.0
CO-63-EWR-IAH,,2087,166,
CO-47-IAH-LAX,,2088,167,
AA-2050-ORD-MIA,2:45 p.m.,2089,20,20.0
UA-248-PHX-ORD,,2090,90,
AA-4330-CVG-ORD,,2091,169,
AA-1434-DFW-MCO,10:35 a.m.,2092,22,16.0
AA-1640-MIA-MCO,7:25 p.m.,2093,2,20.0
AA-4307-ORD-DTW,9:10 p.m.,2094,23,19.0
CO-1694-LAX-IAH,12:21 a.m.  Fri 02-Dec-2011,2095,229,3.0
UA-843-LAX-ORD,,2096,96,
CO-1193-EWR-MCO,12:18 p.m.,2097,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,2098,25,17.0
AA-643-MIA-ORD,9:35 a.m.,2099,26,16.0
AA-1007-MIA-PHX,,2100,100,
UA-2906-PHL-MCO,6:23 p.m.,2101,171,18.0
UA-938-DEN-ORD,,2102,103,
AA-1221-MCO-ORD,9:45 p.m.,2103,28,19.0
CO-16-LAX-EWR,,2104,172,
UA-2515-DFW-CLT,,2105,106,
AA-400-DFW-JFK,,2106,107,
UA-664-ORD-PHL,4:31 p.m.,2107,173,20.0
AA-3756-ORD-SLC,2:45 p.m.,2108,4,19.0
UA-37-EWR-MCO,,2109,174,
AA-1522-SFO-ORD,5:50 a.m.  Fri 02-Dec-2011,2110,230,3.0
UA-233-LAX-JFK,12:29 a.m.  Fri 02-Dec-2011,2111,231,3.0
AA-3823-LAX-DEN,12:15 a.m.  Fri 02-Dec-2011,2112,232,3.0
AA-2312-DFW-DTW,11:50 p.m.,2113,33,19.0
AA-1165-JFK-MIA,10:34 a.m.,2114,34,15.0
AA-431-MIA-SFO,11:50 a.m.,2115,35,18.0
UA-3373-IAD-PHL,,2116,117,
AA-649-ORD-SNA,3:50 p.m.,2117,36,16.0
CO-1250-MIA-IAH,,2118,178,
UA-6273-YYC-SFO,,2119,120,
UA-828-SFO-ORD,5:11 a.m.,2120,209,7.0
CO-4888-IAH-DAL,6:40 p.m.,2121,206,13.0
UA-858-PVG-SFO,,2122,123,
UA-2704-DTW-PHX,,2123,124,
AA-3063-SLC-LAX,,2124,125,
UA-2708-EWR-CLT,,2125,126,
UA-62-IAH-EWR,,2126,181,
UA-1500-IAH-GUA,,2127,182,
AA-3804-PHL-ORD,4:05 p.m.,2128,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,2129,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,2130,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,2131,41,19.0
AA-2957-DFW-CVG,11:05 a.m.,2132,11,17.0
UA-37-EDI-EWR,,2133,183,
AA-789-ORD-DEN,2:35 p.m.,2134,42,20.0
AA-415-BOS-ORD,,2135,136,
AA-85-JFK-SFO,6:30 p.m.,2136,44,19.0
AA-3979-CVG-ORD,8:00 a.m.,2137,13,17.0
AA-1544-SAN-ORD,,2138,58,
AA-3786-IAH-ORD,6:40 p.m.,2139,46,20.0
AA-271-MIA-LAX,2:25 p.m.,2140,19,18.0
AA-2525-DFW-MIA,11:10 a.m.,2141,17,15.0
CO-50-CLE-EWR,,2142,184,
UA-3099-PHX-PHL,6:17 p.m.,2143,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,2144,30,18.0
AA-404-MIA-MCO,7:45 a.m.,2145,18,17.0
CO-45-EWR-MIA,7:05 p.m.,2146,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,2147,48,18.0
AA-59-JFK-SFO,10:45 a.m.,2148,49,19.0
AA-222-LAX-BOS,3:30 p.m.,2149,47,17.0
CO-58-DEN-IAH,,2150,152,
CO-1023-IAH-DEN,1:17 p.m.,2151,75,10.0
AA-3823-LAX-DEN,12:15 a.m.,2152,197,6.0
UA-938-DEN-ORD,,2153,103,
AA-789-ORD-DEN,2:35 p.m.,2154,42,20.0
AA-3859-IAH-ORD,9:40 a.m.,2155,0,18.0
CO-1586-IAH-MCO,,2156,149,
AA-518-MIA-JFK,9:25 a.m.,2157,3,16.0
UA-397-JFK-SFO,11:55 a.m.,2158,150,15.0
UA-3925-IAD-ORF,,2159,54,
AA-1733-ORD-PHX,10:30 p.m.,2160,1,19.0
AA-3-JFK-LAX,3:15 p.m.,2161,24,18.0
UA-2830-MCO-CLT,5:05 p.m.,2162,151,17.0
CO-58-DEN-IAH,,2163,152,
UA-5487-SFO-MRY,,2164,59,
AA-204-LAX-MCO,6:55 a.m. Dec 02,2165,153,6.0
UA-414-LAX-SFO,,2166,61,
CO-1614-LAX-IAH,,2167,154,
UA-2726-FLL-PHL,6:46 p.m.,2168,155,17.0
CO-52-IAH-LAX,,2169,156,
CO-1090-BOS-IAH,,2170,157,
AA-616-DFW-DTW,12:35 p.m.,2171,15,19.0
UA-3515-IAD-MSP,,2172,67,
AA-3468-CVG-MIA,9:55 a.m.,2173,6,18.0
AA-484-DFW-MIA,7:55 p.m.,2174,7,17.0
AA-1886-BOS-MIA,,2175,70,
CO-62-IAH-EWR,,2176,158,
CO-1561-PHX-IAH,,2177,159,
UA-2314-ATL-PHL,,2178,73,
AA-446-DFW-PHL,3:50 p.m.,2179,8,18.0
CO-1023-IAH-DEN,,2180,160,
AA-466-IAH-MIA,9:20 a.m.,2181,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,2182,161,18.0
CO-89-IAH-EWR,,2183,162,
CO-1088-CLE-IAH,,2184,163,
AA-1664-MIA-ATL,12:10 p.m.,2185,12,19.0
AA-1279-DFW-PHX,2:35 p.m.,2186,14,17.0
UA-854-SFO-IAH,,2187,82,
UA-382-IAD-LAX,,2188,83,
AA-4344-ORD-DTW,,2189,84,
UA-257-JFK-SFO,6:15 p.m.,2190,164,18.0
UA-2945-PHL-CLT,1:45 p.m.,2191,165,18.0
CO-63-EWR-IAH,,2192,166,
CO-47-IAH-LAX,,2193,167,
AA-2050-ORD-MIA,2:45 p.m.,2194,20,20.0
UA-248-PHX-ORD,,2195,90,
AA-4330-CVG-ORD,,2196,169,
AA-1434-DFW-MCO,10:35 a.m.,2197,22,16.0
AA-1640-MIA-MCO,7:25 p.m.,2198,2,20.0
AA-4307-ORD-DTW,9:10 p.m.,2199,23,19.0
CO-1694-LAX-IAH,12:21 a.m. Dec 02,2200,170,7.0
UA-843-LAX-ORD,,2201,96,
CO-1193-EWR-MCO,12:18 p.m.,2202,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,2203,25,17.0
AA-643-MIA-ORD,9:35 a.m.,2204,26,16.0
AA-1007-MIA-PHX,,2205,100,
UA-2906-PHL-MCO,6:23 p.m.,2206,171,18.0
UA-938-DEN-ORD,,2207,103,
AA-1221-MCO-ORD,9:45 p.m.,2208,28,19.0
CO-16-LAX-EWR,,2209,172,
UA-2515-DFW-CLT,,2210,106,
AA-400-DFW-JFK,2:59 p.m.,2211,29,14.0
UA-664-ORD-PHL,4:31 p.m.,2212,173,20.0
AA-3756-ORD-SLC,2:45 p.m.,2213,4,19.0
UA-37-EWR-MCO,,2214,174,
AA-1522-SFO-ORD,5:50 a.m. Dec 02,2215,205,5.0
UA-233-LAX-JFK,12:29 a.m. Dec 02,2216,176,7.0
AA-3823-LAX-DEN,12:15 a.m. Dec 02,2217,177,6.0
AA-2312-DFW-DTW,11:50 p.m.,2218,33,19.0
AA-1165-JFK-MIA,10:34 a.m.,2219,34,15.0
AA-431-MIA-SFO,11:50 a.m.,2220,35,18.0
UA-3373-IAD-PHL,,2221,117,
AA-649-ORD-SNA,3:50 p.m.,2222,36,16.0
CO-1250-MIA-IAH,,2223,178,
UA-6273-YYC-SFO,,2224,120,
UA-828-SFO-ORD,5:11 a.m.Dec 02,2225,179,7.0
CO-4888-IAH-DAL,6:40 p.m.,2226,206,13.0
UA-858-PVG-SFO,,2227,123,
UA-2704-DTW-PHX,,2228,124,
AA-3063-SLC-LAX,,2229,125,
UA-2708-EWR-CLT,,2230,126,
UA-62-IAH-EWR,,2231,181,
UA-1500-IAH-GUA,,2232,182,
AA-3804-PHL-ORD,4:05 p.m.,2233,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,2234,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,2235,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,2236,41,19.0
AA-2957-DFW-CVG,11:05 a.m.,2237,11,17.0
UA-37-EDI-EWR,,2238,183,
AA-789-ORD-DEN,2:35 p.m.,2239,42,20.0
AA-415-BOS-ORD,,2240,136,
AA-85-JFK-SFO,6:30 p.m.,2241,44,19.0
AA-3979-CVG-ORD,8:00 a.m.,2242,13,17.0
AA-1544-SAN-ORD,,2243,58,
AA-3786-IAH-ORD,6:40 p.m.,2244,46,20.0
AA-271-MIA-LAX,2:25 p.m.,2245,19,18.0
AA-2525-DFW-MIA,11:10 a.m.,2246,17,15.0
CO-50-CLE-EWR,,2247,184,
UA-3099-PHX-PHL,6:17 p.m.,2248,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,2249,30,18.0
AA-404-MIA-MCO,7:45 a.m.,2250,18,17.0
CO-45-EWR-MIA,7:05 p.m.,2251,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,2252,48,18.0
AA-59-JFK-SFO,10:45 a.m.,2253,49,19.0
AA-222-LAX-BOS,3:30 p.m.,2254,47,17.0
AA-3859-IAH-ORD,9:30 a.m.,2255,233,3.0
AA-518-MIA-JFK,8:54 a.m.,2256,317,2.0
CO-1586-IAH-MCO,9:40 p.m.,2257,318,2.0
UA-3925-IAD-ORF,9:34 a.m.,2258,239,3.0
AA-1733-ORD-PHX,10:15 p.m.,2259,319,2.0
AA-204-LAX-MCO,6:30 a.m.,2260,320,2.0
UA-2726-FLL-PHL,6:34 p.m.,2261,321,2.0
CO-52-IAH-LAX,9:11 a.m.,2262,322,2.0
AA-3468-CVG-MIA,9:45 a.m.,2263,323,2.0
AA-484-DFW-MIA,7:26 p.m.,2264,324,2.0
AA-616-DFW-DTW,12:12 p.m.,2265,325,2.0
AA-446-DFW-PHL,3:33 p.m.,2266,326,2.0
CO-1023-IAH-DEN,12:51 p.m.,2267,327,2.0
AA-466-IAH-MIA,8:51 a.m.,2268,328,2.0
UA-3050-PHX-CLT,4:37 p.m.,2269,238,3.0
AA-2957-DFW-CVG,10:55 a.m.,2270,329,2.0
AA-1664-MIA-ATL,11:43 a.m.,2271,330,2.0
AA-3979-CVG-ORD,7:50 a.m.,2272,331,2.0
AA-1279-DFW-PHX,2:14 p.m.,2273,332,2.0
AA-404-MIA-MCO,7:25 a.m.,2274,333,2.0
AA-3756-ORD-SLC,2:35 p.m.,2275,334,2.0
UA-382-IAD-LAX,2:48 p.m.,2276,335,2.0
UA-257-JFK-SFO,5:40 p.m.,2277,336,2.0
UA-2945-PHL-CLT,1:35 p.m.,2278,337,2.0
CO-63-EWR-IAH,8:04 p.m.,2279,244,3.0
AA-2525-DFW-MIA,10:43 a.m.,2280,237,3.0
CO-47-IAH-LAX,8:46 p.m.,2281,246,3.0
AA-271-MIA-LAX,1:57 p.m.,2282,338,2.0
AA-2050-ORD-MIA,2:10 p.m.,2283,339,2.0
AA-4330-CVG-ORD,3:50 p.m.,2284,248,3.0
AA-1434-DFW-MCO,10:18 a.m.,2285,247,3.0
AA-1640-MIA-MCO,7:08 p.m.,2286,236,3.0
AA-4307-ORD-DTW,9:00 p.m.,2287,251,3.0
AA-3-JFK-LAX,2:47 p.m.,2288,340,2.0
CO-1694-LAX-IAH,11:52 p.m.,2289,243,3.0
CO-1193-EWR-MCO,12:08 p.m.,2290,341,2.0
AA-3842-MSP-ORD,6:50 a.m.,2291,234,3.0
AA-643-MIA-ORD,9:00 a.m.,2292,235,3.0
AA-1007-MIA-PHX,7:38 p.m.,2293,342,2.0
UA-2906-PHL-MCO,6:00 p.m.,2294,343,2.0
AA-1221-MCO-ORD,9:25 p.m.,2295,344,2.0
AA-400-DFW-JFK,2:35 p.m.,2296,345,2.0
UA-664-ORD-PHL,4:20 p.m.,2297,240,3.0
UA-37-EWR-MCO,3:55 p.m.,2298,346,2.0
UA-233-LAX-JFK,12:09 a.m.,2299,347,2.0
AA-3823-LAX-DEN,12:05 a.m.,2300,348,2.0
AA-2312-DFW-DTW,11:31 p.m.,2301,242,3.0
AA-1165-JFK-MIA,9:25 a.m.,2302,349,2.0
AA-431-MIA-SFO,11:22 a.m.,2303,350,2.0
AA-649-ORD-SNA,3:30 p.m.,2304,351,2.0
UA-828-SFO-ORD,5:08 a.m.,2305,352,2.0
CO-4888-IAH-DAL,6:15 p.m.,2306,353,2.0
AA-3063-SLC-LAX,9:10 p.m.,2307,354,2.0
AA-3804-PHL-ORD,3:55 p.m.,2308,355,2.0
AA-1917-JFK-MCO,5:17 p.m.,2309,356,2.0
AA-2268-PHX-ORD,10:57 a.m.,2310,357,2.0
AA-4277-CVG-JFK,2:05 p.m.,2311,358,2.0
AA-789-ORD-DEN,2:17 p.m.,2312,241,3.0
AA-85-JFK-SFO,5:57 p.m.,2313,252,3.0
AA-3786-IAH-ORD,6:30 p.m.,2314,245,3.0
AA-222-LAX-BOS,2:52 p.m.,2315,359,2.0
UA-3099-PHX-PHL,6:07 p.m.,2316,360,2.0
AA-4198-ORD-CLE,12:45 p.m.,2317,361,2.0
CO-45-EWR-MIA,6:31 p.m.,2318,362,2.0
AA-3809-PHX-LAX,6:30 a.m.,2319,249,3.0
AA-59-JFK-SFO,10:09 a.m.,2320,250,3.0
AA-3859-IAH-ORD,9:40 a.m.,2321,0,18.0
AA-518-MIA-JFK,9:25 a.m.,2322,3,16.0
UA-397-JFK-SFO,11:55 a.m.,2323,150,15.0
AA-1733-ORD-PHX,10:30 p.m.,2324,1,19.0
AA-1640-MIA-MCO,7:25 p.m.,2325,2,20.0
CO-1694-LAX-IAH,12:21 a.m.,2326,191,7.0
UA-2830-MCO-CLT,5:05 p.m.,2327,151,17.0
AA-204-LAX-MCO,6:55 a.m.,2328,188,4.0
UA-2726-FLL-PHL,6:46 p.m.,2329,155,17.0
AA-3468-CVG-MIA,9:55 a.m.,2330,6,18.0
AA-484-DFW-MIA,7:55 p.m.,2331,7,17.0
AA-616-DFW-DTW,12:35 p.m.,2332,15,19.0
AA-446-DFW-PHL,3:50 p.m.,2333,8,18.0
AA-466-IAH-MIA,9:20 a.m.,2334,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,2335,161,18.0
AA-2957-DFW-CVG,11:05 a.m.,2336,11,17.0
AA-1664-MIA-ATL,12:10 p.m.,2337,12,19.0
AA-3979-CVG-ORD,8:00 a.m.,2338,13,17.0
AA-1279-DFW-PHX,2:35 p.m.,2339,14,17.0
AA-404-MIA-MCO,7:45 a.m.,2340,18,17.0
AA-3756-ORD-SLC,2:45 p.m.,2341,4,19.0
UA-2945-PHL-CLT,1:45 p.m.,2342,165,18.0
AA-2525-DFW-MIA,11:10 a.m.,2343,17,15.0
AA-271-MIA-LAX,2:25 p.m.,2344,19,18.0
AA-2050-ORD-MIA,2:45 p.m.,2345,20,20.0
AA-1434-DFW-MCO,10:35 a.m.,2346,22,16.0
AA-4307-ORD-DTW,9:10 p.m.,2347,23,19.0
AA-3-JFK-LAX,3:15 p.m.,2348,24,18.0
CO-1193-EWR-MCO,12:18 p.m.,2349,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,2350,25,17.0
AA-643-MIA-ORD,9:35 a.m.,2351,26,16.0
UA-2906-PHL-MCO,6:23 p.m.,2352,171,18.0
AA-1221-MCO-ORD,9:45 p.m.,2353,28,19.0
UA-664-ORD-PHL,4:31 p.m.,2354,173,20.0
AA-1522-SFO-ORD,5:50 a.m.,2355,195,6.0
UA-233-LAX-JFK,12:29 a.m.,2356,196,7.0
AA-3823-LAX-DEN,12:15 a.m.,2357,197,6.0
AA-2312-DFW-DTW,11:50 p.m.,2358,33,19.0
AA-1165-JFK-MIA,10:34 a.m.,2359,34,15.0
AA-431-MIA-SFO,11:50 a.m.,2360,35,18.0
UA-257-JFK-SFO,6:15 p.m.,2361,164,18.0
AA-649-ORD-SNA,3:50 p.m.,2362,36,16.0
AA-3804-PHL-ORD,4:05 p.m.,2363,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,2364,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,2365,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,2366,41,19.0
AA-789-ORD-DEN,2:35 p.m.,2367,42,20.0
AA-85-JFK-SFO,6:30 p.m.,2368,44,19.0
AA-3786-IAH-ORD,6:40 p.m.,2369,46,20.0
AA-222-LAX-BOS,3:30 p.m.,2370,47,17.0
UA-3099-PHX-PHL,6:17 p.m.,2371,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,2372,30,18.0
CO-45-EWR-MIA,7:05 p.m.,2373,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,2374,48,18.0
AA-59-JFK-SFO,10:45 a.m.,2375,49,19.0
