Country,original_index,unique_index
USA,6077,0
USA,6078,0
USA,6079,0
USA,6080,0
USA,6081,0
USA,6082,0
USA,6083,0
USA,6084,0
USA,6085,0
USA,6086,0
USA,6087,0
USA,6088,0
USA,6089,0
USA,6090,0
USA,6091,0
USA,6092,0
USA,6093,0
USA,6094,0
USA,6095,0
USA,6096,0
USA,6097,0
USA,6098,0
USA,6099,0
USA,6100,0
"USA,Italy",6101,14
USA,6102,0
"UK,USA,Switzerland",6103,242
"Italy,USA",6104,63
"USA,Italy",6105,14
USA,6106,0
USA,6107,0
"USA,Canada",6108,18
"Canada,USA",6109,33
USA,6110,0
"USA,Canada",6111,18
USA,6112,0
USA,6113,0
USA,6114,0
"USA,Spain",6115,67
USA,6116,0
USA,6117,0
USA,6118,0
USA,6119,0
USA,6120,0
"Canada,USA,UK,Australia",6121,341
USA,6122,0
"USA,UK",6123,1
"USA,France",6124,30
USA,6125,0
USA,6126,0
USA,6127,0
USA,6128,0
USA,6129,0
USA,6130,0
USA,6131,0
USA,6132,0
USA,6133,0
USA,6134,0
"Canada,USA",6135,33
"Canada,USA",6136,33
USA,6137,0
USA,6138,0
USA,6139,0
"USA,Canada",6140,18
USA,6141,0
USA,6142,0
USA,6143,0
USA,6144,0
USA,6145,0
USA,6146,0
USA,6147,0
USA,6148,0
USA,6149,0
USA,6150,0
USA,6151,0
"USA,UK",6152,1
USA,6153,0
USA,6154,0
USA,6155,0
USA,6156,0
USA,6157,0
"USA,Canada,UK",6158,83
USA,6159,0
USA,6160,0
USA,6161,0
USA,6162,0
USA,6163,0
USA,6164,0
USA,6165,0
USA,6166,0
USA,6167,0
USA,6168,0
USA,6169,0
USA,6170,0
USA,6171,0
USA,6172,0
"USA,Argentina",6173,187
USA,6174,0
"Brazil,USA",6175,135
USA,6176,0
USA,6177,0
USA,6178,0
USA,6179,0
USA,6180,0
"UK,USA",6181,8
"Australia,USA,UK",6182,73
"USA,UK",6183,1
USA,6184,0
USA,6185,0
USA,6186,0
USA,6187,0
USA,6188,0
USA,6189,0
USA,6190,0
USA,6191,0
USA,6192,0
USA,6193,0
USA,6194,0
USA,6195,0
USA,6196,0
USA,6197,0
USA,6198,0
USA,6199,0
USA,6200,0
USA,6201,0
USA,6202,0
USA,6203,0
"UK,USA",6204,8
USA,6205,0
USA,6206,0
USA,6207,0
USA,6208,0
USA,6209,0
"USA,Germany",6210,3
USA,6211,0
USA,6212,0
USA,6213,0
USA,6214,0
USA,6215,0
"USA,Canada,Indonesia",6216,342
"USA,New Zealand,Canada,Israel,Japan",6217,343
USA,6218,0
"UK,USA",6219,8
USA,6220,0
USA,6221,0
USA,6222,0
USA,6223,0
"Canada,USA",6224,33
USA,6225,0
USA,6226,0
USA,6227,0
USA,6228,0
USA,6229,0
USA,6230,0
USA,6231,0
USA,6232,0
USA,6233,0
USA,6234,0
USA,6235,0
USA,6236,0
USA,6237,0
"USA,Bulgaria",6238,137
"USA,France",6239,30
USA,6240,0
"USA,Australia",6241,12
USA,6242,0
"USA,France",6243,30
USA,6244,0
USA,6245,0
USA,6246,0
USA,6247,0
"USA,Spain,Hungary,Serbia",6248,344
USA,6249,0
USA,6250,0
USA,6251,0
USA,6252,0
"UK,Germany,USA",6253,56
USA,6254,0
USA,6255,0
USA,6256,0
USA,6257,0
USA,6258,0
USA,6259,0
USA,6260,0
USA,6261,0
USA,6262,0
USA,6263,0
USA,6264,0
USA,6265,0
USA,6266,0
USA,6267,0
USA,6268,0
USA,6269,0
USA,6270,0
USA,6271,0
"USA,France",6272,30
USA,6273,0
"Italy,USA",6274,63
USA,6275,0
USA,6276,0
USA,6277,0
"Denmark,Sweden,Thailand,USA,France",6278,345
"UK,USA",6279,8
"UK,Ireland,USA",6280,346
"Australia,UK,USA,France",6281,347
"USA,Germany",6282,3
USA,6283,0
USA,6284,0
"UK,USA",6285,8
USA,6286,0
"Canada,Germany,France,USA",6287,348
"Israel,France,Germany,USA,Finland,Switzerland,Belgium,Australia",6288,349
USA,6289,0
USA,6290,0
"USA,France",6291,30
USA,6292,0
USA,6293,0
USA,6294,0
USA,6295,0
USA,6296,0
USA,6297,0
USA,6298,0
USA,6299,0
USA,6300,0
"Japan,USA,Germany",6301,350
USA,6302,0
USA,6303,0
USA,6304,0
USA,6305,0
USA,6306,0
USA,6307,0
USA,6308,0
USA,6309,0
USA,6310,0
USA,6311,0
"UK,USA",6312,8
USA,6313,0
"UK,USA",6314,8
USA,6315,0
USA,6316,0
USA,6317,0
USA,6318,0
USA,6319,0
USA,6320,0
USA,6321,0
"USA,UK",6322,1
USA,6323,0
"UK,USA,France,Sweden",6324,351
USA,6325,0
USA,6326,0
USA,6327,0
USA,6328,0
"USA,UK",6329,1
USA,6330,0
USA,6331,0
"UK,USA,Sweden,Denmark",6332,352
USA,6333,0
USA,6334,0
USA,6335,0
USA,6336,0
"USA,UK",6337,1
USA,6338,0
USA,6339,0
USA,6340,0
USA,6341,0
USA,6342,0
"Canada,Germany,USA",6343,353
"USA,Canada,France,Turkey",6344,354
"Belgium,Netherlands,USA,UK",6345,355
USA,6346,0
"Australia,USA,Turkey",6347,356
"UK,USA",6348,8
USA,6349,0
USA,6350,0
USA,6351,0
USA,6352,0
USA,6353,0
USA,6354,0
USA,6355,0
USA,6356,0
USA,6357,0
USA,6358,0
USA,6359,0
USA,6360,0
USA,6361,0
USA,6362,0
USA,6363,0
"USA,Spain",6364,67
"UK,USA",6365,8
USA,6366,0
USA,6367,0
USA,6368,0
"USA,Sweden",6369,223
USA,6370,0
USA,6371,0
"USA,France",6372,30
USA,6373,0
USA,6374,0
"UK,USA",6375,8
USA,6376,0
USA,6377,0
USA,6378,0
USA,6379,0
USA,6380,0
USA,6381,0
USA,6382,0
USA,6383,0
USA,6384,0
USA,6385,0
USA,6386,0
"USA,UK",6387,1
"USA,UK",6388,1
USA,6389,0
USA,6390,0
USA,6391,0
USA,6392,0
USA,6393,0
USA,6394,0
USA,6395,0
USA,6396,0
"USA,Germany,France",6397,5
USA,6398,0
USA,6399,0
"USA,Canada",6400,18
USA,6401,0
USA,6402,0
USA,6403,0
"USA,Canada",6404,18
USA,6405,0
USA,6406,0
USA,6407,0
USA,6408,0
"Russia,USA",6409,291
USA,6410,0
"UK,France,USA",6411,48
"UK,USA",6412,8
USA,6413,0
USA,6414,0
USA,6415,0
USA,6416,0
USA,6417,0
USA,6418,0
USA,6419,0
USA,6420,0
USA,6421,0
USA,6422,0
USA,6423,0
USA,6424,0
USA,6425,0
"Italy,USA",6426,63
USA,6427,0
USA,6428,0
USA,6429,0
USA,6430,0
USA,6431,0
USA,6432,0
USA,6433,0
USA,6434,0
USA,6435,0
USA,6436,0
USA,6437,0
USA,6438,0
USA,6439,0
"USA,Canada",6440,18
USA,6441,0
USA,6442,0
USA,6443,0
USA,6444,0
"USA,Italy,Netherlands",6445,357
"Italy,UK,Brazil,USA",6446,358
USA,6447,0
USA,6448,0
"Mexico,USA,Italy",6449,359
USA,6450,0
USA,6451,0
USA,6452,0
USA,6453,0
"USA,West Germany",6454,16
"West Germany,USA,Austria",6455,360
"Italy,USA",6456,63
USA,6457,0
USA,6458,0
USA,6459,0
USA,6460,0
USA,6461,0
USA,6462,0
"Argentina,USA",6463,331
USA,6464,0
USA,6465,0
"USA,Canada,South Africa",6466,361
USA,6467,0
USA,6468,0
USA,6469,0
USA,6470,0
USA,6471,0
USA,6472,0
USA,6473,0
USA,6474,0
USA,6475,0
USA,6476,0
"UK,USA",6477,8
USA,6478,0
USA,6479,0
USA,6480,0
USA,6481,0
USA,6482,0
USA,6483,0
"USA,Canada",6484,18
USA,6485,0
"USA,France",6486,30
"USA,Italy,Afghanistan",6487,362
USA,6488,0
USA,6489,0
"USA,UK,Afghanistan",6490,363
"Australia,China,Germany,USA",6491,364
"USA,UK,Rwanda,Palestine,Israel,Ireland",6492,365
USA,6493,0
USA,6494,0
USA,6495,0
USA,6496,0
USA,6497,0
USA,6498,0
USA,6499,0
USA,6500,0
USA,6501,0
USA,6502,0
USA,6503,0
USA,6504,0
USA,6505,0
"France,UK,South Africa,USA",6506,366
"USA,Canada,Palestine,Israel,Lebanon",6507,367
"USA,Japan",6508,46
"France,Haiti,USA,Belgium",6509,368
"USA,Japan",6510,46
USA,6511,0
"USA,Germany",6512,3
"USA,Malaysia,Germany",6513,369
"USA,UK,Germany,Romania",6514,370
USA,6515,0
USA,6516,0
USA,6517,0
USA,6518,0
USA,6519,0
USA,6520,0
"USA,UK",6521,1
"UK,France,USA",6522,48
USA,6523,0
USA,6524,0
USA,6525,0
USA,6526,0
"USA,UK",6527,1
USA,6528,0
USA,6529,0
USA,6530,0
USA,6531,0
USA,6532,0
USA,6533,0
USA,6534,0
USA,6535,0
"Canada,South Africa,USA",6536,371
"UK,USA",6537,8
"Canada,USA",6538,33
USA,6539,0
USA,6540,0
USA,6541,0
USA,6542,0
"USA,Italy",6543,14
USA,6544,0
"Italy,Belgium,USA",6545,372
"USA,Belgium",6546,243
USA,6547,0
USA,6548,0
USA,6549,0
USA,6550,0
USA,6551,0
"Russia,USA",6552,291
USA,6553,0
USA,6554,0
USA,6555,0
USA,6556,0
USA,6557,0
"USA,Germany,Canada",6558,51
USA,6559,0
USA,6560,0
"Canada,USA",6561,33
USA,6562,0
USA,6563,0
USA,6564,0
USA,6565,0
USA,6566,0
"New Zealand,USA",6567,95
"USA,France",6568,30
USA,6569,0
"UK,USA,Canada",6570,50
"USA,UK",6571,1
USA,6572,0
USA,6573,0
"Germany,USA",6574,44
USA,6575,0
USA,6576,0
"USA,Spain",6577,67
USA,6578,0
USA,6579,0
USA,6580,0
USA,6581,0
USA,6582,0
USA,6583,0
USA,6584,0
USA,6585,0
USA,6586,0
USA,6587,0
USA,6588,0
USA,6589,0
"Belgium,USA",6590,197
USA,6591,0
USA,6592,0
USA,6593,0
USA,6594,0
USA,6595,0
USA,6596,0
USA,6597,0
USA,6598,0
USA,6599,0
USA,6600,0
USA,6601,0
"USA,Germany",6602,3
USA,6603,0
USA,6604,0
USA,6605,0
USA,6606,0
USA,6607,0
USA,6608,0
USA,6609,0
USA,6610,0
USA,6611,0
USA,6612,0
USA,6613,0
USA,6614,0
USA,6615,0
USA,6616,0
USA,6617,0
USA,6618,0
USA,6619,0
USA,6620,0
USA,6621,0
USA,6622,0
USA,6623,0
USA,6624,0
USA,6625,0
USA,6626,0
"Thailand,USA,Indonesia",6627,373
USA,6628,0
USA,6629,0
USA,6630,0
USA,6631,0
USA,6632,0
USA,6633,0
"UK,USA",6634,8
USA,6635,0
USA,6636,0
"Canada,USA",6637,33
USA,6638,0
USA,6639,0
USA,6640,0
USA,6641,0
USA,6642,0
USA,6643,0
USA,6644,0
USA,6645,0
USA,6646,0
USA,6647,0
USA,6648,0
"USA,Canada",6649,18
USA,6650,0
USA,6651,0
USA,6652,0
USA,6653,0
USA,6654,0
USA,6655,0
"USA,Germany",6656,3
"France,Belgium,USA",6657,219
USA,6658,0
"UK,USA",6659,8
"Panama,USA",6660,374
"USA,Australia",6661,12
USA,6662,0
USA,6663,0
USA,6664,0
USA,6665,0
USA,6666,0
"USA,Germany",6667,3
USA,6668,0
USA,6669,0
"Germany,USA",6670,44
USA,6671,0
USA,6672,0
USA,6673,0
USA,6674,0
USA,6675,0
USA,6676,0
USA,6677,0
USA,6678,0
USA,6679,0
USA,6680,0
USA,6681,0
USA,6682,0
USA,6683,0
USA,6684,0
USA,6685,0
USA,6686,0
USA,6687,0
USA,6688,0
USA,6689,0
USA,6690,0
"USA,France,UK,Canada,Denmark",6691,375
USA,6692,0
"USA,Germany,UK",6693,24
USA,6694,0
"Germany,USA",6695,44
USA,6696,0
"France,USA,UK",6697,108
USA,6698,0
USA,6699,0
"Cyprus,USA",6700,376
USA,6701,0
"USA,Australia",6702,12
USA,6703,0
USA,6704,0
USA,6705,0
USA,6706,0
USA,6707,0
USA,6708,0
USA,6709,0
USA,6710,0
USA,6711,0
"UK,USA",6712,8
USA,6713,0
USA,6714,0
USA,6715,0
USA,6716,0
USA,6717,0
USA,6718,0
USA,6719,0
"UK,Japan,USA",6720,268
USA,6721,0
USA,6722,0
USA,6723,0
USA,6724,0
USA,6725,0
USA,6726,0
USA,6727,0
USA,6728,0
USA,6729,0
USA,6730,0
USA,6731,0
"UK,USA",6732,8
USA,6733,0
USA,6734,0
"USA,Mexico",6735,25
USA,6736,0
USA,6737,0
USA,6738,0
USA,6739,0
USA,6740,0
USA,6741,0
USA,6742,0
"Russia,USA",6743,291
"Italy,USA",6744,63
USA,6745,0
USA,6746,0
USA,6747,0
USA,6748,0
USA,6749,0
USA,6750,0
USA,6751,0
USA,6752,0
USA,6753,0
USA,6754,0
USA,6755,0
USA,6756,0
USA,6757,0
USA,6758,0
"Canada,USA,Denmark",6759,377
USA,6760,0
USA,6761,0
USA,6762,0
USA,6763,0
USA,6764,0
USA,6765,0
USA,6766,0
USA,6767,0
USA,6768,0
"Germany,Canada,USA",6769,302
USA,6770,0
USA,6771,0
USA,6772,0
USA,6773,0
USA,6774,0
USA,6775,0
"UK,Germany,Sweden,Belgium,USA",6776,378
USA,6777,0
USA,6778,0
USA,6779,0
USA,6780,0
USA,6781,0
USA,6782,0
USA,6783,0
USA,6784,0
USA,6785,0
"France,USA",6786,4
USA,6787,0
USA,6788,0
USA,6789,0
USA,6790,0
USA,6791,0
USA,6792,0
USA,6793,0
USA,6794,0
USA,6795,0
USA,6796,0
USA,6797,0
"USA,France",6798,30
USA,6799,0
USA,6800,0
USA,6801,0
USA,6802,0
"USA,UK",6803,1
USA,6804,0
USA,6805,0
USA,6806,0
USA,6807,0
USA,6808,0
USA,6809,0
USA,6810,0
"Canada,USA",6811,33
USA,6812,0
USA,6813,0
"USA,Germany,Canada",6814,51
"USA,UK",6815,1
USA,6816,0
USA,6817,0
USA,6818,0
USA,6819,0
USA,6820,0
USA,6821,0
USA,6822,0
USA,6823,0
"USA,Brazil,France",6824,379
USA,6825,0
USA,6826,0
USA,6827,0
USA,6828,0
"USA,Canada",6829,18
USA,6830,0
"India,USA",6831,208
USA,6832,0
"UK,USA,Germany",6833,107
USA,6834,0
USA,6835,0
USA,6836,0
USA,6837,0
USA,6838,0
USA,6839,0
"India,United Arab Emirates,USA",6840,380
USA,6841,0
USA,6842,0
USA,6843,0
USA,6844,0
"Spain,Canada,USA",6845,381
USA,6846,0
USA,6847,0
USA,6848,0
USA,6849,0
USA,6850,0
USA,6851,0
USA,6852,0
"USA,UK",6853,1
USA,6854,0
USA,6855,0
USA,6856,0
USA,6857,0
USA,6858,0
USA,6859,0
USA,6860,0
USA,6861,0
USA,6862,0
USA,6863,0
USA,6864,0
"Canada,USA",6865,33
USA,6866,0
USA,6867,0
USA,6868,0
USA,6869,0
USA,6870,0
"Germany,USA",6871,44
USA,6872,0
USA,6873,0
USA,6874,0
USA,6875,0
USA,6876,0
USA,6877,0
USA,6878,0
"USA,Germany",6879,3
USA,6880,0
USA,6881,0
USA,6882,0
USA,6883,0
"USA,UK,Canada,China",6884,382
USA,6885,0
USA,6886,0
USA,6887,0
USA,6888,0
USA,6889,0
"USA,Spain,UK,France",6890,383
USA,6891,0
USA,6892,0
"USA,UK",6893,1
USA,6894,0
USA,6895,0
USA,6896,0
USA,6897,0
USA,6898,0
USA,6899,0
USA,6900,0
USA,6901,0
USA,6902,0
USA,6903,0
USA,6904,0
"USA,Argentina",6905,187
USA,6906,0
"USA,South Africa",6907,142
USA,6908,0
"USA,South Africa",6909,142
"Thailand,USA,Hong Kong",6910,384
"France,USA,UK",6911,108
USA,6912,0
USA,6913,0
USA,6914,0
USA,6915,0
USA,6916,0
USA,6917,0
USA,6918,0
USA,6919,0
USA,6920,0
USA,6921,0
USA,6922,0
"UK,USA,Germany",6923,107
"Germany,USA",6924,44
"France,USA",6925,4
"USA,Canada",6926,18
USA,6927,0
"USA,Germany,Romania",6928,385
USA,6929,0
USA,6930,0
USA,6931,0
USA,6932,0
USA,6933,0
USA,6934,0
USA,6935,0
USA,6936,0
USA,6937,0
"USA,Australia",6938,12
USA,6939,0
USA,6940,0
USA,6941,0
USA,6942,0
USA,6943,0
USA,6944,0
USA,6945,0
USA,6946,0
USA,6947,0
USA,6948,0
"USA,Canada",6949,18
USA,6950,0
USA,6951,0
"Mexico,USA,Italy",6952,359
USA,6953,0
USA,6954,0
USA,6955,0
"USA,Australia",6956,12
USA,6957,0
USA,6958,0
USA,6959,0
USA,6960,0
USA,6961,0
USA,6962,0
USA,6963,0
USA,6964,0
USA,6965,0
USA,6966,0
"Thailand,USA",6967,386
USA,6968,0
"USA,China",6969,81
USA,6970,0
USA,6971,0
USA,6972,0
USA,6973,0
USA,6974,0
USA,6975,0
USA,6976,0
USA,6977,0
USA,6978,0
USA,6979,0
USA,6980,0
USA,6981,0
USA,6982,0
USA,6983,0
"UK,USA",6984,8
USA,6985,0
"Germany,Canada,New Zealand,USA",6986,387
USA,6987,0
"UK,USA",6988,8
USA,6989,0
"UK,Ireland,USA",6990,346
"UK,Germany,Ireland,USA",6991,388
USA,6992,0
USA,6993,0
USA,6994,0
USA,6995,0
"Canada,UK,Iceland,USA,Australia",6996,389
USA,6997,0
USA,6998,0
USA,6999,0
"UK,USA",7000,8
USA,7001,0
USA,7002,0
"USA,France",7003,30
USA,7004,0
USA,7005,0
USA,7006,0
USA,7007,0
"USA,Germany",7008,3
USA,7009,0
USA,7010,0
USA,7011,0
USA,7012,0
USA,7013,0
USA,7014,0
USA,7015,0
USA,7016,0
USA,7017,0
USA,7018,0
USA,7019,0
USA,7020,0
USA,7021,0
USA,7022,0
USA,7023,0
USA,7024,0
USA,7025,0
USA,7026,0
USA,7027,0
"Luxembourg,Belgium,Spain,USA",7028,390
USA,7029,0
USA,7030,0
USA,7031,0
USA,7032,0
"USA,Spain",7033,67
USA,7034,0
USA,7035,0
USA,7036,0
USA,7037,0
USA,7038,0
"Canada,USA",7039,33
USA,7040,0
"USA,Netherlands",7041,2
USA,7042,0
USA,7043,0
USA,7044,0
"Canada,USA",7045,33
USA,7046,0
"USA,Italy",7047,14
USA,7048,0
USA,7049,0
USA,7050,0
"USA,France,Canada",7051,326
USA,7052,0
USA,7053,0
"UK,USA,Germany,Czech Republic",7054,391
USA,7055,0
USA,7056,0
USA,7057,0
USA,7058,0
USA,7059,0
USA,7060,0
USA,7061,0
"New Zealand,USA",7062,95
"USA,Japan",7063,46
USA,7064,0
USA,7065,0
USA,7066,0
USA,7067,0
USA,7068,0
USA,7069,0
USA,7070,0
USA,7071,0
USA,7072,0
"Canada,USA",7073,33
USA,7074,0
USA,7075,0
"USA,India",7076,138
USA,7077,0
USA,7078,0
USA,7079,0
USA,7080,0
USA,7081,0
USA,7082,0
USA,7083,0
"USA,Canada",7084,18
USA,7085,0
USA,7086,0
USA,7087,0
USA,7088,0
USA,7089,0
USA,7090,0
USA,7091,0
USA,7092,0
USA,7093,0
USA,7094,0
"UK,Canada,Romania,USA",7095,392
USA,7096,0
USA,7097,0
USA,7098,0
USA,7099,0
USA,7100,0
USA,7101,0
USA,7102,0
USA,7103,0
USA,7104,0
USA,7105,0
USA,7106,0
USA,7107,0
"Romania,USA,UK",7108,393
"UK,USA",7109,8
USA,7110,0
USA,7111,0
"USA,Albania",7112,394
USA,7113,0
"Canada,USA",7114,33
USA,7115,0
"UK,USA",7116,8
"USA,UK",7117,1
USA,7118,0
USA,7119,0
USA,7120,0
USA,7121,0
USA,7122,0
USA,7123,0
USA,7124,0
USA,7125,0
USA,7126,0
USA,7127,0
USA,7128,0
USA,7129,0
USA,7130,0
USA,7131,0
USA,7132,0
USA,7133,0
USA,7134,0
USA,7135,0
USA,7136,0
USA,7137,0
USA,7138,0
USA,7139,0
USA,7140,0
USA,7141,0
USA,7142,0
USA,7143,0
USA,7144,0
USA,7145,0
USA,7146,0
USA,7147,0
USA,7148,0
USA,7149,0
USA,7150,0
USA,7151,0
USA,7152,0
USA,7153,0
USA,7154,0
USA,7155,0
USA,7156,0
USA,7157,0
USA,7158,0
USA,7159,0
USA,7160,0
USA,7161,0
USA,7162,0
USA,7163,0
USA,7164,0
USA,7165,0
USA,7166,0
USA,7167,0
USA,7168,0
USA,7169,0
USA,7170,0
USA,7171,0
USA,7172,0
USA,7173,0
USA,7174,0
USA,7175,0
USA,7176,0
USA,7177,0
USA,7178,0
USA,7179,0
USA,7180,0
USA,7181,0
USA,7182,0
USA,7183,0
USA,7184,0
USA,7185,0
USA,7186,0
USA,7187,0
USA,7188,0
USA,7189,0
USA,7190,0
USA,7191,0
USA,7192,0
USA,7193,0
USA,7194,0
USA,7195,0
USA,7196,0
USA,7197,0
USA,7198,0
USA,7199,0
USA,7200,0
USA,7201,0
USA,7202,0
USA,7203,0
USA,7204,0
USA,7205,0
USA,7206,0
USA,7207,0
USA,7208,0
USA,7209,0
USA,7210,0
USA,7211,0
"USA,Canada",7212,18
USA,7213,0
USA,7214,0
USA,7215,0
USA,7216,0
"USA,Germany",7217,3
USA,7218,0
USA,7219,0
USA,7220,0
USA,7221,0
USA,7222,0
USA,7223,0
"USA,West Germany",7224,16
"Australia,USA,New Zealand",7225,395
"West Germany,USA",7226,113
USA,7227,0
USA,7228,0
USA,7229,0
USA,7230,0
USA,7231,0
USA,7232,0
USA,7233,0
USA,7234,0
USA,7235,0
USA,7236,0
USA,7237,0
USA,7238,0
USA,7239,0
USA,7240,0
"USA,Canada",7241,18
USA,7242,0
USA,7243,0
USA,7244,0
USA,7245,0
USA,7246,0
"Canada,USA",7247,33
USA,7248,0
"Canada,USA",7249,33
USA,7250,0
USA,7251,0
USA,7252,0
"USA,Canada",7253,18
USA,7254,0
USA,7255,0
USA,7256,0
USA,7257,0
USA,7258,0
USA,7259,0
USA,7260,0
USA,7261,0
USA,7262,0
USA,7263,0
USA,7264,0
USA,7265,0
USA,7266,0
"UK,Canada,USA",7267,119
USA,7268,0
USA,7269,0
USA,7270,0
USA,7271,0
"Canada,USA",7272,33
USA,7273,0
"USA,Canada",7274,18
USA,7275,0
USA,7276,0
USA,7277,0
USA,7278,0
USA,7279,0
USA,7280,0
USA,7281,0
USA,7282,0
USA,7283,0
USA,7284,0
USA,7285,0
USA,7286,0
USA,7287,0
USA,7288,0
USA,7289,0
USA,7290,0
USA,7291,0
USA,7292,0
USA,7293,0
USA,7294,0
USA,7295,0
USA,7296,0
USA,7297,0
USA,7298,0
USA,7299,0
"Canada,USA",7300,33
"Canada,USA,India,UK",7301,396
USA,7302,0
USA,7303,0
USA,7304,0
USA,7305,0
"USA,Canada",7306,18
USA,7307,0
USA,7308,0
"USA,Germany",7309,3
"Italy,UK,USA",7310,274
"USA,Germany,France",7311,5
USA,7312,0
"USA,UK,France",7313,85
"UK,USA",7314,8
"USA,Germany,Japan",7315,397
"France,USA",7316,4
USA,7317,0
"USA,Iceland",7318,398
USA,7319,0
USA,7320,0
USA,7321,0
USA,7322,0
USA,7323,0
USA,7324,0
"UK,USA",7325,8
"USA,France",7326,30
USA,7327,0
USA,7328,0
"Canada,USA",7329,33
USA,7330,0
USA,7331,0
USA,7332,0
USA,7333,0
USA,7334,0
USA,7335,0
"USA,France",7336,30
USA,7337,0
USA,7338,0
USA,7339,0
USA,7340,0
USA,7341,0
USA,7342,0
USA,7343,0
USA,7344,0
"USA,Netherlands",7345,2
"UK,USA,France",7346,22
"USA,UK",7347,1
"France,UK,USA",7348,39
USA,7349,0
USA,7350,0
"Canada,USA",7351,33
USA,7352,0
USA,7353,0
USA,7354,0
USA,7355,0
"USA,United Arab Emirates",7356,36
USA,7357,0
USA,7358,0
USA,7359,0
USA,7360,0
"USA,Canada",7361,18
USA,7362,0
"UK,USA",7363,8
USA,7364,0
USA,7365,0
USA,7366,0
USA,7367,0
USA,7368,0
USA,7369,0
USA,7370,0
"USA,France",7371,30
USA,7372,0
USA,7373,0
"USA,Japan",7374,46
"USA,UK",7375,1
USA,7376,0
USA,7377,0
"USA,UK",7378,1
"USA,Hong Kong",7379,23
"USA,UK,Australia",7380,71
USA,7381,0
USA,7382,0
USA,7383,0
USA,7384,0
"Germany,Canada,USA,France",7385,399
USA,7386,0
USA,7387,0
USA,7388,0
"Australia,USA",7389,20
