flight,sched_arr_time,original_index,unique_index
AA-446-DFW-PHL,3:33 p.m.,2266,326
CO-1023-IAH-DEN,12:51 p.m.,2267,327
AA-466-IAH-MIA,8:51 a.m.,2268,328
UA-3050-PHX-CLT,4:37 p.m.,2269,238
AA-2957-DFW-CVG,10:55 a.m.,2270,329
AA-1664-MIA-ATL,11:43 a.m.,2271,330
AA-3979-CVG-ORD,7:50 a.m.,2272,331
AA-1279-DFW-PHX,2:14 p.m.,2273,332
AA-404-MIA-MCO,7:25 a.m.,2274,333
AA-3756-ORD-SLC,2:35 p.m.,2275,334
UA-382-IAD-LAX,2:48 p.m.,2276,335
UA-257-JFK-SFO,5:40 p.m.,2277,336
UA-2945-PHL-CLT,1:35 p.m.,2278,337
CO-63-EWR-IAH,8:04 p.m.,2279,244
AA-2525-DFW-MIA,10:43 a.m.,2280,237
CO-47-IAH-LAX,8:46 p.m.,2281,246
AA-271-MIA-LAX,1:57 p.m.,2282,338
AA-2050-ORD-MIA,2:10 p.m.,2283,339
AA-4330-CVG-ORD,3:50 p.m.,2284,248
AA-1434-DFW-MCO,10:18 a.m.,2285,247
AA-1640-MIA-MCO,7:08 p.m.,2286,236
AA-4307-ORD-DTW,9:00 p.m.,2287,251
AA-3-JFK-LAX,2:47 p.m.,2288,340
CO-1694-LAX-IAH,11:52 p.m.,2289,243
CO-1193-EWR-MCO,12:08 p.m.,2290,341
AA-3842-MSP-ORD,6:50 a.m.,2291,234
AA-643-MIA-ORD,9:00 a.m.,2292,235
AA-1007-MIA-PHX,7:38 p.m.,2293,342
UA-2906-PHL-MCO,6:00 p.m.,2294,343
AA-1221-MCO-ORD,9:25 p.m.,2295,344
AA-400-DFW-JFK,2:35 p.m.,2296,345
UA-664-ORD-PHL,4:20 p.m.,2297,240
UA-37-EWR-MCO,3:55 p.m.,2298,346
UA-233-LAX-JFK,12:09 a.m.,2299,347
AA-3823-LAX-DEN,12:05 a.m.,2300,348
AA-2312-DFW-DTW,11:31 p.m.,2301,242
AA-1165-JFK-MIA,9:25 a.m.,2302,349
AA-431-MIA-SFO,11:22 a.m.,2303,350
AA-649-ORD-SNA,3:30 p.m.,2304,351
UA-828-SFO-ORD,5:08 a.m.,2305,352
CO-4888-IAH-DAL,6:15 p.m.,2306,353
AA-3063-SLC-LAX,9:10 p.m.,2307,354
AA-3804-PHL-ORD,3:55 p.m.,2308,355
AA-1917-JFK-MCO,5:17 p.m.,2309,356
AA-2268-PHX-ORD,10:57 a.m.,2310,357
AA-4277-CVG-JFK,2:05 p.m.,2311,358
AA-789-ORD-DEN,2:17 p.m.,2312,241
AA-85-JFK-SFO,5:57 p.m.,2313,252
AA-3786-IAH-ORD,6:30 p.m.,2314,245
AA-222-LAX-BOS,2:52 p.m.,2315,359
UA-3099-PHX-PHL,6:07 p.m.,2316,360
AA-4198-ORD-CLE,12:45 p.m.,2317,361
CO-45-EWR-MIA,6:31 p.m.,2318,362
AA-3809-PHX-LAX,6:30 a.m.,2319,249
AA-59-JFK-SFO,10:09 a.m.,2320,250
AA-3859-IAH-ORD,9:40 a.m.,2321,0
AA-518-MIA-JFK,9:25 a.m.,2322,3
UA-397-JFK-SFO,11:55 a.m.,2323,150
AA-1733-ORD-PHX,10:30 p.m.,2324,1
AA-1640-MIA-MCO,7:25 p.m.,2325,2
CO-1694-LAX-IAH,12:21 a.m.,2326,191
UA-2830-MCO-CLT,5:05 p.m.,2327,151
AA-204-LAX-MCO,6:55 a.m.,2328,188
UA-2726-FLL-PHL,6:46 p.m.,2329,155
AA-3468-CVG-MIA,9:55 a.m.,2330,6
AA-484-DFW-MIA,7:55 p.m.,2331,7
AA-616-DFW-DTW,12:35 p.m.,2332,15
AA-446-DFW-PHL,3:50 p.m.,2333,8
AA-466-IAH-MIA,9:20 a.m.,2334,9
UA-3050-PHX-CLT,4:57 p.m.,2335,161
AA-2957-DFW-CVG,11:05 a.m.,2336,11
AA-1664-MIA-ATL,12:10 p.m.,2337,12
AA-3979-CVG-ORD,8:00 a.m.,2338,13
AA-1279-DFW-PHX,2:35 p.m.,2339,14
AA-404-MIA-MCO,7:45 a.m.,2340,18
AA-3756-ORD-SLC,2:45 p.m.,2341,4
UA-2945-PHL-CLT,1:45 p.m.,2342,165
AA-2525-DFW-MIA,11:10 a.m.,2343,17
AA-271-MIA-LAX,2:25 p.m.,2344,19
AA-2050-ORD-MIA,2:45 p.m.,2345,20
AA-1434-DFW-MCO,10:35 a.m.,2346,22
AA-4307-ORD-DTW,9:10 p.m.,2347,23
AA-3-JFK-LAX,3:15 p.m.,2348,24
CO-1193-EWR-MCO,12:18 p.m.,2349,97
AA-3842-MSP-ORD,7:30 a.m.,2350,25
AA-643-MIA-ORD,9:35 a.m.,2351,26
UA-2906-PHL-MCO,6:23 p.m.,2352,171
AA-1221-MCO-ORD,9:45 p.m.,2353,28
UA-664-ORD-PHL,4:31 p.m.,2354,173
AA-1522-SFO-ORD,5:50 a.m.,2355,195
UA-233-LAX-JFK,12:29 a.m.,2356,196
AA-3823-LAX-DEN,12:15 a.m.,2357,197
AA-2312-DFW-DTW,11:50 p.m.,2358,33
AA-1165-JFK-MIA,10:34 a.m.,2359,34
AA-431-MIA-SFO,11:50 a.m.,2360,35
UA-257-JFK-SFO,6:15 p.m.,2361,164
AA-649-ORD-SNA,3:50 p.m.,2362,36
AA-3804-PHL-ORD,4:05 p.m.,2363,38
AA-1917-JFK-MCO,5:55 p.m.,2364,39
AA-2268-PHX-ORD,11:35 a.m.,2365,40
AA-4277-CVG-JFK,2:15 p.m.,2366,41
AA-789-ORD-DEN,2:35 p.m.,2367,42
AA-85-JFK-SFO,6:30 p.m.,2368,44
AA-3786-IAH-ORD,6:40 p.m.,2369,46
AA-222-LAX-BOS,3:30 p.m.,2370,47
UA-3099-PHX-PHL,6:17 p.m.,2371,185
AA-4198-ORD-CLE,12:55 p.m.,2372,30
CO-45-EWR-MIA,7:05 p.m.,2373,145
AA-3809-PHX-LAX,6:40 a.m.,2374,48
AA-59-JFK-SFO,10:45 a.m.,2375,49
