Genre,original_index,unique_index
"Action,Adventure,Sci-Fi",917,82
"Action,Drama,Sci-Fi",918,268
"Action,Adventure,Sci-Fi",919,82
"Action,Adventure,Sci-Fi",920,82
"Action,Adventure,Sci-Fi",921,82
"Animation,Comedy,Family",922,18
"Animation,Action,Adventure",923,84
"Animation,Adventure,Comedy",924,19
"Animation,Kids & Family,Comedy",925,269
"Animation,Adventure,Comedy",926,19
"Action,Adventure,Fantasy",927,15
Drama,928,32
"Animation,Comedy,Family",929,18
"Action,Adventure,Family",930,241
"Biography,Drama,Thriller",931,270
"Crime,Drama",932,21
"Action,Crime,Drama",933,24
"Drama,History,Thriller",934,131
"Biography,Drama,History",935,140
"Drama,Sport,Thriller",936,271
"Action,Drama,Sport",937,272
"Drama,Thriller",938,20
"Crime,Drama",939,21
"Drama,Mystery,Thriller",940,13
"Comedy,Sport",941,166
"Action,Crime,Drama",942,24
"Biography,Drama,Family",943,195
Comedy,944,55
"Family,Fantasy,Musical",945,273
"Animation,Adventure,Family",946,90
"Comedy,Family,Fantasy",947,253
"Adventure,Comedy,Drama",948,62
"Comedy,Crime",949,153
"Drama,Family",950,182
"Action,Adventure,Comedy",951,125
Comedy,952,55
"Comedy,Drama,Family",953,205
"Adventure,Family,Fantasy",954,85
"Comedy,Family",955,246
"Action,Adventure,Comedy",956,125
"Documentary,Crime",957,156
"Adventure,Comedy,Family",958,204
"Adventure,Comedy,Family",959,204
"Adventure,Family,Fantasy",960,85
"Adventure,Family,Fantasy",961,85
"Animation,Adventure,Comedy",962,19
"Animation,Adventure,Comedy",963,19
"Animation,Comedy,Family",964,18
"Adventure,Comedy,Family",965,204
"Animation,Kids & Family,Comedy",966,269
"Animation,Comedy,Family",967,18
"Comedy,Family,Fantasy",968,253
"Animation,Adventure,Comedy",969,19
"Animation,Adventure,Comedy",970,19
"Comedy,Family,Fantasy",971,253
"Comedy,Music",972,274
"Animation,Comedy,Musical",973,275
Comedy,974,55
Comedy,975,55
Comedy,976,55
"Action,Adventure,Comedy",977,125
"Comedy,Music",978,274
"Animation,Action,Comedy",979,251
"Adventure,Comedy",980,114
"Animation,Adventure,Comedy",981,19
Comedy,982,55
Comedy,983,55
"Action,Comedy,Crime",984,109
"Animation,Adventure,Comedy",985,19
"Animation,Comedy,Family",986,18
"Animation,Adventure,Comedy",987,19
"Comedy,Sci-Fi",988,212
Comedy,989,55
"Animation,Comedy,Family",990,18
"Comedy,Drama",991,10
Comedy,992,55
Comedy,993,55
"Adventure,Comedy,Family",994,204
"Adventure,Comedy,Family",995,204
"Adventure,Family,Fantasy",996,85
"Animation,Adventure,Drama",997,88
"Comedy,Kids & Family",998,276
"Comedy,Family,Romance",999,244
"Adventure,Family,Fantasy",1000,85
"Comedy,Family,Fantasy",1001,253
"Animation,Adventure,Family",1002,90
"Adventure,Comedy,Family",1003,204
"Action,Adventure,Comedy",1004,125
"Comedy,Family,Fantasy",1005,253
"Comedy,Family",1006,246
"Action,Adventure,Family",1007,241
"Animation,Adventure,Comedy",1008,19
"Action,Comedy,Family",1009,277
"Action,Adventure,Family",1010,241
"Comedy,Family,Sport",1011,245
"Action,Comedy,Drama",1012,278
"Action,Adventure,Family",1013,241
"Animation,Adventure,Comedy",1014,19
"Action,Sci-Fi",1015,76
"Action,Adventure,Fantasy",1016,15
"Animation,Adventure,Drama",1017,88
"Animation,Adventure,Comedy",1018,19
"Action,Horror,Sci-Fi",1019,189
"Family,Fantasy",1020,279
"Comedy,Fantasy,Romance",1021,144
"Comedy,Drama",1022,10
"Animation,Family,Drama",1023,280
"Comedy,Family",1024,246
"Comedy,Crime",1025,153
"Comedy,Romance",1026,9
"Comedy,Drama,Fantasy",1027,41
Comedy,1028,55
"Comedy,Romance",1029,9
Comedy,1030,55
"Action,Comedy,Family",1031,277
"Animation,Comedy,Drama",1032,261
"Animation,Adventure,Family",1033,90
"Animation,Adventure,Comedy",1034,19
"Adventure,Family,Fantasy",1035,85
"Animation,Adventure,Comedy",1036,19
"Animation,Family,Fantasy",1037,89
"Animation,Family,Fantasy",1038,89
"Animation,Comedy,Drama",1039,261
"Animation,Adventure,Crime",1040,281
"Animation,Adventure,Family",1041,90
"Family,Animation,Fantasy",1042,282
"Comedy,Family,Fantasy",1043,253
"Action,Comedy,Family",1044,277
"Family,Comedy",1045,255
"Family,Comedy,Action",1046,283
"Comedy,Action,Family",1047,284
"Action,Comedy,Family",1048,277
"Documentary,Drama,Family",1049,247
"Documentary,Comedy,Family",1050,285
"Documentary,Biography,Family",1051,242
Family,1052,134
"Comedy,Family,Romance",1053,244
"Drama,Family",1054,182
"Comedy,Family,Romance",1055,244
"Documentary,Drama,Family",1056,247
"Drama,Family,Music",1057,286
"Documentary,Crime,Family",1058,287
"Action,Adventure,Mystery",1059,190
"Comedy,Drama,Family",1060,205
"Family,Documentary",1061,288
Music,1062,289
Family,1063,134
"Documentary,Family",1064,258
"Documentary,Comedy,Family",1065,285
"Documentary,Drama,Kids & Family,Special Interest",1066,290
"Comedy,Family",1067,246
"Documentary,Family,History",1068,291
"Documentary,Biography,Family",1069,242
"Comedy,Drama,Family",1070,205
"Documentary,Biography,Comedy",1071,196
"Documentary,Biography,Drama",1072,248
"Comedy,Sci-Fi",1073,212
"Documentary,Family",1074,258
"Documentary,Crime,Drama",1075,225
"Documentary,Biography,History",1076,39
"Animation,Action,Adventure",1077,84
"Comedy,Family",1078,246
"Animation,Family,Adventure",1079,292
"Animation,Adventure,Family",1080,90
"Comedy,Drama",1081,10
"Animation,Adventure,Family",1082,90
"Animation,Comedy,Family",1083,18
"Animation,Adventure,Comedy",1084,19
"Comedy,Crime,Sci-Fi",1085,293
"Animation,Family",1086,294
"Animation,Adventure,Family",1087,90
"Documentary,Family",1088,258
"Animation,Action,Adventure",1089,84
"Animation,Adventure,Comedy",1090,19
"Animation,Adventure,Family",1091,90
"Family,Fantasy,Adventure",1092,295
"Family,Sport",1093,296
"Animation,Family,Fantasy",1094,89
"Drama,Family",1095,182
"Adventure,Comedy,Family",1096,204
"Action,Adventure,Family",1097,241
"Comedy,Drama",1098,10
"Drama,Thriller",1099,20
"Mystery,Thriller",1100,159
Comedy,1101,55
"Action,Crime,Drama",1102,24
"Action,Sci-Fi",1103,76
"Crime,Drama,Thriller",1104,73
"Drama,Romance,Sci-Fi",1105,297
"Drama,War",1106,66
"Adventure,Drama,War",1107,298
"Crime,Drama",1108,21
"Crime,Drama",1109,21
"Crime,Drama",1110,21
"Drama,Romance",1111,34
Horror,1112,49
"Crime,Drama",1113,21
"Adventure,Drama,History",1114,59
"Animation,Adventure,Comedy",1115,19
"Action,Adventure",1116,100
"Animation,Comedy,Family",1117,18
"Animation,Adventure,Comedy",1118,19
"Animation,Adventure,Family",1119,90
"Animation,Comedy,Family",1120,18
"Animation,Family,Fantasy",1121,89
"Animation,Adventure,Comedy",1122,19
"Animation,Adventure,Comedy",1123,19
"Animation,Adventure,Comedy",1124,19
"Drama,Sci-Fi",1125,77
"Drama,Sci-Fi,Thriller",1126,123
"Adventure,Horror,Mystery",1127,299
Horror,1128,49
"Biography,Crime,Drama",1129,95
"Drama,Music,War",1130,300
"Animation,Adventure,Comedy",1131,19
"Crime,Drama",1132,21
"Animation,Adventure,Family",1133,90
"Animation,Adventure,Comedy",1134,19
"Animation,Adventure,Comedy",1135,19
"Action,Adventure,Fantasy",1136,15
"Action,Sci-Fi",1137,76
"Action,Adventure,Fantasy",1138,15
"Action,Thriller",1139,12
"Adventure,Comedy,Sci-Fi",1140,164
"Action,Adventure,Comedy",1141,125
"Drama,Horror,Sci-Fi",1142,238
"Drama,Horror",1143,8
"Horror,Sci-Fi",1144,146
"Horror,Sci-Fi",1145,146
"Fantasy,Horror,Sci-Fi",1146,132
"Adventure,Horror,Sci-Fi",1147,135
"Sci-Fi,Horror,Drama",1148,301
Horror,1149,49
"Action,Adventure,Thriller",1150,22
"Action,Drama,History",1151,25
"Adventure,Drama,War",1152,298
"Action,Adventure,War",1153,302
"Adventure,Comedy,War",1154,303
"Action,Drama,History",1155,25
"Drama,History,War",1156,304
"Action,Adventure,Drama",1157,63
"Adventure,Drama,Fantasy",1158,305
"War,Action,Drama",1159,306
"Action,Drama,War",1160,307
"Drama,History,War",1161,304
"Animation,Drama,Family",1162,308
"Animation,Action,Adventure",1163,84
"Animation,Adventure,Family",1164,90
"Crime,Drama",1165,21
"Thriller,War",1166,183
"Drama,Film-Noir",1167,221
"Drama,Romance,War",1168,101
"Crime,Film-Noir,Mystery",1169,309
"Comedy,Drama,Romance",1170,64
"Comedy,Drama,Romance",1171,64
"Drama,Romance,War",1172,101
Comedy,1173,55
"Drama,Film-Noir",1174,221
"Drama,Mystery,Thriller",1175,13
"Crime,Drama,Film-Noir",1176,54
Drama,1177,32
"Action,Adventure,Fantasy",1178,15
"Animation,Family,Fantasy",1179,89
"Action,Adventure,Fantasy",1180,15
"Action,Adventure,Sci-Fi",1181,82
"Action,Adventure,Western",1182,211
"Action,Adventure,Sci-Fi",1183,82
"Action,Adventure,Sci-Fi",1184,82
"Action,Adventure",1185,100
"Action,Adventure,Fantasy",1186,15
"Action,Adventure,Fantasy",1187,15
"Action,Adventure,Sci-Fi",1188,82
"Comedy,Drama,Romance",1189,64
"Action,Adventure,Sci-Fi",1190,82
"Action,Adventure,Sci-Fi",1191,82
"Action,Drama,Sci-Fi",1192,268
"Action,Crime,Sci-Fi",1193,310
"Action,Adventure,Horror",1194,265
"Action,Adventure,Sci-Fi",1195,82
Comedy,1196,55
"Drama,Sci-Fi,Thriller",1197,123
"Action,Adventure,Mystery",1198,190
"Action,Drama,Sci-Fi",1199,268
"Action,Adventure,Sci-Fi",1200,82
"Adventure,Fantasy",1201,86
"Action,Adventure,Fantasy",1202,15
"Adventure,Drama,Sci-Fi",1203,311
"Adventure,Fantasy",1204,86
"Action,Adventure,Fantasy",1205,15
"Action,Adventure,Fantasy",1206,15
"Drama,Romance",1207,34
"Adventure,Sci-Fi,Thriller",1208,227
"Action,Adventure,Sci-Fi",1209,82
"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy",1210,219
"Animation,Action,Adventure",1211,84
"Action,Adventure,Sci-Fi",1212,82
"Action,Adventure,Fantasy",1213,15
"Action,Adventure,Sci-Fi",1214,82
"Action,Adventure,Sci-Fi",1215,82
"Drama,Romance,Western",1216,312
"Action,Adventure,Sci-Fi",1217,82
"Action,Adventure,Sci-Fi",1218,82
"Adventure,Sci-Fi,Thriller",1219,227
"Action,Adventure,Comedy",1220,125
"Action,Fantasy",1221,16
"Action,Adventure,Sci-Fi",1222,82
"Action,Adventure,Sci-Fi",1223,82
"Action,Adventure,Sci-Fi",1224,82
"Action,Romance,Thriller",1225,313
"Action,Crime,Thriller",1226,72
"Action,Adventure,Fantasy",1227,15
"Action,Comedy,Crime",1228,109
"Action,Adventure,Fantasy",1229,15
"Action,Adventure,Mystery",1230,190
"Action,Crime,Mystery",1231,209
"Action,Drama,Sci-Fi",1232,268
"Animation,Adventure,Comedy",1233,19
"Adventure,Fantasy",1234,86
"Adventure,Fantasy",1235,86
"Adventure,Fantasy",1236,86
"Action,Adventure,Fantasy",1237,15
"Action,Adventure,Fantasy",1238,15
"Action,Adventure,Fantasy",1239,15
"Action,Adventure",1240,100
"Crime,Romance,Thriller",1241,112
"Action,Adventure,Thriller",1242,22
"Action,Crime,Drama",1243,24
"Action,Adventure,Thriller",1244,22
"Drama,War",1245,66
"Action,Drama,History",1246,25
Western,1247,103
"Comedy,Family,Romance",1248,244
"Comedy,Family,Romance",1249,244
"Comedy,Family,Fantasy",1250,253
"Animation,Family,Fantasy",1251,89
"Action,Adventure,Fantasy",1252,15
"Adventure,Family,Fantasy",1253,85
"Adventure,Family,Fantasy",1254,85
"Adventure,Family,Fantasy",1255,85
"Adventure,Family,Fantasy",1256,85
"Adventure,Family,Fantasy",1257,85
"Adventure,Family,Fantasy",1258,85
"Action,Crime,Drama",1259,24
Drama,1260,32
"Crime,Drama,Thriller",1261,73
"Biography,Crime,Drama",1262,95
"Biography,Drama,Sport",1263,314
"Action,Adventure,Drama",1264,63
"Crime,Drama,Thriller",1265,73
Drama,1266,32
"Drama,Thriller",1267,20
"Drama,Thriller",1268,20
"Crime,Drama,Thriller",1269,73
"Crime,Thriller",1270,122
Drama,1271,32
"Biography,Drama,History",1272,140
"Drama,Thriller",1273,20
"Biography,Drama,War",1274,315
Thriller,1275,5
"Crime,Drama",1276,21
"Mystery & Suspense,Action & Adventure",1277,316
Comedy,1278,55
"Comedy,Drama,Fantasy",1279,41
"Crime,Drama,Mystery",1280,33
"Biography,Drama,Music",1281,207
"Action,Crime,Drama",1282,24
"Action,Biography,Drama",1283,317
"Crime,Drama,Romance",1284,65
"Adventure,Drama,Western",1285,318
"Drama,History,Thriller",1286,131
"Action,Adventure,Crime",1287,171
"Crime,Drama,Thriller",1288,73
"Animation,Adventure",1289,319
"Biography,Drama",1290,43
"Drama,History,Thriller",1291,131
"Crime,Drama,Thriller",1292,73
"Comedy,Crime,Thriller",1293,147
"Action,Adventure,Comedy",1294,125
"Drama,Sport",1295,116
"Crime,Drama,Thriller",1296,73
"Biography,Drama,Sport",1297,314
"Biography,Drama,Sport",1298,314
"Biography,Drama,Sport",1299,314
"Sports & Fitness,Drama",1300,320
"Biography,Drama,Sport",1301,314
"Crime,Drama,Sport",1302,321
"Drama,Kids & Family",1303,257
"Drama,Sport",1304,116
"Biography,Drama,History",1305,140
Drama,1306,32
"Crime,Drama,Mystery",1307,33
"Drama,Romance",1308,34
Drama,1309,32
Drama,1310,32
Drama,1311,32
"Drama,Romance,Comedy",1312,322
"Crime,Drama",1313,21
"Crime,Drama",1314,21
"Biography,Crime,Drama",1315,95
"Drama,Mystery,Thriller",1316,13
"Action,Crime,Thriller",1317,72
"Action,Sci-Fi",1318,76
"Action,Sci-Fi",1319,76
"Drama,Fantasy,Horror",1320,161
"Action,Crime,Sci-Fi",1321,310
"Drama,Romance",1322,34
"Comedy,Crime,Drama",1323,93
"Comedy,Crime,Sport",1324,323
"Action,Drama,Sci-Fi",1325,268
"Drama,Sport",1326,116
"Comedy,Sport",1327,166
"Comedy,Musical,Sport",1328,324
"Action,Crime,Sci-Fi",1329,310
"Crime,Horror,Mystery",1330,325
"Drama,Romance",1331,34
"Action,Crime,Romance",1332,326
"Drama,Family,Musical",1333,181
"Adventure,Family,Fantasy",1334,85
"Adventure,Comedy,Family",1335,204
"Drama,Family",1336,182
"Adventure,Comedy,Family",1337,204
"Drama,Kids & Family,Romance,Classics",1338,327
"Animation,Comedy,Crime",1339,328
"Comedy,Romance",1340,9
"Comedy,Drama,Family",1341,205
"Animation,Family,Fantasy",1342,89
"Animation,Adventure,Comedy",1343,19
"Animation,Family,Musical",1344,329
"Animation,Adventure,Comedy",1345,19
"Animation,Family,Fantasy",1346,89
"Animation,Adventure,Family",1347,90
"Animation,Adventure,Comedy",1348,19
"Animation,Adventure,Comedy",1349,19
"Animation,Family,Music",1350,330
"Animation,Family",1351,294
"Animation,Family,Fantasy",1352,89
"Animation,Family,Fantasy",1353,89
"Adventure,Comedy,Family",1354,204
"Comedy,Family,Music",1355,256
"Adventure,Comedy,Family",1356,204
"Adventure,Drama,Family",1357,52
"Comedy,Drama,Family",1358,205
"Adventure,Family,Sci-Fi",1359,331
"Horror,Mystery,Thriller",1360,0
Family,1361,134
Family,1362,134
"Comedy,Drama",1363,10
"Comedy,Drama,Family",1364,205
"Comedy,Family",1365,246
"Comedy,Family",1366,246
"Comedy,Family,Fantasy",1367,253
"Comedy,Drama,Family",1368,205
"Adventure,Family,Fantasy",1369,85
"Comedy,Family,Fantasy",1370,253
"Comedy,Family,Fantasy",1371,253
"Crime,Drama,Mystery",1372,33
Documentary,1373,11
"Drama,Thriller",1374,20
"Documentary,Horror",1375,332
"Documentary,Drama",1376,333
Horror,1377,49
Documentary,1378,11
Documentary,1379,11
Documentary,1380,11
"Mystery,Thriller",1381,159
"Mystery,Romance,Thriller",1382,218
"Drama,Mystery",1383,334
"Comedy,Horror",1384,48
Horror,1385,49
Drama,1386,32
"Comedy,Family",1387,246
Action,1388,50
"Adventure,Drama,Family",1389,52
"Animation,Comedy,Drama",1390,261
"Short,Drama,Romance",1391,335
Drama,1392,32
"Animation,Adventure,Family",1393,90
"Comedy,Family,Fantasy",1394,253
"Adventure,Comedy,Family",1395,204
Comedy,1396,55
"Comedy,Music",1397,274
"Action,Comedy",1398,165
"Adventure,Comedy,Fantasy",1399,336
"Action & Adventure,Science Fiction & Fantasy,Comedy",1400,337
Comedy,1401,55
Comedy,1402,55
"Comedy,Sport",1403,166
"Action,Adventure,Thriller",1404,22
"Action,Adventure,Thriller",1405,22
Drama,1406,32
"Comedy,Romance",1407,9
"Action,Adventure,Horror",1408,265
"Comedy,Sport",1409,166
"Comedy,Sport",1410,166
Comedy,1411,55
Comedy,1412,55
"Action & Adventure,Sports & Fitness,Comedy",1413,338
Comedy,1414,55
"Comedy,Sport",1415,166
Comedy,1416,55
Comedy,1417,55
"Drama,Mystery,Thriller",1418,13
Comedy,1419,55
"Comedy,Music",1420,274
"Comedy,Romance",1421,9
Comedy,1422,55
"Comedy,Romance",1423,9
Comedy,1424,55
"Animation,Family,Fantasy",1425,89
"Animation,Adventure,Comedy",1426,19
"Comedy,Horror",1427,48
Horror,1428,49
"Animation,Kids & Family,Comedy",1429,269
"Adventure,Comedy,Family",1430,204
"Adventure,Comedy,Family",1431,204
"Comedy,Family,Fantasy",1432,253
"Adventure,Family,Fantasy",1433,85
"Animation,Drama,Family",1434,308
"Biography,Drama,Family",1435,195
"Action,Drama,Family",1436,339
"Adventure,Comedy,Family",1437,204
"Action,Adventure,Family",1438,241
"Adventure,Drama,Family",1439,52
"Action,Adventure,Comedy",1440,125
"Adventure,Family,Fantasy",1441,85
"Animation,Adventure,Biography",1442,340
"Comedy,Family,Fantasy",1443,253
"Comedy,Family,Romance",1444,244
"Family,Music,Romance",1445,341
"Comedy,Drama,Family",1446,205
"Comedy,Family,Fantasy",1447,253
"Comedy,Family",1448,246
"Adventure,Family,Fantasy",1449,85
"Action,Adventure,Fantasy",1450,15
"Adventure,Family,Fantasy",1451,85
"Action,Adventure,Comedy",1452,125
"Comedy,Family,Sport",1453,245
"Comedy,Family,Romance",1454,244
"Comedy,Family,Fantasy",1455,253
"Animation,Action,Family",1456,342
"Animation,Adventure,Comedy",1457,19
"Animation,Adventure,Comedy",1458,19
"Action,Drama,Family",1459,339
"Action,Sci-Fi",1460,76
"Action,Horror,Sci-Fi",1461,189
"Action,Sci-Fi",1462,76
"Horror,Sci-Fi",1463,146
"Horror,Sci-Fi,Thriller",1464,192
"Action,Sci-Fi",1465,76
"Action,Adventure,Thriller",1466,22
"Action,Comedy,Thriller",1467,343
"Action,Adventure,Sci-Fi",1468,82
"Action,Horror,Sci-Fi",1469,189
"Action,Adventure,Sci-Fi",1470,82
"Action,Crime,Sci-Fi",1471,310
"Action,Crime,Sci-Fi",1472,310
"Animation,Family,Fantasy",1473,89
"Animation,Action,Adventure",1474,84
"Family,Fantasy,Musical",1475,273
"Animation,Action,Comedy",1476,251
"Adventure,Family",1477,263
"Drama,Sport",1478,116
"Animation,Family,Musical",1479,329
"Animation,Adventure,Family",1480,90
"Comedy,Adventure",1481,344
"Adventure,Comedy",1482,114
"Comedy,Drama",1483,10
"Drama,Horror,Sci-Fi",1484,238
"Adventure,Drama,Thriller",1485,345
"Drama,Family",1486,182
"Drama,Family,Western",1487,346
"Animation,Action,Adventure",1488,84
"Comedy,Family,Fantasy",1489,253
"Biography,Comedy,Crime",1490,347
Comedy,1491,55
Comedy,1492,55
"Action,Adventure,Comedy",1493,125
"Comedy,Family,Fantasy",1494,253
"Action,Comedy,Family",1495,277
"Comedy,Family",1496,246
"Comedy,Drama,Family",1497,205
"Animation,Adventure,Family",1498,90
"Animation,Adventure,Drama",1499,88
"Animation,Adventure,Family",1500,90
"Animation,Adventure,Family",1501,90
"Animation,Adventure,Drama",1502,88
"Animation,Family,Fantasy",1503,89
"Animation,Adventure,Drama",1504,88
"Animation,Adventure,Family",1505,90
"Animation,Comedy,Family",1506,18
"Adventure,Family,Fantasy",1507,85
"Adventure,Drama,Family",1508,52
"Animation,Adventure,Family",1509,90
"Animation,Adventure,Comedy",1510,19
"Animation,Family,Fantasy",1511,89
"Animation,Adventure,Family",1512,90
"Action,Crime,Thriller",1513,72
"Drama,Music,Romance",1514,348
"Animation,Adventure,Family",1515,90
"Animation,Adventure,Family",1516,90
"Comedy,Family,Romance",1517,244
"Comedy,Crime,Family",1518,243
"Comedy,Family,Romance",1519,244
"Action,Comedy,Drama",1520,278
"Comedy,Family,Sport",1521,245
"Comedy,Family,Fantasy",1522,253
"Comedy,Family,Sport",1523,245
"Action,Adventure,Comedy",1524,125
"Comedy,Drama,Family",1525,205
"Comedy,Drama,Family",1526,205
"Comedy,Family",1527,246
"Adventure,Comedy,Family",1528,204
"Family,Comedy",1529,255
"Kids & Family,Science Fiction & Fantasy,Comedy",1530,349
"Comedy,Family",1531,246
"Family,Comedy",1532,255
"Family,Comedy",1533,255
"Comedy,Crime,Family",1534,243
"Action,Drama,Family",1535,339
"Family,Comedy",1536,255
"Comedy,Family",1537,246
"Action,Adventure,Comedy",1538,125
"Action,Comedy,Family",1539,277
"Comedy,Romance",1540,9
"Action,Comedy",1541,165
"Action,Comedy",1542,165
"Family,Horror,Thriller",1543,350
"Comedy,Romance",1544,9
"Action,Comedy,Crime",1545,109
Family,1546,134
"Action,Comedy,Crime",1547,109
Drama,1548,32
"Action,Comedy,Crime",1549,109
"Comedy,Drama,Family",1550,205
"Drama,Family,Romance",1551,179
"Adventure,Drama,Family",1552,52
"Adventure,Family",1553,263
"Drama,Family,Romance",1554,179
"Drama,Family",1555,182
"Comedy,Family,Mystery",1556,351
"Drama,Family",1557,182
Family,1558,134
"Drama,Family",1559,182
Family,1560,134
"Comedy,Romance",1561,9
"Drama,Family",1562,182
Family,1563,134
"Action,Drama,Family",1564,339
"Drama,Family",1565,182
Family,1566,134
"Comedy,Drama,Romance",1567,64
"Drama,Music,Romance",1568,348
"Documentary,Biography,Family",1569,242
"Comedy,Crime,Mystery",1570,210
"Comedy,Family",1571,246
"Drama,Family,Sport",1572,352
"Drama,Family",1573,182
"Comedy,Fantasy,Romance",1574,144
"Documentary,Biography,Drama",1575,248
"Drama,Family,Sci-Fi",1576,353
"Comedy,Romance,Sci-Fi",1577,53
Comedy,1578,55
"Action,Comedy,Crime",1579,109
"Drama,Romance,War",1580,101
Drama,1581,32
"Animation,Adventure,Comedy",1582,19
"Drama,Family",1583,182
"Comedy,Drama,Family",1584,205
"Adventure,Family",1585,263
