flight,act_arr_time,original_index,unique_index,count
UA-2515-DFW-CLT,10:47 a.m.,1914,347,6.0
AA-400-DFW-JFK,3:04 p.m.,1915,29,14.0
UA-664-ORD-PHL,4:23 p.m.,1916,324,15.0
UA-37-EWR-MCO,4:17 p.m.,1917,325,13.0
AA-1522-SFO-ORD,5:42 a.m. (Estimated runway),1918,348,4.0
UA-233-LAX-JFK,12:01 a.m. (Estimated runway),1919,349,5.0
AA-3823-LAX-DEN,11:49 p.m. (Estimated runway),1920,350,4.0
AA-2312-DFW-DTW,11:35 p.m. (Estimated runway),1921,351,4.0
UA-2314-ATL-PHL,4:47 p.m.,1922,352,8.0
AA-1165-JFK-MIA,10:04 a.m.,1923,34,13.0
AA-431-MIA-SFO,11:44 a.m.,1924,35,14.0
UA-257-JFK-SFO,5:42 p.m.,1925,316,15.0
UA-3373-IAD-PHL,9:13 a.m.,1926,117,19.0
CO-1250-MIA-IAH,4:59 p.m.,1927,327,15.0
UA-828-SFO-ORD,,1928,121,
CO-4888-IAH-DAL,6:40 p.m. (Estimated),1929,353,2.0
UA-2704-DTW-PHX,2:00 p.m.,1930,354,7.0
AA-3063-SLC-LAX,9:19 p.m. (Estimated),1931,355,4.0
UA-2708-EWR-CLT,4:44 p.m.,1932,356,7.0
UA-62-IAH-EWR,7:10 p.m.,1933,330,13.0
AA-3804-PHL-ORD,3:43 p.m.,1934,38,11.0
AA-1917-JFK-MCO,5:43 p.m.,1935,39,11.0
AA-2268-PHX-ORD,11:06 a.m.,1936,40,8.0
AA-4277-CVG-JFK,1:43 p.m.,1937,41,15.0
AA-789-ORD-DEN,3:13 p.m.,1938,42,11.0
UA-854-SFO-IAH,1:30 p.m.,1939,314,14.0
AA-415-BOS-ORD,10:16 a.m.,1940,43,8.0
AA-85-JFK-SFO,6:43 p.m.,1941,44,14.0
AA-3786-IAH-ORD,6:15 p.m.,1942,46,11.0
AA-222-LAX-BOS,3:14 p.m.,1943,47,14.0
CO-50-CLE-EWR,5:26 p.m.,1944,333,14.0
UA-3099-PHX-PHL,5:38 p.m.,1945,357,9.0
AA-4198-ORD-CLE,12:50 p.m.,1946,30,9.0
CO-45-EWR-MIA,6:36 p.m.,1947,335,14.0
AA-3809-PHX-LAX,6:19 a.m.,1948,48,15.0
AA-59-JFK-SFO,11:12 a.m.,1949,49,14.0
AA-3859-IAH-ORD,9:22 a.m.,1950,50,15.0
CO-1586-IAH-MCO,10:29 p.m.,1951,300,11.0
AA-518-MIA-JFK,9:28 a.m.,1952,3,13.0
UA-397-JFK-SFO,11:58 a.m.,1953,301,13.0
UA-3925-IAD-ORF,9:43 a.m.,1954,302,13.0
AA-1733-ORD-PHX,,1955,1,
AA-3-JFK-LAX,3:16 p.m.,1956,24,15.0
UA-2830-MCO-CLT,5:17 p.m.,1957,155,14.0
CO-58-DEN-IAH,3:31 p.m.,1958,303,13.0
UA-5487-SFO-MRY,11:21 a.m.,1959,304,9.0
AA-204-LAX-MCO,,1960,5,
UA-414-LAX-SFO,7:17 a.m.,1961,305,12.0
CO-1614-LAX-IAH,5:26 a.m.,1962,306,12.0
UA-2726-FLL-PHL,6:25 p.m.,1963,63,10.0
CO-52-IAH-LAX,9:09 a.m.,1964,161,7.0
CO-1090-BOS-IAH,1:19 p.m.,1965,307,14.0
AA-616-DFW-DTW,1:18 p.m.,1966,163,6.0
UA-3515-IAD-MSP,9:56 a.m.,1967,67,16.0
AA-3468-CVG-MIA,9:45 a.m.,1968,6,15.0
AA-484-DFW-MIA,7:39 p.m.,1969,7,14.0
AA-1886-BOS-MIA,1:40 p.m.,1970,10,11.0
CO-62-IAH-EWR,7:10 p.m.,1971,308,14.0
CO-1561-PHX-IAH,11:32 a.m.,1972,309,12.0
UA-2314-ATL-PHL,5:00 p.m.,1973,310,5.0
AA-446-DFW-PHL,4:09 p.m.,1974,8,16.0
CO-1023-IAH-DEN,1:14 p.m.,1975,311,13.0
AA-466-IAH-MIA,9:05 a.m.,1976,9,13.0
UA-3050-PHX-CLT,5:03 p.m.,1977,173,6.0
CO-89-IAH-EWR,10:27 a.m.,1978,312,13.0
CO-1088-CLE-IAH,10:56 a.m.,1979,313,12.0
AA-1664-MIA-ATL,11:50 a.m.,1980,80,16.0
AA-1279-DFW-PHX,3:19 p.m.,1981,176,7.0
UA-854-SFO-IAH,1:30 p.m.,1982,314,14.0
UA-382-IAD-LAX,3:21 p.m.,1983,315,11.0
AA-4344-ORD-DTW,2:01 p.m.,1984,179,7.0
UA-257-JFK-SFO,5:42 p.m.,1985,316,15.0
UA-2945-PHL-CLT,1:14 p.m.,1986,181,7.0
CO-63-EWR-IAH,8:03 p.m.,1987,317,12.0
CO-47-IAH-LAX,9:38 p.m.,1988,183,6.0
AA-2050-ORD-MIA,2:46 p.m.,1989,20,15.0
UA-248-PHX-ORD,5:34 p.m.,1990,318,12.0
AA-4330-CVG-ORD,3:25 p.m.,1991,186,6.0
AA-1434-DFW-MCO,10:29 a.m.,1992,187,9.0
AA-1640-MIA-MCO,,1993,2,
AA-4307-ORD-DTW,8:43 p.m.,1994,189,6.0
CO-1694-LAX-IAH,,1995,96,
UA-843-LAX-ORD,7:58 p.m.,1996,319,13.0
CO-1193-EWR-MCO,12:09 p.m.,1997,320,15.0
AA-3842-MSP-ORD,7:51 a.m.,1998,25,15.0
AA-643-MIA-ORD,9:29 a.m.,1999,193,6.0
AA-1007-MIA-PHX,7:53 p.m.,2000,194,6.0
UA-2906-PHL-MCO,6:35 p.m.,2001,321,5.0
UA-938-DEN-ORD,7:36 p.m.,2002,322,13.0
AA-1221-MCO-ORD,9:49 p.m.,2003,197,7.0
CO-16-LAX-EWR,6:34 p.m.,2004,323,13.0
UA-2515-DFW-CLT,10:45 a.m.,2005,199,7.0
AA-400-DFW-JFK,3:04 p.m.,2006,29,14.0
UA-664-ORD-PHL,4:23 p.m.,2007,324,15.0
AA-3756-ORD-SLC,2:52 p.m.,2008,202,7.0
UA-37-EWR-MCO,4:17 p.m.,2009,325,13.0
AA-1522-SFO-ORD,,2010,31,
UA-233-LAX-JFK,,2011,326,
AA-3823-LAX-DEN,,2012,32,
AA-2312-DFW-DTW,,2013,33,
AA-1165-JFK-MIA,10:04 a.m.,2014,34,13.0
AA-431-MIA-SFO,11:44 a.m.,2015,35,14.0
UA-3373-IAD-PHL,9:13 a.m.,2016,117,19.0
AA-649-ORD-SNA,,2017,36,
CO-1250-MIA-IAH,4:59 p.m.,2018,327,15.0
UA-6273-YYC-SFO,8:45 a.m.,2019,328,11.0
UA-828-SFO-ORD,,2020,121,
CO-4888-IAH-DAL,,2021,213,
UA-858-PVG-SFO,8:02 a.m.,2022,329,10.0
UA-2704-DTW-PHX,2:02 p.m.,2023,215,8.0
AA-3063-SLC-LAX,9:11 p.m.,2024,216,8.0
UA-2708-EWR-CLT,4:24 p.m.,2025,217,7.0
UA-62-IAH-EWR,7:10 p.m.,2026,330,13.0
UA-1500-IAH-GUA,12:12 p.m.,2027,331,5.0
AA-3804-PHL-ORD,3:36 p.m.,2028,129,13.0
AA-1917-JFK-MCO,5:34 p.m.,2029,220,6.0
AA-2268-PHX-ORD,11:07 a.m.,2030,221,7.0
AA-4277-CVG-JFK,1:43 p.m.,2031,41,15.0
AA-2957-DFW-CVG,11:00 a.m.,2032,223,6.0
UA-37-EDI-EWR,12:09 p.m.,2033,332,11.0
AA-789-ORD-DEN,3:01 p.m.,2034,225,6.0
AA-415-BOS-ORD,10:10 a.m.,2035,226,6.0
AA-85-JFK-SFO,6:43 p.m.,2036,44,14.0
AA-3979-CVG-ORD,7:57 a.m.,2037,228,6.0
AA-1544-SAN-ORD,4:56 p.m.,2038,45,12.0
AA-3786-IAH-ORD,6:09 p.m.,2039,230,6.0
AA-271-MIA-LAX,2:27 p.m.,2040,19,15.0
AA-2525-DFW-MIA,11:06 a.m.,2041,17,13.0
CO-50-CLE-EWR,5:26 p.m.,2042,333,14.0
UA-3099-PHX-PHL,6:17 p.m.,2043,334,5.0
AA-4198-ORD-CLE,12:48 p.m.,2044,235,7.0
AA-404-MIA-MCO,7:32 a.m.,2045,236,6.0
CO-45-EWR-MIA,6:36 p.m.,2046,335,14.0
AA-3809-PHX-LAX,6:19 a.m.,2047,48,15.0
AA-59-JFK-SFO,11:12 a.m.,2048,49,14.0
AA-222-LAX-BOS,3:14 p.m.,2049,47,14.0
AA-3859-IAH-ORD,9:32 a.m.,2050,0,8.0
CO-1586-IAH-MCO,10:29 p.m.,2051,300,11.0
AA-518-MIA-JFK,9:28 a.m.,2052,3,13.0
UA-397-JFK-SFO,11:58 a.m.,2053,301,13.0
UA-3925-IAD-ORF,9:43 a.m.,2054,302,13.0
AA-1733-ORD-PHX,,2055,1,
AA-3-JFK-LAX,3:16 p.m.,2056,24,15.0
UA-2830-MCO-CLT,5:17 p.m.,2057,155,14.0
CO-58-DEN-IAH,3:31 p.m.,2058,303,13.0
UA-5487-SFO-MRY,11:21 a.m.,2059,304,9.0
AA-204-LAX-MCO,,2060,5,
UA-414-LAX-SFO,7:17 a.m.,2061,305,12.0
CO-1614-LAX-IAH,5:26 a.m.,2062,306,12.0
UA-2726-FLL-PHL,6:28 p.m.,2063,339,9.0
CO-52-IAH-LAX,9:14 a.m.,2064,340,6.0
CO-1090-BOS-IAH,1:19 p.m.,2065,307,14.0
AA-616-DFW-DTW,1:27 p.m.,2066,15,11.0
UA-3515-IAD-MSP,9:56 a.m.,2067,67,16.0
AA-3468-CVG-MIA,9:45 a.m.,2068,6,15.0
AA-484-DFW-MIA,7:39 p.m.,2069,7,14.0
AA-1886-BOS-MIA,1:40 p.m.,2070,10,11.0
CO-62-IAH-EWR,7:10 p.m.,2071,308,14.0
CO-1561-PHX-IAH,11:32 a.m.,2072,309,12.0
UA-2314-ATL-PHL,4:47 p.m.,2073,352,8.0
AA-446-DFW-PHL,4:09 p.m.,2074,8,16.0
CO-1023-IAH-DEN,1:14 p.m.,2075,311,13.0
AA-466-IAH-MIA,9:05 a.m.,2076,9,13.0
UA-3050-PHX-CLT,5:05 p.m.,2077,341,9.0
CO-89-IAH-EWR,10:27 a.m.,2078,312,13.0
CO-1088-CLE-IAH,10:56 a.m.,2079,313,12.0
AA-1664-MIA-ATL,11:56 a.m.,2080,12,9.0
AA-1279-DFW-PHX,3:20 p.m. (Runway),2081,386,3.0
UA-854-SFO-IAH,1:30 p.m.,2082,314,14.0
UA-382-IAD-LAX,3:21 p.m.,2083,315,11.0
AA-4344-ORD-DTW,2:10 p.m.,2084,16,9.0
UA-257-JFK-SFO,5:42 p.m.,2085,316,15.0
UA-2945-PHL-CLT,1:15 p.m.,2086,343,9.0
CO-63-EWR-IAH,8:03 p.m.,2087,317,12.0
CO-47-IAH-LAX,8:56 p.m.,2088,387,3.0
AA-2050-ORD-MIA,2:46 p.m.,2089,20,15.0
UA-248-PHX-ORD,5:34 p.m.,2090,318,12.0
AA-4330-CVG-ORD,3:33 p.m.,2091,21,8.0
AA-1434-DFW-MCO,10:36 a.m.,2092,22,9.0
AA-1640-MIA-MCO,,2093,2,
AA-4307-ORD-DTW,8:53 p.m.,2094,23,11.0
CO-1694-LAX-IAH,,2095,96,
UA-843-LAX-ORD,7:58 p.m.,2096,319,13.0
CO-1193-EWR-MCO,12:09 p.m.,2097,320,15.0
AA-3842-MSP-ORD,7:51 a.m.,2098,25,15.0
AA-643-MIA-ORD,9:31 a.m.,2099,26,8.0
AA-1007-MIA-PHX,7:55 p.m.,2100,27,8.0
UA-2906-PHL-MCO,6:38 p.m.,2101,346,9.0
UA-938-DEN-ORD,7:36 p.m.,2102,322,13.0
AA-1221-MCO-ORD,9:53 p.m.,2103,28,10.0
CO-16-LAX-EWR,6:34 p.m.,2104,323,13.0
UA-2515-DFW-CLT,10:47 a.m.,2105,347,6.0
AA-400-DFW-JFK,3:04 p.m.,2106,29,14.0
UA-664-ORD-PHL,4:23 p.m.,2107,324,15.0
AA-3756-ORD-SLC,2:50 p.m.,2108,4,15.0
UA-37-EWR-MCO,4:17 p.m.,2109,325,13.0
AA-1522-SFO-ORD,,2110,31,
UA-233-LAX-JFK,,2111,326,
AA-3823-LAX-DEN,,2112,32,
AA-2312-DFW-DTW,,2113,33,
AA-1165-JFK-MIA,10:04 a.m.,2114,34,13.0
AA-431-MIA-SFO,11:44 a.m.,2115,35,14.0
UA-3373-IAD-PHL,9:13 a.m.,2116,117,19.0
AA-649-ORD-SNA,,2117,36,
CO-1250-MIA-IAH,4:59 p.m.,2118,327,15.0
UA-6273-YYC-SFO,8:45 a.m.,2119,328,11.0
UA-828-SFO-ORD,,2120,121,
CO-4888-IAH-DAL,,2121,213,
UA-858-PVG-SFO,8:02 a.m.,2122,329,10.0
UA-2704-DTW-PHX,2:00 p.m.,2123,354,7.0
AA-3063-SLC-LAX,9:20 p.m.,2124,388,3.0
UA-2708-EWR-CLT,4:44 p.m.,2125,356,7.0
UA-62-IAH-EWR,7:10 p.m.,2126,330,13.0
UA-1500-IAH-GUA,11:45 a.m.,2127,389,3.0
AA-3804-PHL-ORD,3:43 p.m.,2128,38,11.0
AA-1917-JFK-MCO,5:43 p.m.,2129,39,11.0
AA-2268-PHX-ORD,11:06 a.m.,2130,40,8.0
AA-4277-CVG-JFK,1:43 p.m.,2131,41,15.0
AA-2957-DFW-CVG,11:01 a.m.,2132,11,8.0
UA-37-EDI-EWR,12:09 p.m.,2133,332,11.0
AA-789-ORD-DEN,3:13 p.m.,2134,42,11.0
AA-415-BOS-ORD,10:16 a.m.,2135,43,8.0
AA-85-JFK-SFO,6:43 p.m.,2136,44,14.0
AA-3979-CVG-ORD,8:06 a.m.,2137,13,9.0
AA-1544-SAN-ORD,4:56 p.m.,2138,45,12.0
AA-3786-IAH-ORD,6:15 p.m.,2139,46,11.0
AA-271-MIA-LAX,2:27 p.m.,2140,19,15.0
AA-2525-DFW-MIA,11:06 a.m.,2141,17,13.0
CO-50-CLE-EWR,5:26 p.m.,2142,333,14.0
UA-3099-PHX-PHL,5:38 p.m.,2143,357,9.0
AA-4198-ORD-CLE,12:50 p.m.,2144,30,9.0
AA-404-MIA-MCO,7:40 a.m.,2145,18,11.0
CO-45-EWR-MIA,6:36 p.m.,2146,335,14.0
AA-3809-PHX-LAX,6:19 a.m.,2147,48,15.0
AA-59-JFK-SFO,11:12 a.m.,2148,49,14.0
AA-222-LAX-BOS,3:14 p.m.,2149,47,14.0
CO-58-DEN-IAH,,2150,57,
CO-1023-IAH-DEN,,2151,75,
AA-3823-LAX-DEN,,2152,32,
UA-938-DEN-ORD,,2153,271,
AA-789-ORD-DEN,,2154,451,
AA-3859-IAH-ORD,9:22 a.m.,2155,50,15.0
CO-1586-IAH-MCO,10:29 p.m.,2156,300,11.0
AA-518-MIA-JFK,9:28 a.m.,2157,3,13.0
UA-397-JFK-SFO,11:58 a.m.,2158,301,13.0
UA-3925-IAD-ORF,9:43 a.m.,2159,302,13.0
AA-1733-ORD-PHX,,2160,1,
AA-3-JFK-LAX,3:16 p.m.,2161,24,15.0
UA-2830-MCO-CLT,5:17 p.m.,2162,155,14.0
CO-58-DEN-IAH,3:31 p.m.,2163,303,13.0
UA-5487-SFO-MRY,11:21 a.m.,2164,304,9.0
AA-204-LAX-MCO,,2165,5,
UA-414-LAX-SFO,7:17 a.m.,2166,305,12.0
CO-1614-LAX-IAH,5:26 a.m.,2167,306,12.0
UA-2726-FLL-PHL,6:25 p.m.,2168,63,10.0
CO-52-IAH-LAX,9:09 a.m.,2169,161,7.0
CO-1090-BOS-IAH,1:19 p.m.,2170,307,14.0
AA-616-DFW-DTW,1:18 p.m.,2171,163,6.0
UA-3515-IAD-MSP,9:56 a.m.,2172,67,16.0
AA-3468-CVG-MIA,9:45 a.m.,2173,6,15.0
AA-484-DFW-MIA,7:39 p.m.,2174,7,14.0
AA-1886-BOS-MIA,1:40 p.m.,2175,10,11.0
CO-62-IAH-EWR,7:10 p.m.,2176,308,14.0
CO-1561-PHX-IAH,11:32 a.m.,2177,309,12.0
UA-2314-ATL-PHL,5:00 p.m.,2178,310,5.0
AA-446-DFW-PHL,4:09 p.m.,2179,8,16.0
CO-1023-IAH-DEN,1:14 p.m.,2180,311,13.0
AA-466-IAH-MIA,9:05 a.m.,2181,9,13.0
UA-3050-PHX-CLT,5:03 p.m.,2182,173,6.0
CO-89-IAH-EWR,10:27 a.m.,2183,312,13.0
CO-1088-CLE-IAH,10:56 a.m.,2184,313,12.0
AA-1664-MIA-ATL,11:50 a.m.,2185,80,16.0
AA-1279-DFW-PHX,3:19 p.m.,2186,176,7.0
UA-854-SFO-IAH,1:30 p.m.,2187,314,14.0
UA-382-IAD-LAX,3:21 p.m.,2188,315,11.0
AA-4344-ORD-DTW,2:01 p.m.,2189,179,7.0
UA-257-JFK-SFO,5:42 p.m.,2190,316,15.0
UA-2945-PHL-CLT,1:14 p.m.,2191,181,7.0
CO-63-EWR-IAH,8:03 p.m.,2192,317,12.0
CO-47-IAH-LAX,9:38 p.m.,2193,183,6.0
AA-2050-ORD-MIA,2:46 p.m.,2194,20,15.0
UA-248-PHX-ORD,5:34 p.m.,2195,318,12.0
AA-4330-CVG-ORD,3:25 p.m.,2196,186,6.0
AA-1434-DFW-MCO,10:29 a.m.,2197,187,9.0
AA-1640-MIA-MCO,,2198,2,
AA-4307-ORD-DTW,8:43 p.m.,2199,189,6.0
CO-1694-LAX-IAH,,2200,96,
UA-843-LAX-ORD,7:58 p.m.,2201,319,13.0
CO-1193-EWR-MCO,12:09 p.m.,2202,320,15.0
AA-3842-MSP-ORD,7:51 a.m.,2203,25,15.0
AA-643-MIA-ORD,9:29 a.m.,2204,193,6.0
AA-1007-MIA-PHX,7:53 p.m.,2205,194,6.0
UA-2906-PHL-MCO,6:35 p.m.,2206,321,5.0
UA-938-DEN-ORD,7:36 p.m.,2207,322,13.0
AA-1221-MCO-ORD,9:49 p.m.,2208,197,7.0
CO-16-LAX-EWR,6:34 p.m.,2209,323,13.0
UA-2515-DFW-CLT,10:45 a.m.,2210,199,7.0
AA-400-DFW-JFK,3:04 p.m.,2211,29,14.0
UA-664-ORD-PHL,4:23 p.m.,2212,324,15.0
AA-3756-ORD-SLC,2:52 p.m.,2213,202,7.0
UA-37-EWR-MCO,4:17 p.m.,2214,325,13.0
AA-1522-SFO-ORD,,2215,31,
UA-233-LAX-JFK,,2216,326,
AA-3823-LAX-DEN,,2217,32,
AA-2312-DFW-DTW,,2218,33,
AA-1165-JFK-MIA,10:04 a.m.,2219,34,13.0
AA-431-MIA-SFO,11:44 a.m.,2220,35,14.0
UA-3373-IAD-PHL,9:13 a.m.,2221,117,19.0
AA-649-ORD-SNA,,2222,36,
CO-1250-MIA-IAH,4:59 p.m.,2223,327,15.0
UA-6273-YYC-SFO,8:45 a.m.,2224,328,11.0
UA-828-SFO-ORD,,2225,121,
CO-4888-IAH-DAL,,2226,213,
UA-858-PVG-SFO,8:02 a.m.,2227,329,10.0
UA-2704-DTW-PHX,2:02 p.m.,2228,215,8.0
AA-3063-SLC-LAX,9:11 p.m.,2229,216,8.0
UA-2708-EWR-CLT,4:24 p.m.,2230,217,7.0
UA-62-IAH-EWR,7:10 p.m.,2231,330,13.0
UA-1500-IAH-GUA,12:12 p.m.,2232,331,5.0
AA-3804-PHL-ORD,3:36 p.m.,2233,129,13.0
AA-1917-JFK-MCO,5:34 p.m.,2234,220,6.0
AA-2268-PHX-ORD,11:07 a.m.,2235,221,7.0
AA-4277-CVG-JFK,1:43 p.m.,2236,41,15.0
AA-2957-DFW-CVG,11:00 a.m.,2237,223,6.0
UA-37-EDI-EWR,12:09 p.m.,2238,332,11.0
AA-789-ORD-DEN,3:01 p.m.,2239,225,6.0
AA-415-BOS-ORD,10:10 a.m.,2240,226,6.0
AA-85-JFK-SFO,6:43 p.m.,2241,44,14.0
AA-3979-CVG-ORD,7:57 a.m.,2242,228,6.0
AA-1544-SAN-ORD,4:56 p.m.,2243,45,12.0
AA-3786-IAH-ORD,6:09 p.m.,2244,230,6.0
AA-271-MIA-LAX,2:27 p.m.,2245,19,15.0
AA-2525-DFW-MIA,11:06 a.m.,2246,17,13.0
CO-50-CLE-EWR,5:26 p.m.,2247,333,14.0
UA-3099-PHX-PHL,6:17 p.m.,2248,334,5.0
AA-4198-ORD-CLE,12:48 p.m.,2249,235,7.0
AA-404-MIA-MCO,7:32 a.m.,2250,236,6.0
CO-45-EWR-MIA,6:36 p.m.,2251,335,14.0
AA-3809-PHX-LAX,6:19 a.m.,2252,48,15.0
AA-59-JFK-SFO,11:12 a.m.,2253,49,14.0
AA-222-LAX-BOS,3:14 p.m.,2254,47,14.0
AA-3859-IAH-ORD,9:22 a.m.,2255,50,15.0
AA-518-MIA-JFK,9:14 a.m.,2256,52,6.0
CO-1586-IAH-MCO,10:24 p.m.,2257,453,2.0
UA-3925-IAD-ORF,9:44 a.m.,2258,391,3.0
AA-1733-ORD-PHX,10:28 p.m.,2259,358,3.0
AA-204-LAX-MCO,6:55 a.m.,2260,454,2.0
UA-2726-FLL-PHL,6:23 p.m.,2261,455,2.0
CO-52-IAH-LAX,9:08 a.m.,2262,456,2.0
AA-3468-CVG-MIA,9:29 a.m.,2263,68,7.0
AA-484-DFW-MIA,7:37 p.m.,2264,69,7.0
AA-616-DFW-DTW,1:11 p.m.,2265,66,8.0
AA-446-DFW-PHL,3:59 p.m.,2266,457,2.0
CO-1023-IAH-DEN,1:07 p.m.,2267,458,2.0
AA-466-IAH-MIA,8:50 a.m.,2268,76,8.0
UA-3050-PHX-CLT,4:57 p.m.,2269,390,3.0
AA-2957-DFW-CVG,10:58 a.m.,2270,133,7.0
AA-1664-MIA-ATL,11:50 a.m.,2271,80,16.0
AA-3979-CVG-ORD,7:59 a.m.,2272,138,7.0
AA-1279-DFW-PHX,3:13 p.m.,2273,81,8.0
AA-404-MIA-MCO,7:35 a.m.,2274,459,2.0
AA-3756-ORD-SLC,2:40 p.m.,2275,460,2.0
UA-382-IAD-LAX,3:07 p.m.,2276,365,3.0
UA-257-JFK-SFO,5:27 p.m.,2277,461,2.0
UA-2945-PHL-CLT,1:08 p.m.,2278,462,2.0
CO-63-EWR-IAH,7:43 p.m.,2279,393,3.0
AA-2525-DFW-MIA,10:43 a.m.,2280,102,8.0
CO-47-IAH-LAX,8:46 p.m.,2281,394,3.0
AA-271-MIA-LAX,2:21 p.m.,2282,140,7.0
AA-2050-ORD-MIA,2:39 p.m.,2283,89,7.0
AA-4330-CVG-ORD,3:26 p.m.,2284,366,4.0
AA-1434-DFW-MCO,10:29 a.m.,2285,187,9.0
AA-1640-MIA-MCO,7:25 p.m.,2286,93,7.0
AA-4307-ORD-DTW,8:38 p.m.,2287,94,8.0
AA-3-JFK-LAX,3:04 p.m.,2288,95,7.0
CO-1694-LAX-IAH,12:02 a.m.,2289,392,3.0
CO-1193-EWR-MCO,12:02 p.m.,2290,367,3.0
AA-3842-MSP-ORD,7:49 a.m.,2291,99,8.0
AA-643-MIA-ORD,9:26 a.m.,2292,100,8.0
AA-1007-MIA-PHX,7:43 p.m.,2293,101,7.0
UA-2906-PHL-MCO,6:34 p.m.,2294,463,2.0
AA-1221-MCO-ORD,9:47 p.m.,2295,105,7.0
AA-400-DFW-JFK,2:58 p.m.,2296,108,6.0
UA-664-ORD-PHL,4:20 p.m.,2297,109,8.0
UA-37-EWR-MCO,4:06 p.m.,2298,203,3.0
UA-233-LAX-JFK,12:19 a.m.,2299,464,2.0
AA-3823-LAX-DEN,12:01 a.m.,2300,465,2.0
AA-2312-DFW-DTW,11:35 p.m.,2301,114,7.0
AA-1165-JFK-MIA,9:45 a.m.,2302,115,7.0
AA-431-MIA-SFO,11:33 a.m.,2303,116,7.0
AA-649-ORD-SNA,3:40 p.m.,2304,466,2.0
UA-828-SFO-ORD,5:21 a.m.,2305,467,2.0
CO-4888-IAH-DAL,6:56 p.m.,2306,468,2.0
AA-3063-SLC-LAX,9:11 p.m.,2307,216,8.0
AA-3804-PHL-ORD,3:36 p.m.,2308,129,13.0
AA-1917-JFK-MCO,5:39 p.m.,2309,130,6.0
AA-2268-PHX-ORD,11:04 a.m.,2310,131,9.0
AA-4277-CVG-JFK,1:42 p.m.,2311,132,7.0
AA-789-ORD-DEN,2:49 p.m.,2312,135,9.0
AA-85-JFK-SFO,6:30 p.m.,2313,137,7.0
AA-3786-IAH-ORD,6:11 p.m.,2314,139,7.0
AA-222-LAX-BOS,3:12 p.m.,2315,148,7.0
UA-3099-PHX-PHL,5:34 p.m.,2316,142,6.0
AA-4198-ORD-CLE,12:37 p.m.,2317,143,7.0
CO-45-EWR-MIA,6:33 p.m.,2318,237,3.0
AA-3809-PHX-LAX,6:09 a.m.,2319,395,3.0
AA-59-JFK-SFO,10:52 a.m.,2320,147,8.0
AA-3859-IAH-ORD,9:32 a.m.,2321,0,8.0
AA-518-MIA-JFK,9:28 a.m.,2322,3,13.0
UA-397-JFK-SFO,11:58 a.m.,2323,301,13.0
AA-1733-ORD-PHX,10:30 p.m. (Estimated),2324,336,4.0
AA-1640-MIA-MCO,7:25 p.m. (Estimated runway),2325,337,3.0
CO-1694-LAX-IAH,12:21 a.m. (Estimated),2326,345,5.0
UA-2830-MCO-CLT,5:17 p.m.,2327,155,14.0
AA-204-LAX-MCO,6:35 a.m. (Estimated runway),2328,338,3.0
UA-2726-FLL-PHL,6:28 p.m.,2329,339,9.0
AA-3468-CVG-MIA,9:45 a.m.,2330,6,15.0
AA-484-DFW-MIA,7:39 p.m.,2331,7,14.0
AA-616-DFW-DTW,1:27 p.m.,2332,15,11.0
AA-446-DFW-PHL,4:09 p.m.,2333,8,16.0
AA-466-IAH-MIA,9:05 a.m.,2334,9,13.0
UA-3050-PHX-CLT,5:05 p.m.,2335,341,9.0
AA-2957-DFW-CVG,11:01 a.m.,2336,11,8.0
AA-1664-MIA-ATL,11:56 a.m.,2337,12,9.0
AA-3979-CVG-ORD,8:06 a.m.,2338,13,9.0
AA-1279-DFW-PHX,3:20 p.m. (runway),2339,342,3.0
AA-404-MIA-MCO,7:40 a.m.,2340,18,11.0
AA-3756-ORD-SLC,2:50 p.m.,2341,4,15.0
UA-2945-PHL-CLT,1:15 p.m.,2342,343,9.0
AA-2525-DFW-MIA,11:06 a.m.,2343,17,13.0
AA-271-MIA-LAX,2:27 p.m.,2344,19,15.0
AA-2050-ORD-MIA,2:46 p.m.,2345,20,15.0
AA-1434-DFW-MCO,10:36 a.m.,2346,22,9.0
AA-4307-ORD-DTW,8:53 p.m.,2347,23,11.0
AA-3-JFK-LAX,3:16 p.m.,2348,24,15.0
CO-1193-EWR-MCO,12:09 p.m.,2349,320,15.0
AA-3842-MSP-ORD,7:51 a.m.,2350,25,15.0
AA-643-MIA-ORD,9:31 a.m.,2351,26,8.0
UA-2906-PHL-MCO,6:38 p.m.,2352,346,9.0
AA-1221-MCO-ORD,9:53 p.m.,2353,28,10.0
UA-664-ORD-PHL,4:23 p.m.,2354,324,15.0
AA-1522-SFO-ORD,5:42 a.m. (Estimated runway),2355,348,4.0
UA-233-LAX-JFK,12:01 a.m. (Estimated runway),2356,349,5.0
AA-3823-LAX-DEN,11:49 p.m. (Estimated runway),2357,350,4.0
AA-2312-DFW-DTW,11:35 p.m. (Estimated runway),2358,351,4.0
AA-1165-JFK-MIA,10:04 a.m.,2359,34,13.0
AA-431-MIA-SFO,11:44 a.m.,2360,35,14.0
UA-257-JFK-SFO,5:42 p.m.,2361,316,15.0
AA-649-ORD-SNA,3:29 p.m. (Estimated runway),2362,472,1.0
AA-3804-PHL-ORD,3:43 p.m.,2363,38,11.0
AA-1917-JFK-MCO,5:43 p.m.,2364,39,11.0
AA-2268-PHX-ORD,11:06 a.m.,2365,40,8.0
