Country,Genre,original_index,unique_index
USA,"Horror,Sci-Fi",736,182
USA,"Action,Drama,Horror",737,1
USA,"Fantasy,Horror,Sci-Fi",738,159
USA,"Action,Mystery,Romance",739,337
USA,"Adventure,Crime,Drama",740,338
USA,Western,741,118
USA,"Romance,Western",742,266
USA,"Biography,Drama,History",743,168
USA,Western,744,118
USA,"Comedy,Short",745,339
USA,Comedy,746,60
USA,Comedy,747,60
USA,"Documentary,Comedy,Horror",748,340
USA,"Comedy,Horror",749,51
USA,"Fantasy,Horror,Sci-Fi",750,159
"France,USA","Comedy,Horror,Thriller",751,341
USA,Horror,752,52
USA,Horror,753,52
USA,"Drama,Music,Musical",754,170
USA,"Crime,Drama,Fantasy",755,342
"USA,UK,Germany","Documentary,Crime",756,343
"Canada,USA,Italy",Drama,757,344
"France,USA","Horror,Mystery,Thriller",758,345
USA,"Comedy,Drama",759,10
USA,"Comedy,Horror,Mystery",760,346
USA,"Comedy,Romance",761,9
USA,"Action,Adventure,Drama",762,69
USA,Drama,763,33
USA,"Comedy,Drama,Romance",764,71
USA,Drama,765,33
"USA,Hong Kong","Action & Adventure,Comedy",766,347
USA,Sci-Fi,767,154
USA,"Drama,Horror,Sci-Fi",768,348
USA,Western,769,118
USA,Western,770,118
USA,Drama,771,33
USA,"Action,Comedy,Crime",772,126
"USA,UK","Comedy,Drama",773,333
"Germany,USA","Comedy,Romance",774,349
USA,"Drama,Music,Mystery",775,350
USA,Drama,776,33
"UK,USA","Action,Adventure,Fantasy",777,351
"Germany,USA","Adventure,Comedy,Sci-Fi",778,352
"UK,France,USA","Action,Crime,Drama",779,353
USA,Comedy,780,60
USA,"Horror,Romance,Sci-Fi",781,354
USA,"Action,Adventure,Family",782,355
USA,Drama,783,33
"Germany,Belgium,USA",Drama,784,356
USA,"Adventure,Comedy,Sci-Fi",785,357
USA,"Animation,Comedy,Family",786,19
"Germany,UK,USA","Comedy,Family,Sci-Fi",787,358
USA,"Documentary,Biography,Family",788,359
USA,Comedy,789,60
USA,"Animation,Adventure,Family",790,104
USA,"Comedy,Drama,Family",791,269
USA,"Comedy,Crime,Family",792,360
"USA,UK,Australia","Adventure,Family,Fantasy",793,361
USA,Family,794,161
USA,"Animation,Comedy,Family",795,19
USA,"Comedy,Romance",796,9
USA,"Comedy,Drama",797,10
"USA,Germany","Adventure,Comedy,Family",798,362
USA,"Comedy,Family,Romance",799,363
USA,"Comedy,Drama,Romance",800,71
USA,"Comedy,Family,Sport",801,364
USA,"Comedy,Family",802,365
USA,"Documentary,Drama,Family",803,366
USA,"Documentary,Biography,Drama",804,367
USA,"Documentary,Biography,Family",805,359
USA,"Documentary,Biography,Family",806,359
USA,"Comedy,Crime,Romance",807,149
USA,"Animation,Adventure,Comedy",808,20
"Greece,USA","Documentary,Biography,Family",809,368
USA,"Documentary,Biography,Family",810,359
USA,"Animation,Adventure,Comedy",811,20
USA,"Animation,Adventure,Comedy",812,20
"UK,USA","Animation,Comedy,Family",813,369
USA,"Animation,Adventure,Comedy",814,20
USA,"Animation,Adventure,Comedy",815,20
USA,"Animation,Comedy,Family",816,19
USA,"Comedy,Drama,Romance",817,71
"UK,USA,France","Animation,Family,Comedy",818,370
USA,"Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy",819,371
USA,"Animation,Adventure,Comedy",820,20
USA,"Animation,Action,Adventure",821,95
"USA,Germany","Action,Adventure,Sci-Fi",822,372
USA,"Animation,Adventure,Comedy",823,20
USA,"Animation,Adventure,Comedy",824,20
USA,"Animation,Adventure,Comedy",825,20
USA,"Animation,Adventure,Family",826,104
USA,"Animation,Adventure,Comedy",827,20
USA,"Animation,Adventure,Comedy",828,20
USA,"Animation,Action,Comedy",829,373
"USA,UK","Drama,Family,Fantasy",830,374
USA,"Drama,Sport",831,138
USA,"Comedy,Drama,Family",832,269
USA,"Comedy,Family",833,365
"USA,UK","Adventure,Comedy,Family",834,375
USA,"Animation,Adventure,Comedy",835,20
"USA,Germany",Comedy,836,376
USA,"Animation,Family,Fantasy",837,103
USA,"Comedy,Crime,Drama",838,108
"Australia,USA,UK","Adventure,Family,Fantasy",839,377
"USA,Canada","Comedy,Family,Fantasy",840,378
"USA,Spain","Action,Adventure,Family",841,379
USA,"Documentary,Biography,Family",842,359
USA,"Animation,Comedy,Family",843,19
USA,"Animation,Comedy,Family",844,19
USA,"Animation,Adventure,Comedy",845,20
USA,"Animation,Adventure,Comedy",846,20
USA,Comedy,847,60
USA,"Animation,Comedy,Fantasy",848,380
USA,"Comedy,Family,Sci-Fi",849,83
USA,"Comedy,Fantasy",850,187
USA,"Family,Comedy",851,381
USA,"Animation,Adventure,Drama",852,102
USA,"Comedy,Family,Music",853,382
USA,"Action,Adventure,Comedy",854,150
"USA,New Zealand","Animation,Adventure,Comedy",855,383
USA,"Comedy,Drama,Music",856,243
USA,"Drama,Kids & Family",857,384
USA,"Documentary,Drama,Family",858,366
USA,"Documentary,Drama,Family",859,366
"UK,France,South Korea,USA","Documentary,Biography,Family",860,385
USA,"Documentary,Biography,Family",861,359
USA,"Comedy,Drama,Fantasy",862,43
"USA,Botswana","Documentary,Family",863,386
"Canada,USA,Mexico,Micronesia,Japan,Australia,Brazil,Hong Kong,Madagascar,Papua New Guinea,South Africa","Documentary,Adventure,Family",864,387
"Netherlands,USA,UK,France","Documentary,Drama,Family",865,388
"USA,France","Documentary,Drama,Family",866,389
USA,"Documentary,History,Music",867,390
USA,"Animation,Adventure,Comedy",868,20
USA,"Animation,Action,Adventure",869,95
USA,Comedy,870,60
USA,"Animation,Comedy,Drama",871,391
USA,"Animation,Comedy,Family",872,19
USA,"Animation,Adventure,Comedy",873,20
"China,USA","Animation,Action,Adventure",874,392
USA,"Adventure,Family,Fantasy",875,96
USA,"Drama,Family",876,238
USA,"Animation,Adventure,Comedy",877,20
USA,"Drama,Family,Thriller",878,393
USA,"Adventure,Family",879,394
USA,Comedy,880,60
USA,"Animation,Action,Adventure",881,95
USA,"Animation,Adventure,Comedy",882,20
USA,"Animation,Action,Adventure",883,95
USA,"Animation,Adventure,Comedy",884,20
USA,"Animation,Romance",885,395
USA,"Animation,Adventure,Comedy",886,20
USA,"Animation,Comedy,Family",887,19
USA,"Animation,Adventure,Comedy",888,20
USA,"Animation,Adventure,Comedy",889,20
"Canada,USA,Japan","Action,Adventure,Horror",890,396
"UK,USA","Animation,Adventure,Comedy",891,397
USA,"Animation,Adventure,Comedy",892,20
USA,"Animation,Adventure,Comedy",893,20
USA,"Animation,Adventure,Comedy",894,20
USA,"Animation,Adventure,Comedy",895,20
USA,"Animation,Action,Adventure",896,95
USA,"Adventure,Comedy,Sci-Fi",897,357
USA,"Animation,Adventure,Comedy",898,20
"Australia,USA,Denmark","Animation,Action,Adventure",899,398
USA,"Animation,Adventure,Comedy",900,20
USA,"Animation,Adventure,Family",901,104
"UK,USA","Action,Adventure,Drama",902,399
USA,"Animation,Adventure,Comedy",903,20
USA,"Comedy,Drama,War",904,400
USA,"Animation,Action,Adventure",905,95
USA,"Animation,Action,Adventure",906,95
USA,"Animation,Adventure,Comedy",907,20
USA,"Animation,Adventure,Comedy",908,20
USA,"Animation,Action,Adventure",909,95
USA,"Animation,Adventure,Comedy",910,20
USA,"Animation,Adventure,Comedy",911,20
"USA,China","Action & Adventure,Science Fiction & Fantasy",912,401
USA,"Action,Adventure,Sci-Fi",913,93
"USA,UK","Action,Adventure,Fantasy",914,402
"USA,New Zealand,Canada,South Africa","Action,Sci-Fi,Thriller",915,403
"USA,Canada,UK","Action,Adventure,Fantasy",916,404
USA,"Action,Adventure,Sci-Fi",917,93
USA,"Action,Drama,Sci-Fi",918,405
USA,"Action,Adventure,Sci-Fi",919,93
USA,"Action,Adventure,Sci-Fi",920,93
"USA,UK","Action,Adventure,Sci-Fi",921,325
USA,"Animation,Comedy,Family",922,19
USA,"Animation,Action,Adventure",923,95
USA,"Animation,Adventure,Comedy",924,20
USA,"Animation,Kids & Family,Comedy",925,406
USA,"Animation,Adventure,Comedy",926,20
USA,"Action,Adventure,Fantasy",927,16
USA,Drama,928,33
USA,"Animation,Comedy,Family",929,19
"USA,UK","Action,Adventure,Family",930,407
USA,"Biography,Drama,Thriller",931,408
USA,"Crime,Drama",932,22
USA,"Action,Crime,Drama",933,25
"France,USA","Drama,History,Thriller",934,409
"USA,Australia,Hong Kong,Switzerland,China","Biography,Drama,History",935,410
USA,"Drama,Sport,Thriller",936,411
USA,"Action,Drama,Sport",937,412
USA,"Drama,Thriller",938,47
USA,"Crime,Drama",939,22
"USA,Germany","Drama,Mystery,Thriller",940,413
USA,"Comedy,Sport",941,218
USA,"Action,Crime,Drama",942,25
USA,"Biography,Drama,Family",943,255
USA,Comedy,944,60
USA,"Family,Fantasy,Musical",945,414
USA,"Animation,Adventure,Family",946,104
USA,"Comedy,Family,Fantasy",947,415
USA,"Adventure,Comedy,Drama",948,68
USA,"Comedy,Crime",949,193
USA,"Drama,Family",950,238
"USA,UK","Action,Adventure,Comedy",951,416
USA,Comedy,952,60
USA,"Comedy,Drama,Family",953,269
"USA,UK","Adventure,Family,Fantasy",954,417
USA,"Comedy,Family",955,365
"USA,Canada","Action,Adventure,Comedy",956,418
USA,"Documentary,Crime",957,198
"USA,UK,Australia","Adventure,Comedy,Family",958,419
USA,"Adventure,Comedy,Family",959,268
"UK,USA","Adventure,Family,Fantasy",960,101
USA,"Adventure,Family,Fantasy",961,96
USA,"Animation,Adventure,Comedy",962,20
USA,"Animation,Adventure,Comedy",963,20
"UK,USA","Animation,Comedy,Family",964,369
"Germany,USA","Adventure,Comedy,Family",965,420
USA,"Animation,Kids & Family,Comedy",966,406
USA,"Animation,Comedy,Family",967,19
"UK,USA","Comedy,Family,Fantasy",968,421
USA,"Animation,Adventure,Comedy",969,20
USA,"Animation,Adventure,Comedy",970,20
USA,"Comedy,Family,Fantasy",971,415
USA,"Comedy,Music",972,422
USA,"Animation,Comedy,Musical",973,423
USA,Comedy,974,60
"Germany,USA",Comedy,975,424
USA,Comedy,976,60
USA,"Action,Adventure,Comedy",977,150
USA,"Comedy,Music",978,422
"USA,Germany","Animation,Action,Comedy",979,425
USA,"Adventure,Comedy",980,133
USA,"Animation,Adventure,Comedy",981,20
USA,Comedy,982,60
"USA,UK",Comedy,983,426
USA,"Action,Comedy,Crime",984,126
"USA,Canada","Animation,Adventure,Comedy",985,427
"Canada,USA","Animation,Comedy,Family",986,428
"USA,Canada","Animation,Adventure,Comedy",987,427
USA,"Comedy,Sci-Fi",988,288
USA,Comedy,989,60
USA,"Animation,Comedy,Family",990,19
USA,"Comedy,Drama",991,10
USA,Comedy,992,60
USA,Comedy,993,60
"USA,Germany","Adventure,Comedy,Family",994,362
USA,"Adventure,Comedy,Family",995,268
USA,"Adventure,Family,Fantasy",996,96
USA,"Animation,Adventure,Drama",997,102
"USA,UK,France","Comedy,Kids & Family",998,429
USA,"Comedy,Family,Romance",999,363
"UK,USA,Iceland","Adventure,Family,Fantasy",1000,430
"USA,Ireland,UK","Comedy,Family,Fantasy",1001,431
USA,"Animation,Adventure,Family",1002,104
"USA,Canada","Adventure,Comedy,Family",1003,432
USA,"Action,Adventure,Comedy",1004,150
USA,"Comedy,Family,Fantasy",1005,415
USA,"Comedy,Family",1006,365
USA,"Action,Adventure,Family",1007,355
"Spain,UK,USA","Animation,Adventure,Comedy",1008,433
USA,"Action,Comedy,Family",1009,434
USA,"Action,Adventure,Family",1010,355
USA,"Comedy,Family,Sport",1011,364
"Canada,USA","Action,Comedy,Drama",1012,435
"USA,Poland,Slovenia,Czech Republic","Action,Adventure,Family",1013,436
USA,"Animation,Adventure,Comedy",1014,20
"UK,USA","Action,Sci-Fi",1015,437
USA,"Action,Adventure,Fantasy",1016,16
USA,"Animation,Adventure,Drama",1017,102
USA,"Animation,Adventure,Comedy",1018,20
USA,"Action,Horror,Sci-Fi",1019,249
USA,"Family,Fantasy",1020,438
USA,"Comedy,Fantasy,Romance",1021,177
USA,"Comedy,Drama",1022,10
"Hungary,USA","Animation,Family,Drama",1023,439
USA,"Comedy,Family",1024,365
USA,"Comedy,Crime",1025,193
"USA,Australia","Comedy,Romance",1026,440
USA,"Comedy,Drama,Fantasy",1027,43
USA,Comedy,1028,60
USA,"Comedy,Romance",1029,9
USA,Comedy,1030,60
USA,"Action,Comedy,Family",1031,434
USA,"Animation,Comedy,Drama",1032,391
USA,"Animation,Adventure,Family",1033,104
"Ireland,USA","Animation,Adventure,Comedy",1034,441
"USA,UK","Adventure,Family,Fantasy",1035,417
"Ireland,UK,USA","Animation,Adventure,Comedy",1036,442
"Ireland,USA","Animation,Family,Fantasy",1037,443
"Ireland,USA","Animation,Family,Fantasy",1038,443
"Ireland,UK,USA","Animation,Comedy,Drama",1039,444
USA,"Animation,Adventure,Crime",1040,445
"USA,Ireland","Animation,Adventure,Family",1041,446
"USA,UK,Japan,West Germany","Family,Animation,Fantasy",1042,447
"USA,Australia","Comedy,Family,Fantasy",1043,448
USA,"Action,Comedy,Family",1044,434
USA,"Family,Comedy",1045,381
"USA,Japan","Family,Comedy,Action",1046,449
USA,"Comedy,Action,Family",1047,450
"USA,Australia","Action,Comedy,Family",1048,451
USA,"Documentary,Drama,Family",1049,366
"New Zealand,USA","Documentary,Comedy,Family",1050,452
USA,"Documentary,Biography,Family",1051,359
USA,Family,1052,161
USA,"Comedy,Family,Romance",1053,363
USA,"Drama,Family",1054,238
USA,"Comedy,Family,Romance",1055,363
USA,"Documentary,Drama,Family",1056,366
USA,"Drama,Family,Music",1057,453
"UK,USA","Documentary,Crime,Family",1058,454
"USA,UK,Italy","Action,Adventure,Mystery",1059,455
USA,"Comedy,Drama,Family",1060,269
USA,"Family,Documentary",1061,456
USA,Music,1062,457
USA,Family,1063,161
USA,"Documentary,Family",1064,458
USA,"Documentary,Comedy,Family",1065,459
USA,"Documentary,Drama,Kids & Family,Special Interest",1066,460
USA,"Comedy,Family",1067,365
USA,"Documentary,Family,History",1068,461
USA,"Documentary,Biography,Family",1069,359
USA,"Comedy,Drama,Family",1070,269
USA,"Documentary,Biography,Comedy",1071,258
"UK,USA","Documentary,Biography,Drama",1072,462
USA,"Comedy,Sci-Fi",1073,288
USA,"Documentary,Family",1074,458
USA,"Documentary,Crime,Drama",1075,317
"UK,USA","Documentary,Biography,History",1076,463
USA,"Animation,Action,Adventure",1077,95
USA,"Comedy,Family",1078,365
"USA,Japan","Animation,Family,Adventure",1079,464
"USA,Russia","Animation,Adventure,Family",1080,465
"UK,USA","Comedy,Drama",1081,466
USA,"Animation,Adventure,Family",1082,104
USA,"Animation,Comedy,Family",1083,19
USA,"Animation,Adventure,Comedy",1084,20
USA,"Comedy,Crime,Sci-Fi",1085,467
USA,"Animation,Family",1086,468
USA,"Animation,Adventure,Family",1087,104
"Canada,France,Costa Rica,Germany,Netherlands,Turkey,USA","Documentary,Family",1088,469
USA,"Animation,Action,Adventure",1089,95
USA,"Animation,Adventure,Comedy",1090,20
USA,"Animation,Adventure,Family",1091,104
USA,"Family,Fantasy,Adventure",1092,470
USA,"Family,Sport",1093,471
USA,"Animation,Family,Fantasy",1094,103
USA,"Drama,Family",1095,238
"Canada,USA","Adventure,Comedy,Family",1096,472
USA,"Action,Adventure,Family",1097,355
USA,"Comedy,Drama",1098,10
USA,"Drama,Thriller",1099,47
USA,"Mystery,Thriller",1100,205
USA,Comedy,1101,60
USA,"Action,Crime,Drama",1102,25
"USA,France","Action,Sci-Fi",1103,473
USA,"Crime,Drama,Thriller",1104,82
USA,"Drama,Romance,Sci-Fi",1105,474
"UK,USA","Drama,War",1106,475
"USA,Germany","Adventure,Drama,War",1107,476
USA,"Crime,Drama",1108,22
USA,"Crime,Drama",1109,22
USA,"Crime,Drama",1110,22
USA,"Drama,Romance",1111,57
"USA,UK",Horror,1112,477
USA,"Crime,Drama",1113,22
USA,"Adventure,Drama,History",1114,64
"USA,Australia","Animation,Adventure,Comedy",1115,478
USA,"Action,Adventure",1116,115
USA,"Animation,Comedy,Family",1117,19
USA,"Animation,Adventure,Comedy",1118,20
"UK,USA","Animation,Adventure,Family",1119,479
"USA,France","Animation,Comedy,Family",1120,480
USA,"Animation,Family,Fantasy",1121,103
USA,"Animation,Adventure,Comedy",1122,20
USA,"Animation,Adventure,Comedy",1123,20
USA,"Animation,Adventure,Comedy",1124,20
USA,"Drama,Sci-Fi",1125,86
USA,"Drama,Sci-Fi,Thriller",1126,148
"USA,Italy","Adventure,Horror,Mystery",1127,481
"Canada,USA",Horror,1128,482
"UK,USA","Biography,Crime,Drama",1129,483
USA,"Drama,Music,War",1130,484
USA,"Animation,Adventure,Comedy",1131,20
USA,"Crime,Drama",1132,22
USA,"Animation,Adventure,Family",1133,104
USA,"Animation,Adventure,Comedy",1134,20
USA,"Animation,Adventure,Comedy",1135,20
"USA,Ireland","Action,Adventure,Fantasy",1136,485
"USA,Australia","Action,Sci-Fi",1137,486
USA,"Action,Adventure,Fantasy",1138,16
USA,"Action,Thriller",1139,135
USA,"Adventure,Comedy,Sci-Fi",1140,357
USA,"Action,Adventure,Comedy",1141,150
USA,"Drama,Horror,Sci-Fi",1142,348
USA,"Drama,Horror",1143,487
USA,"Horror,Sci-Fi",1144,182
USA,"Horror,Sci-Fi",1145,182
USA,"Fantasy,Horror,Sci-Fi",1146,159
USA,"Adventure,Horror,Sci-Fi",1147,163
USA,"Sci-Fi,Horror,Drama",1148,488
USA,Horror,1149,52
"UK,USA","Action,Adventure,Thriller",1150,23
USA,"Action,Drama,History",1151,70
"UK,USA","Adventure,Drama,War",1152,489
"UK,USA","Action,Adventure,War",1153,490
"Yugoslavia,USA","Adventure,Comedy,War",1154,491
USA,"Action,Drama,History",1155,70
"USA,UK","Drama,History,War",1156,492
"USA,New Zealand","Action,Adventure,Drama",1157,493
USA,"Adventure,Drama,Fantasy",1158,494
USA,"War,Action,Drama",1159,495
"UK,USA","Action,Drama,War",1160,496
"USA,Japan","Drama,History,War",1161,497
USA,"Animation,Drama,Family",1162,498
USA,"Animation,Action,Adventure",1163,95
USA,"Animation,Adventure,Family",1164,104
USA,"Crime,Drama",1165,22
USA,"Thriller,War",1166,240
USA,"Drama,Film-Noir",1167,302
USA,"Drama,Romance,War",1168,116
USA,"Crime,Film-Noir,Mystery",1169,499
USA,"Comedy,Drama,Romance",1170,71
USA,"Comedy,Drama,Romance",1171,71
USA,"Drama,Romance,War",1172,116
USA,Comedy,1173,60
USA,"Drama,Film-Noir",1174,302
USA,"Drama,Mystery,Thriller",1175,176
USA,"Crime,Drama,Film-Noir",1176,59
USA,Drama,1177,33
"USA,Germany,Czech Republic,UK","Action,Adventure,Fantasy",1178,500
USA,"Animation,Family,Fantasy",1179,103
USA,"Action,Adventure,Fantasy",1180,16
USA,"Action,Adventure,Sci-Fi",1181,93
USA,"Action,Adventure,Western",1182,284
USA,"Action,Adventure,Sci-Fi",1183,93
"USA,UK","Action,Adventure,Sci-Fi",1184,325
USA,"Action,Adventure",1185,115
USA,"Action,Adventure,Fantasy",1186,16
USA,"Action,Adventure,Fantasy",1187,16
USA,"Action,Adventure,Sci-Fi",1188,93
USA,"Comedy,Drama,Romance",1189,71
"Canada,USA","Action,Adventure,Sci-Fi",1190,501
USA,"Action,Adventure,Sci-Fi",1191,93
USA,"Action,Drama,Sci-Fi",1192,405
"USA,China","Action,Crime,Sci-Fi",1193,502
"USA,Malta","Action,Adventure,Horror",1194,503
"USA,Japan","Action,Adventure,Sci-Fi",1195,504
USA,Comedy,1196,60
USA,"Drama,Sci-Fi,Thriller",1197,148
USA,"Action,Adventure,Mystery",1198,250
USA,"Action,Drama,Sci-Fi",1199,405
"USA,Canada","Action,Adventure,Sci-Fi",1200,505
"USA,New Zealand","Adventure,Fantasy",1201,506
USA,"Action,Adventure,Fantasy",1202,16
USA,"Adventure,Drama,Sci-Fi",1203,507
"USA,New Zealand","Adventure,Fantasy",1204,506
USA,"Action,Adventure,Fantasy",1205,16
USA,"Action,Adventure,Fantasy",1206,16
USA,"Drama,Romance",1207,57
USA,"Adventure,Sci-Fi,Thriller",1208,322
"USA,UK,Australia,Japan","Action,Adventure,Sci-Fi",1209,508
USA,"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy",1210,509
"USA,Japan","Animation,Action,Adventure",1211,510
USA,"Action,Adventure,Sci-Fi",1212,93
USA,"Action,Adventure,Fantasy",1213,16
"USA,UK","Action,Adventure,Sci-Fi",1214,325
"Canada,USA,UK","Action,Adventure,Sci-Fi",1215,511
USA,"Drama,Romance,Western",1216,512
USA,"Action,Adventure,Sci-Fi",1217,93
"USA,China","Action,Adventure,Sci-Fi",1218,513
USA,"Adventure,Sci-Fi,Thriller",1219,322
USA,"Action,Adventure,Comedy",1220,150
USA,"Action,Fantasy",1221,514
USA,"Action,Adventure,Sci-Fi",1222,93
USA,"Action,Adventure,Sci-Fi",1223,93
USA,"Action,Adventure,Sci-Fi",1224,93
"USA,France,Italy","Action,Romance,Thriller",1225,515
USA,"Action,Crime,Thriller",1226,80
"USA,Czech Republic","Action,Adventure,Fantasy",1227,516
USA,"Action,Comedy,Crime",1228,126
"USA,UK,Japan,Germany","Action,Adventure,Fantasy",1229,517
USA,"Action,Adventure,Mystery",1230,250
USA,"Action,Crime,Mystery",1231,280
"USA,UK","Action,Drama,Sci-Fi",1232,518
USA,"Animation,Adventure,Comedy",1233,20
"USA,New Zealand","Adventure,Fantasy",1234,506
"USA,New Zealand","Adventure,Fantasy",1235,506
"New Zealand,USA","Adventure,Fantasy",1236,519
USA,"Action,Adventure,Fantasy",1237,16
USA,"Action,Adventure,Fantasy",1238,16
USA,"Action,Adventure,Fantasy",1239,16
USA,"Action,Adventure",1240,115
USA,"Crime,Romance,Thriller",1241,520
"UK,USA","Action,Adventure,Thriller",1242,23
USA,"Action,Crime,Drama",1243,25
"UK,USA","Action,Adventure,Thriller",1244,23
"USA,Yugoslavia","Drama,War",1245,521
USA,"Action,Drama,History",1246,70
USA,Western,1247,118
"USA,Canada","Comedy,Family,Romance",1248,522
USA,"Comedy,Family,Romance",1249,363
USA,"Comedy,Family,Fantasy",1250,415
USA,"Animation,Family,Fantasy",1251,103
USA,"Action,Adventure,Fantasy",1252,16
"UK,USA","Adventure,Family,Fantasy",1253,101
USA,"Adventure,Family,Fantasy",1254,96
"UK,USA","Adventure,Family,Fantasy",1255,101
"UK,USA","Adventure,Family,Fantasy",1256,101
"UK,USA","Adventure,Family,Fantasy",1257,101
"UK,USA,Germany","Adventure,Family,Fantasy",1258,523
USA,"Action,Crime,Drama",1259,25
USA,Drama,1260,33
USA,"Crime,Drama,Thriller",1261,82
USA,"Biography,Crime,Drama",1262,524
USA,"Biography,Drama,Sport",1263,525
USA,"Action,Adventure,Drama",1264,69
USA,"Crime,Drama,Thriller",1265,82
USA,Drama,1266,33
USA,"Drama,Thriller",1267,47
USA,"Drama,Thriller",1268,47
"USA,Germany","Crime,Drama,Thriller",1269,526
USA,"Crime,Thriller",1270,175
"USA,Canada",Drama,1271,169
USA,"Biography,Drama,History",1272,168
"France,USA,UK","Drama,Thriller",1273,527
USA,"Biography,Drama,War",1274,528
USA,Thriller,1275,5
"USA,Germany","Crime,Drama",1276,529
USA,"Mystery & Suspense,Action & Adventure",1277,530
USA,Comedy,1278,60
USA,"Comedy,Drama,Fantasy",1279,43
"USA,Germany,Canada","Crime,Drama,Mystery",1280,531
USA,"Biography,Drama,Music",1281,273
USA,"Action,Crime,Drama",1282,25
"France,USA","Action,Biography,Drama",1283,532
USA,"Crime,Drama,Romance",1284,72
"USA,UK","Adventure,Drama,Western",1285,533
USA,"Drama,History,Thriller",1286,158
USA,"Action,Adventure,Crime",1287,315
USA,"Crime,Drama,Thriller",1288,82
"UK,USA","Animation,Adventure",1289,534
