RatingCount,ReviewCount,original_index,unique_index
,1 critic,808,798
35,1 user,809,799
702,"10 user,14 critic",810,800
"27,510","129 user,143 critic",811,801
"34,865","122 user,213 critic",812,802
"91,249","306 user,207 critic",813,803
"50,544","109 user,148 critic",814,804
"46,733","179 user,157 critic",815,805
"76,006","233 user,262 critic",816,806
"205,985","320 user,252 critic",817,807
"130,102","356 user,186 critic",818,808
"56,815","79 user,168 critic",819,809
"135,719","191 user,256 critic",820,810
"156,530","201 user,272 critic",821,811
"473,927","1,536 user,503 critic",822,812
"244,291","414 user,478 critic",823,813
"152,140","187 user,239 critic",824,814
"56,029","88 user,164 critic",825,815
"79,747","113 user,199 critic",826,816
"134,478","173 user,223 critic",827,817
"130,051","133 user,228 critic",828,818
"156,796","180 user,226 critic",829,819
"73,004","267 user,325 critic",830,820
"93,311","451 user,167 critic",831,821
"28,516","110 user,40 critic",832,822
"24,569","78 user,117 critic",833,823
"53,094","121 user,150 critic",834,824
"20,197","51 user,89 critic",835,825
"171,537","421 user,129 critic",836,826
153,6 user,837,827
"50,538","244 user,188 critic",838,828
"50,178","481 user,159 critic",839,829
"27,642","67 user,118 critic",840,830
"64,127","381 user,394 critic",841,831
33,1 critic,842,832
"260,844","376 user,320 critic",843,833
"255,747","280 user,301 critic",844,834
"371,529","877 user,401 critic",845,835
"242,487","333 user,371 critic",846,836
"187,946","612 user,142 critic",847,837
"13,653","171 user,74 critic",848,838
"8,431","218 user,84 critic",849,839
"243,098","208 user,55 critic",850,840
"7,646","69 user,23 critic",851,841
"25,400","143 user,48 critic",852,842
"14,114","85 user,61 critic",853,843
"8,744","70 user,6 critic",854,844
"15,386","100 user,141 critic",855,845
"21,230","321 user,51 critic",856,846
114,"5 user,6 critic",857,847
12,"1 user,2 critic",858,848
12,"1 user,3 critic",859,849
52,10 critic,860,850
16,3 critic,861,851
396,"8 user,15 critic",862,852
"3,001","14 user,25 critic",863,853
288,"13 user,12 critic",864,854
827,"4 user,35 critic",865,855
276,"5 user,11 critic",866,856
"2,665","34 user,41 critic",867,857
,,868,29
,,869,29
13,,870,858
"2,973","34 user,14 critic",871,859
,,872,29
,,873,29
,,874,29
,,875,29
105,7 critic,876,860
"125,794","547 user,441 critic",877,861
186,"6 user,16 critic",878,862
"6,141","59 user,51 critic",879,863
19,1 user,880,864
"215,340","405 user,369 critic",881,865
"53,848","182 user,87 critic",882,866
"105,146","184 user,217 critic",883,867
"51,289","96 user,156 critic",884,868
"36,970","94 user,149 critic",885,869
"42,790","122 user,192 critic",886,870
"67,335","155 user,362 critic",887,871
"67,226","175 user,322 critic",888,872
"94,813","269 user,161 critic",889,873
"18,972","138 user,51 critic",890,874
"78,466","122 user,135 critic",891,875
"117,034","282 user,131 critic",892,876
"118,959","248 user,166 critic",893,877
"195,442","310 user,167 critic",894,878
"238,781","380 user,178 critic",895,879
"192,074","341 user,289 critic",896,880
"642,183","749 user,179 critic",897,881
"515,940","574 user,245 critic",898,882
"222,561","456 user,428 critic",899,883
"583,673","681 user,402 critic",900,884
"635,813","1,024 user,418 critic",901,885
"33,850","129 user,56 critic",902,886
"103,608","359 user,178 critic",903,887
"41,566","139 user,76 critic",904,888
"148,748","130 user,183 critic",905,889
"271,767","348 user,257 critic",906,890
"193,154","322 user,228 critic",907,891
"285,559","482 user,205 critic",908,892
"173,316","250 user,161 critic",909,893
"296,667","463 user,191 critic",910,894
"126,556","171 user,224 critic",911,895
"498,555","1,170 user,598 critic",912,896
"347,852","1,095 user,571 critic",913,897
"819,305","3,030 user,716 critic",914,898
"497,756","1,247 user,469 critic",915,899
"484,337","2,439 user,714 critic",916,900
"464,119","708 user,442 critic",917,901
"373,819","638 user,524 critic",918,902
"364,013","1,148 user,573 critic",919,903
"393,472","823 user,151 critic",920,904
"466,081","688 user,482 critic",921,905
"428,568","612 user,314 critic",922,906
"433,148","808 user,280 critic",923,907
"91,433","283 user,302 critic",924,908
"32,519","112 user,167 critic",925,909
"233,264","577 user,252 critic",926,910
"570,865","594 user,174 critic",927,911
"13,091","96 user,37 critic",928,912
"132,665","390 user,218 critic",929,913
"225,590","604 user,393 critic",930,914
"126,481","517 user,205 critic",931,915
"112,750","212 user,111 critic",932,916
"107,401","283 user,156 critic",933,917
"107,477","443 user,123 critic",934,918
"39,606","313 user,240 critic",935,919
"34,845","146 user,113 critic",936,920
"43,520","295 user,120 critic",937,921
"16,110","57 user,50 critic",938,922
"153,870","279 user,95 critic",939,923
"241,015","422 user,113 critic",940,924
"45,296","259 user,118 critic",941,925
"70,235","245 user,197 critic",942,926
"135,411","395 user,114 critic",943,927
"29,182","75 user,46 critic",944,928
"117,757","341 user,99 critic",945,929
"109,046","120 user,112 critic",946,930
"97,144","252 user,143 critic",947,931
"78,006","249 user,61 critic",948,932
"21,531","82 user,43 critic",949,933
"5,165","31 user,52 critic",950,934
"211,255","442 user,179 critic",951,935
"22,508","88 user,60 critic",952,936
"35,222","107 user,168 critic",953,937
"263,810","1,457 user,281 critic",954,938
"275,476","285 user,92 critic",955,939
"117,676","207 user,184 critic",956,940
"38,279","144 user,180 critic",957,941
"290,718","1,345 user,275 critic",958,942
"175,198","184 user,49 critic",959,943
"402,103","1,548 user,257 critic",960,944
"186,077","142 user,71 critic",961,945
"62,438","154 user,172 critic",962,946
"24,860","58 user,123 critic",963,947
"39,917","109 user,200 critic",964,948
"85,343","178 user,100 critic",965,949
"51,196","142 user,129 critic",966,950
"28,087","95 user,105 critic",967,951
"24,590","73 user,77 critic",968,952
"22,375","82 user,156 critic",969,953
"32,658","69 user,70 critic",970,954
"53,350","232 user,119 critic",971,955
"58,479","80 user,39 critic",972,956
"151,905","928 user,162 critic",973,957
"25,900","101 user,37 critic",974,958
"177,067","513 user,121 critic",975,959
"199,595","237 user,60 critic",976,960
"170,142","784 user,199 critic",977,961
"106,192","172 user,60 critic",978,962
"128,484","696 user,231 critic",979,963
"148,164","175 user,58 critic",980,964
"242,686","758 user,297 critic",981,965
"244,527","505 user,144 critic",982,966
"277,407","1,193 user,339 critic",983,967
"153,139","797 user,193 critic",984,968
"1,199","27 user,5 critic",985,969
"3,234","82 user,6 critic",986,970
,,987,29
"31,393","126 user,62 critic",988,971
"13,879","43 user,40 critic",989,972
"50,210","111 user,152 critic",990,973
"15,288","107 user,42 critic",991,974
"29,441","102 user,53 critic",992,975
"17,355","82 user,66 critic",993,976
"146,648","591 user,183 critic",994,977
"170,219","355 user,70 critic",995,978
"64,281","122 user,197 critic",996,979
"78,436","184 user,76 critic",997,980
"45,154","180 user,127 critic",998,981
"84,420","300 user,107 critic",999,982
"200,327","481 user,230 critic",1000,983
"43,312","240 user,90 critic",1001,984
"75,429","79 user,109 critic",1002,985
"39,475","127 user,77 critic",1003,986
"61,709","129 user,176 critic",1004,987
"61,714","107 user,188 critic",1005,988
"69,859","287 user,104 critic",1006,989
"77,245","210 user,201 critic",1007,990
"38,928","71 user,154 critic",1008,991
"27,562","71 user,97 critic",1009,992
"40,033","109 user,166 critic",1010,993
"40,629","81 user,111 critic",1011,994
"60,475","222 user,125 critic",1012,995
"137,156","437 user,254 critic",1013,996
"550,459","355 user,162 critic",1014,997
"540,284","667 user,220 critic",1015,998
"716,832","822 user,192 critic",1016,999
"106,021","206 user,92 critic",1017,1000
"61,037","142 user,167 critic",1018,1001
"270,767","608 user,212 critic",1019,1002
764,"36 user,15 critic",1020,1003
"33,429","128 user,68 critic",1021,1004
"40,074","161 user,78 critic",1022,1005
275,"8 user,6 critic",1023,1006
"9,897","83 user,15 critic",1024,1007
"104,696","254 user,135 critic",1025,1008
"254,748","241 user,188 critic",1026,1009
"274,037","600 user,188 critic",1027,1010
"270,945","432 user,81 critic",1028,1011
"197,947","425 user,141 critic",1029,1012
"175,029","477 user,154 critic",1030,1013
"7,289","26 user,6 critic",1031,1014
"35,102","76 user,19 critic",1032,1015
"15,610","40 user,13 critic",1033,1016
"2,814","34 user,7 critic",1034,1017
"38,648","210 user,80 critic",1035,1018
"5,601","47 user,10 critic",1036,1019
"3,971","27 user,8 critic",1037,1020
"10,366","61 user,17 critic",1038,1021
"23,995","83 user,16 critic",1039,1022
"24,414","65 user,34 critic",1040,1023
"56,561","126 user,20 critic",1041,1024
"17,852","155 user,50 critic",1042,1025
"28,022","150 user,66 critic",1043,1026
"15,293","59 user,10 critic",1044,1027
"1,641","12 user,4 critic",1045,1028
"6,251","26 user,5 critic",1046,1029
"3,925","31 user,2 critic",1047,1030
"9,493","62 user,90 critic",1048,1031
,1 critic,1049,798
80,"1 user,8 critic",1050,1032
14,2 critic,1051,1033
26,1 user,1052,1034
13,,1053,858
27,2 user,1054,1035
81,1 user,1055,1036
21,1 critic,1056,1037
340,"8 user,6 critic",1057,1038
126,17 critic,1058,1039
"70,458","616 user,196 critic",1059,1040
29,,1060,1041
132,"4 user,3 critic",1061,1042
120,,1062,1043
205,"8 user,3 critic",1063,1044
"1,539","20 user,78 critic",1064,1045
256,"3 user,8 critic",1065,1046
"1,872","9 user,3 critic",1066,1047
"1,211","20 user,11 critic",1067,1048
828,"8 user,25 critic",1068,1049
"1,733","27 user,14 critic",1069,1050
20,2 critic,1070,1051
548,"1 user,22 critic",1071,1052
18,5 critic,1072,1053
29,"3 user,2 critic",1073,1054
19,2 user,1074,1055
156,"3 user,9 critic",1075,1056
"4,608","64 user,77 critic",1076,1057
,,1077,29
"6,773","44 user,37 critic",1078,1058
235,9 user,1079,1059
,,1080,29
"15,905","123 user,28 critic",1081,1060
"1,952","18 user,7 critic",1082,1061
"1,833","21 user,1 critic",1083,1062
"2,817","36 user,13 critic",1084,1063
"23,814","146 user,126 critic",1085,1064
,,1086,29
,,1087,29
,,1088,29
"22,200","116 user,66 critic",1089,1065
"483,099","705 user,445 critic",1090,1066
"428,101","478 user,285 critic",1091,1067
338,"9 user,6 critic",1092,1068
639,"4 user,3 critic",1093,1069
"4,086","86 user,57 critic",1094,1070
"16,830","83 user,130 critic",1095,1071
"18,726","98 user,67 critic",1096,1072
923,"13 user,10 critic",1097,1073
"43,114","252 user,64 critic",1098,1074
,,1099,29
,,1100,29
"4,759","19 user,41 critic",1101,1075
"9,243","70 user,29 critic",1102,1076
"673,601","950 user,202 critic",1103,1077
"787,731","878 user,175 critic",1104,1078
"602,062","1,485 user,265 critic",1105,1079
"435,438","669 user,123 critic",1106,1080
"776,279","1,482 user,478 critic",1107,1081
"1,193,651","2,085 user,265 critic",1108,1082
"709,827","1,402 user,156 critic",1109,1083
"592,830","899 user,167 critic",1110,1084
"749,700","2,690 user,268 critic",1111,1085
"545,566","1,278 user,246 critic",1112,1086
"454,989","848 user,198 critic",1113,1087
"150,735","291 user,105 critic",1114,1088
"97,380","201 user,193 critic",1115,1089
"598,080","748 user,224 critic",1116,1090
"64,021","226 user,189 critic",1117,1091
"106,076","137 user,242 critic",1118,1092
"46,145","74 user,75 critic",1119,1093
"72,748","193 user,237 critic",1120,1094
"205,117","419 user,195 critic",1121,1095
"59,950","97 user,106 critic",1122,1096
"57,810","246 user,160 critic",1123,1097
"99,821","142 user,200 critic",1124,1098
999,"40 user,25 critic",1125,1099
"19,273","205 user,82 critic",1126,1100
"12,116","101 user,81 critic",1127,1101
"2,216","59 user,20 critic",1128,1102
"50,642","241 user,65 critic",1129,1103
58,1 user,1130,1104
"101,118","93 user,86 critic",1131,1105
"23,938","79 user,40 critic",1132,1106
"151,434","215 user,141 critic",1133,1107
"234,333","234 user,112 critic",1134,1108
"125,318","150 user,95 critic",1135,1109
"101,845","565 user,138 critic",1136,1110
"1,098,318","3,596 user,308 critic",1137,1111
"786,718","1,395 user,249 critic",1138,1112
"539,915","699 user,221 critic",1139,1113
"294,929","293 user,108 critic",1140,1114
"244,949","246 user,101 critic",1141,1115
"19,020","152 user,97 critic",1142,1116
"15,037","186 user,126 critic",1143,1117
"44,872","478 user,171 critic",1144,1118
"29,837","229 user,141 critic",1145,1119
"5,070","98 user,61 critic",1146,1120
"15,806","172 user,103 critic",1147,1121
"5,901","106 user,57 critic",1148,1122
"14,571","150 user,108 critic",1149,1123
"49,683","152 user,75 critic",1150,1124
"40,983","189 user,52 critic",1151,1125
"135,367","264 user,117 critic",1152,1126
"38,078","224 user,55 critic",1153,1127
"32,400","175 user,42 critic",1154,1128
"12,811","118 user,19 critic",1155,1129
"37,871","200 user,55 critic",1156,1130
"76,783","226 user,73 critic",1157,1131
"31,379","181 user,50 critic",1158,1132
"10,171","126 user,26 critic",1159,1133
"12,885","77 user,22 critic",1160,1134
"23,722","155 user,78 critic",1161,1135
"91,087","218 user,77 critic",1162,1136
"65,001","284 user,145 critic",1163,1137
"63,597","212 user,126 critic",1164,1138
"486,409","824 user,145 critic",1165,1139
"3,225","44 user,23 critic",1166,1140
"17,580","146 user,128 critic",1167,1141
"31,747","147 user,99 critic",1168,1142
"60,675","236 user,126 critic",1169,1143
"40,919","143 user,83 critic",1170,1144
"98,264","235 user,174 critic",1171,1145
"36,736","234 user,94 critic",1172,1146
"13,676","116 user,51 critic",1173,1147
"126,615","444 user,185 critic",1174,1148
"54,849","196 user,74 critic",1175,1149
"88,548","308 user,166 critic",1176,1150
"23,064","131 user,91 critic",1177,1151
"133,589","782 user,201 critic",1178,1152
"120,240","191 user,130 critic",1179,1153
"414,132","1,221 user,592 critic",1180,1154
"884,909","1,687 user,693 critic",1181,1155
"65,493","242 user,136 critic",1182,1156
"408,812","1,393 user,287 critic",1183,1157
"555,319","1,049 user,639 critic",1184,1158
"498,006","2,006 user,287 critic",1185,1159
"361,387","528 user,476 critic",1186,1160
"478,150","729 user,507 critic",1187,1161
"440,804","655 user,503 critic",1188,1162
"38,748","233 user,84 critic",1189,1163
"368,783","1,047 user,283 critic",1190,1164
"302,921","619 user,351 critic",1191,1165
"303,082","798 user,473 critic",1192,1166
"394,561","655 user,583 critic",1193,1167
"418,008","968 user,650 critic",1194,1168
"278,025","1,454 user,589 critic",1195,1169
"3,898","25 user,39 critic",1196,1170
"482,730","1,397 user,322 critic",1197,1171
"350,935","867 user,536 critic",1198,1172
"281,444","612 user,510 critic",1199,1173
"369,460","716 user,567 critic",1200,1174
"586,896","1,366 user,639 critic",1201,1175
"431,384","1,237 user,304 critic",1202,1176
"645,461","1,932 user,661 critic",1203,1177
"434,969","946 user,503 critic",1204,1178
"734,822","2,098 user,267 critic",1205,1179
"477,986","1,827 user,312 critic",1206,1180
"721,462","2,496 user,311 critic",1207,1181
"447,194","673 user,486 critic",1208,1182
"292,182","521 user,427 critic",1209,1183
"345,529","1,895 user,387 critic",1210,1184
"30,700","323 user,67 critic",1211,1185
"304,716","896 user,421 critic",1212,1186
"367,404","1,298 user,295 critic",1213,1187
"323,600","632 user,345 critic",1214,1188
"347,971","1,899 user,329 critic",1215,1189
"16,208","90 user,43 critic",1216,1190
"301,036","1,433 user,359 critic",1217,1191
"219,082","898 user,367 critic",1218,1192
"310,570","2,736 user,396 critic",1219,1193
"245,681","599 user,207 critic",1220,1194
"310,338","587 user,314 critic",1221,1195
"262,168","1,047 user,365 critic",1222,1196
"300,661","1,162 user,163 critic",1223,1197
"308,606","1,149 user,238 critic",1224,1198
"162,418","367 user,321 critic",1225,1199
"205,441","493 user,171 critic",1226,1200
"179,279","1,335 user,231 critic",1227,1201
"314,933","790 user,232 critic",1228,1202
"146,670","825 user,194 critic",1229,1203
"170,316","286 user,189 critic",1230,1204
"230,993","509 user,327 critic",1231,1205
"116,630","480 user,161 critic",1232,1206
"10,847","44 user,121 critic",1233,1207
"990,248","2,397 user,294 critic",1234,1208
"1,098,637","3,134 user,329 critic",1235,1209
"1,123,075","4,994 user,294 critic",1236,1210
"457,317","3,506 user,296 critic",1237,1211
"444,293","3,240 user,335 critic",1238,1212
"392,617","3,456 user,266 critic",1239,1213
"296,441","509 user,143 critic",1240,1214
"69,768","418 user,150 critic",1241,1215
"128,985","410 user,152 critic",1242,1216
"26,616","146 user,43 critic",1243,1217
