Language,original_index,unique_index
"English,Russian,Spanish",6462,194
English,6463,0
English,6464,0
English,6465,0
English,6466,0
English,6467,0
English,6468,0
English,6469,0
English,6470,0
English,6471,0
English,6472,0
English,6473,0
English,6474,0
English,6475,0
English,6476,0
English,6477,0
"English,Swedish",6478,87
English,6479,0
English,6480,0
English,6481,0
English,6482,0
English,6483,0
English,6484,0
English,6485,0
English,6486,0
English,6487,0
English,6488,0
"English,Arabic",6489,42
"English,Pushto,Dari",6490,477
"English,Japanese,Mandarin",6491,434
English,6492,0
English,6493,0
English,6494,0
English,6495,0
English,6496,0
"English,Sioux",6497,318
English,6498,0
English,6499,0
English,6500,0
English,6501,0
English,6502,0
English,6503,0
English,6504,0
English,6505,0
"English,Afrikaans,Zulu,Portuguese",6506,478
English,6507,0
"English,Japanese",6508,12
"French,English,Creole",6509,479
"English,Japanese",6510,12
English,6511,0
English,6512,0
English,6513,0
"English,Romanian",6514,300
English,6515,0
English,6516,0
"English,Spanish",6517,10
English,6518,0
English,6519,0
English,6520,0
English,6521,0
English,6522,0
English,6523,0
English,6524,0
English,6525,0
"English,Spanish",6526,10
English,6527,0
English,6528,0
English,6529,0
English,6530,0
English,6531,0
English,6532,0
English,6533,0
English,6534,0
English,6535,0
English,6536,0
English,6537,0
English,6538,0
English,6539,0
English,6540,0
"English,French",6541,2
English,6542,0
English,6543,0
English,6544,0
English,6545,0
English,6546,0
English,6547,0
English,6548,0
English,6549,0
English,6550,0
English,6551,0
English,6552,0
English,6553,0
English,6554,0
English,6555,0
English,6556,0
English,6557,0
English,6558,0
English,6559,0
English,6560,0
English,6561,0
English,6562,0
English,6563,0
English,6564,0
English,6565,0
"English,Czech,Serbian",6566,480
"English,German,Spanish",6567,64
English,6568,0
English,6569,0
English,6570,0
English,6571,0
English,6572,0
English,6573,0
English,6574,0
English,6575,0
"English,Polish,Russian",6576,481
"Spanish,English",6577,60
English,6578,0
English,6579,0
English,6580,0
English,6581,0
English,6582,0
English,6583,0
English,6584,0
English,6585,0
English,6586,0
English,6587,0
English,6588,0
English,6589,0
English,6590,0
English,6591,0
English,6592,0
English,6593,0
"English,Spanish",6594,10
"English,French",6595,2
"English,French",6596,2
English,6597,0
English,6598,0
English,6599,0
English,6600,0
English,6601,0
"English,Spanish",6602,10
English,6603,0
English,6604,0
English,6605,0
English,6606,0
English,6607,0
English,6608,0
English,6609,0
English,6610,0
English,6611,0
English,6612,0
English,6613,0
English,6614,0
English,6615,0
English,6616,0
English,6617,0
English,6618,0
English,6619,0
English,6620,0
English,6621,0
English,6622,0
English,6623,0
English,6624,0
English,6625,0
English,6626,0
"Thai,English",6627,482
English,6628,0
English,6629,0
English,6630,0
English,6631,0
English,6632,0
English,6633,0
English,6634,0
English,6635,0
"English,Italian,Mandarin,Spanish",6636,483
English,6637,0
English,6638,0
English,6639,0
English,6640,0
English,6641,0
English,6642,0
English,6643,0
English,6644,0
English,6645,0
English,6646,0
English,6647,0
English,6648,0
English,6649,0
English,6650,0
English,6651,0
English,6652,0
English,6653,0
"English,French",6654,2
English,6655,0
English,6656,0
"French,English",6657,428
English,6658,0
"English,French",6659,2
"English,Spanish",6660,10
English,6661,0
English,6662,0
English,6663,0
English,6664,0
English,6665,0
English,6666,0
English,6667,0
English,6668,0
"English,French,German,Latin",6669,347
"English,Spanish",6670,10
English,6671,0
English,6672,0
English,6673,0
English,6674,0
English,6675,0
English,6676,0
English,6677,0
English,6678,0
English,6679,0
English,6680,0
English,6681,0
English,6682,0
English,6683,0
English,6684,0
English,6685,0
English,6686,0
English,6687,0
English,6688,0
"English,Arabic",6689,42
English,6690,0
"English,Arabic",6691,42
English,6692,0
"English,Portuguese,German",6693,484
English,6694,0
"English,Russian",6695,11
English,6696,0
English,6697,0
English,6698,0
"English,French,Chinese,Albanian",6699,485
"Greek,English,Arabic",6700,486
English,6701,0
English,6702,0
English,6703,0
English,6704,0
English,6705,0
English,6706,0
English,6707,0
English,6708,0
English,6709,0
English,6710,0
English,6711,0
English,6712,0
English,6713,0
English,6714,0
English,6715,0
English,6716,0
English,6717,0
English,6718,0
"English,French,Vietnamese",6719,204
English,6720,0
English,6721,0
English,6722,0
English,6723,0
English,6724,0
English,6725,0
English,6726,0
"English,Spanish",6727,10
English,6728,0
English,6729,0
"English,Russian",6730,11
English,6731,0
English,6732,0
English,6733,0
English,6734,0
"English,Spanish",6735,10
"English,German",6736,17
English,6737,0
English,6738,0
English,6739,0
English,6740,0
English,6741,0
English,6742,0
"English,Russian",6743,11
English,6744,0
English,6745,0
English,6746,0
English,6747,0
English,6748,0
English,6749,0
English,6750,0
English,6751,0
English,6752,0
English,6753,0
English,6754,0
"English,French",6755,2
English,6756,0
English,6757,0
English,6758,0
"English,Danish",6759,392
English,6760,0
English,6761,0
English,6762,0
English,6763,0
"English,French",6764,2
English,6765,0
English,6766,0
English,6767,0
"English,Spanish",6768,10
English,6769,0
English,6770,0
English,6771,0
English,6772,0
English,6773,0
English,6774,0
"English,Spanish",6775,10
English,6776,0
"English,Spanish",6777,10
English,6778,0
English,6779,0
English,6780,0
English,6781,0
English,6782,0
English,6783,0
"English,French",6784,2
English,6785,0
English,6786,0
"English,American Sign Language",6787,43
English,6788,0
English,6789,0
English,6790,0
English,6791,0
English,6792,0
English,6793,0
English,6794,0
English,6795,0
English,6796,0
English,6797,0
English,6798,0
"English,Spanish",6799,10
"English,Spanish",6800,10
English,6801,0
English,6802,0
English,6803,0
English,6804,0
English,6805,0
English,6806,0
English,6807,0
English,6808,0
English,6809,0
"English,Vietnamese",6810,126
"English,Japanese",6811,12
"English,French",6812,2
English,6813,0
English,6814,0
English,6815,0
English,6816,0
English,6817,0
English,6818,0
English,6819,0
English,6820,0
English,6821,0
English,6822,0
English,6823,0
"English,Portuguese",6824,15
English,6825,0
English,6826,0
English,6827,0
English,6828,0
English,6829,0
English,6830,0
English,6831,0
English,6832,0
"English,Turkish",6833,277
English,6834,0
English,6835,0
English,6836,0
English,6837,0
English,6838,0
English,6839,0
"English,French,Hindi",6840,487
"English,Japanese,Italian",6841,488
English,6842,0
English,6843,0
English,6844,0
English,6845,0
English,6846,0
English,6847,0
English,6848,0
English,6849,0
English,6850,0
English,6851,0
English,6852,0
English,6853,0
English,6854,0
English,6855,0
"English,Mandarin",6856,6
English,6857,0
English,6858,0
"English,Spanish",6859,10
English,6860,0
English,6861,0
English,6862,0
English,6863,0
English,6864,0
English,6865,0
English,6866,0
English,6867,0
English,6868,0
English,6869,0
English,6870,0
English,6871,0
English,6872,0
English,6873,0
English,6874,0
English,6875,0
English,6876,0
English,6877,0
English,6878,0
English,6879,0
English,6880,0
English,6881,0
English,6882,0
English,6883,0
English,6884,0
English,6885,0
English,6886,0
English,6887,0
"English,Dutch",6888,105
English,6889,0
"English,Spanish",6890,10
English,6891,0
English,6892,0
English,6893,0
English,6894,0
"English,Vietnamese,Spanish,Thai",6895,489
English,6896,0
English,6897,0
English,6898,0
English,6899,0
English,6900,0
English,6901,0
English,6902,0
English,6903,0
"English,Spanish",6904,10
"English,Spanish",6905,10
English,6906,0
English,6907,0
"English,Vietnamese",6908,126
English,6909,0
"Thai,English,Mandarin,Vietnamese",6910,490
English,6911,0
English,6912,0
English,6913,0
"English,Arabic,Acholi",6914,491
English,6915,0
English,6916,0
English,6917,0
"English,French",6918,2
English,6919,0
"English,French,Hebrew,Yiddish",6920,492
English,6921,0
English,6922,0
English,6923,0
English,6924,0
"English,French",6925,2
English,6926,0
"English,Spanish,Latin",6927,138
"English,Romanian",6928,300
English,6929,0
"English,Italian",6930,4
English,6931,0
English,6932,0
English,6933,0
English,6934,0
English,6935,0
English,6936,0
English,6937,0
"English,Russian",6938,11
English,6939,0
English,6940,0
"English,French",6941,2
English,6942,0
English,6943,0
English,6944,0
English,6945,0
English,6946,0
English,6947,0
English,6948,0
English,6949,0
English,6950,0
English,6951,0
English,6952,0
English,6953,0
English,6954,0
English,6955,0
"English,Italian,Spanish",6956,35
English,6957,0
English,6958,0
English,6959,0
English,6960,0
English,6961,0
English,6962,0
English,6963,0
English,6964,0
"English,Russian",6965,11
English,6966,0
"English,Japanese",6967,12
"English,Japanese,Russian,Spanish",6968,493
"English,Mandarin",6969,6
English,6970,0
English,6971,0
English,6972,0
English,6973,0
English,6974,0
English,6975,0
English,6976,0
English,6977,0
"English,French",6978,2
English,6979,0
English,6980,0
English,6981,0
"English,Russian",6982,11
English,6983,0
English,6984,0
"English,Ukrainian,Italian,Spanish",6985,494
English,6986,0
English,6987,0
English,6988,0
"English,Icelandic",6989,86
English,6990,0
English,6991,0
English,6992,0
English,6993,0
English,6994,0
English,6995,0
"English,Latin,Icelandic",6996,495
English,6997,0
English,6998,0
English,6999,0
English,7000,0
English,7001,0
English,7002,0
English,7003,0
English,7004,0
English,7005,0
"English,French",7006,2
English,7007,0
"English,German,Russian,French,Flemish",7008,496
English,7009,0
English,7010,0
English,7011,0
English,7012,0
English,7013,0
English,7014,0
English,7015,0
English,7016,0
English,7017,0
English,7018,0
English,7019,0
English,7020,0
English,7021,0
"Hebrew,Spanish,English",7022,497
English,7023,0
English,7024,0
English,7025,0
English,7026,0
English,7027,0
English,7028,0
English,7029,0
English,7030,0
English,7031,0
English,7032,0
English,7033,0
English,7034,0
English,7035,0
English,7036,0
English,7037,0
English,7038,0
English,7039,0
English,7040,0
English,7041,0
English,7042,0
English,7043,0
English,7044,0
English,7045,0
English,7046,0
English,7047,0
English,7048,0
English,7049,0
English,7050,0
"English,French",7051,2
English,7052,0
English,7053,0
"English,Mandarin",7054,6
English,7055,0
English,7056,0
English,7057,0
English,7058,0
English,7059,0
English,7060,0
English,7061,0
English,7062,0
English,7063,0
English,7064,0
English,7065,0
English,7066,0
English,7067,0
English,7068,0
English,7069,0
English,7070,0
English,7071,0
English,7072,0
English,7073,0
English,7074,0
English,7075,0
English,7076,0
English,7077,0
English,7078,0
English,7079,0
English,7080,0
English,7081,0
English,7082,0
English,7083,0
English,7084,0
English,7085,0
English,7086,0
English,7087,0
English,7088,0
English,7089,0
English,7090,0
English,7091,0
English,7092,0
English,7093,0
English,7094,0
English,7095,0
English,7096,0
English,7097,0
English,7098,0
English,7099,0
English,7100,0
English,7101,0
English,7102,0
English,7103,0
English,7104,0
English,7105,0
English,7106,0
English,7107,0
"English,Japanese",7108,12
English,7109,0
English,7110,0
English,7111,0
"English,Albanian",7112,498
English,7113,0
English,7114,0
"English,Spanish",7115,10
English,7116,0
"English,Latin",7117,133
English,7118,0
English,7119,0
English,7120,0
English,7121,0
English,7122,0
English,7123,0
English,7124,0
English,7125,0
English,7126,0
English,7127,0
English,7128,0
English,7129,0
English,7130,0
"English,Spanish",7131,10
English,7132,0
English,7133,0
English,7134,0
English,7135,0
English,7136,0
English,7137,0
"English,French",7138,2
"English,French",7139,2
English,7140,0
English,7141,0
English,7142,0
English,7143,0
English,7144,0
English,7145,0
English,7146,0
English,7147,0
English,7148,0
English,7149,0
English,7150,0
English,7151,0
English,7152,0
English,7153,0
English,7154,0
English,7155,0
English,7156,0
"English,Russian",7157,11
English,7158,0
English,7159,0
English,7160,0
English,7161,0
English,7162,0
English,7163,0
"English,Yiddish",7164,108
English,7165,0
English,7166,0
"English,Italian",7167,4
"English,Italian,Yiddish",7168,115
"English,Latin,Italian",7169,405
English,7170,0
English,7171,0
English,7172,0
English,7173,0
English,7174,0
English,7175,0
English,7176,0
English,7177,0
English,7178,0
"English,German,French",7179,41
English,7180,0
English,7181,0
English,7182,0
English,7183,0
English,7184,0
"English,French",7185,2
English,7186,0
English,7187,0
"English,French",7188,2
English,7189,0
English,7190,0
English,7191,0
English,7192,0
English,7193,0
English,7194,0
English,7195,0
English,7196,0
English,7197,0
"English,French,Spanish",7198,71
"English,Spanish",7199,10
English,7200,0
English,7201,0
English,7202,0
English,7203,0
English,7204,0
"English,French",7205,2
"English,Spanish",7206,10
English,7207,0
"English,German,French",7208,41
"English,Polish",7209,179
English,7210,0
English,7211,0
English,7212,0
English,7213,0
English,7214,0
English,7215,0
English,7216,0
English,7217,0
English,7218,0
English,7219,0
"English,Spanish",7220,10
English,7221,0
English,7222,0
English,7223,0
English,7224,0
English,7225,0
English,7226,0
English,7227,0
"English,Spanish",7228,10
English,7229,0
English,7230,0
English,7231,0
English,7232,0
English,7233,0
English,7234,0
English,7235,0
English,7236,0
English,7237,0
English,7238,0
English,7239,0
English,7240,0
English,7241,0
English,7242,0
"English,French,Italian",7243,206
English,7244,0
English,7245,0
English,7246,0
English,7247,0
English,7248,0
English,7249,0
English,7250,0
English,7251,0
English,7252,0
English,7253,0
English,7254,0
English,7255,0
English,7256,0
English,7257,0
English,7258,0
English,7259,0
English,7260,0
English,7261,0
English,7262,0
English,7263,0
English,7264,0
English,7265,0
English,7266,0
English,7267,0
English,7268,0
English,7269,0
English,7270,0
English,7271,0
English,7272,0
English,7273,0
English,7274,0
English,7275,0
English,7276,0
English,7277,0
English,7278,0
English,7279,0
English,7280,0
English,7281,0
English,7282,0
English,7283,0
English,7284,0
English,7285,0
English,7286,0
English,7287,0
English,7288,0
English,7289,0
English,7290,0
English,7291,0
English,7292,0
"English,French,American Sign Language",7293,499
English,7294,0
English,7295,0
English,7296,0
English,7297,0
English,7298,0
English,7299,0
English,7300,0
English,7301,0
English,7302,0
English,7303,0
English,7304,0
English,7305,0
"English,Estonian",7306,500
English,7307,0
English,7308,0
English,7309,0
English,7310,0
"English,French",7311,2
English,7312,0
English,7313,0
English,7314,0
"English,Japanese,German",7315,501
English,7316,0
English,7317,0
"English,Icelandic",7318,86
English,7319,0
English,7320,0
English,7321,0
English,7322,0
English,7323,0
English,7324,0
English,7325,0
English,7326,0
English,7327,0
English,7328,0
English,7329,0
English,7330,0
English,7331,0
English,7332,0
English,7333,0
"Japanese,English",7334,169
English,7335,0
English,7336,0
English,7337,0
English,7338,0
English,7339,0
English,7340,0
English,7341,0
English,7342,0
English,7343,0
English,7344,0
English,7345,0
English,7346,0
English,7347,0
"English,French",7348,2
English,7349,0
English,7350,0
English,7351,0
English,7352,0
English,7353,0
English,7354,0
"English,Russian",7355,11
"English,Arabic,French",7356,134
English,7357,0
English,7358,0
English,7359,0
English,7360,0
English,7361,0
English,7362,0
English,7363,0
English,7364,0
English,7365,0
English,7366,0
English,7367,0
English,7368,0
English,7369,0
English,7370,0
English,7371,0
English,7372,0
English,7373,0
English,7374,0
English,7375,0
"English,French",7376,2
English,7377,0
English,7378,0
"English,Cantonese",7379,107
English,7380,0
English,7381,0
English,7382,0
English,7383,0
English,7384,0
"English,American Sign Language",7385,43
English,7386,0
English,7387,0
English,7388,0
English,7389,0
