RatingValue,RatingCount,original_index,unique_index
5.9,"9,529",4030,3881
6.8/10,"3,755",4031,3882
7.8,168,4032,3883
6.2,"2,647",4033,3884
4.7,"1,465",4034,3885
6.2,"8,739",4035,3886
7.3,"36,239",4036,3887
8.2,88,4037,3888
5.9,"18,677",4038,3889
6.8,"2,765",4039,3890
6.4,"3,094",4040,3891
6.6,"12,627",4041,3892
8.3,34,4042,3893
6.6,"17,948",4043,3894
6.3,"13,539",4044,3895
6.5,"15,758",4045,3896
4.4,"1,452",4046,3897
3.2,"3,780",4047,3898
5.6,"1,858",4048,3899
7.1,"31,653",4049,3900
5.7,"2,841",4050,3901
6.8,"3,688",4051,3902
5.9,"9,679",4052,3903
6.5,"2,124",4053,3904
5.5,506,4054,3905
6.1,"6,117",4055,3906
6.4,"2,840",4056,3907
6.2,"5,302",4057,3908
6.5,"9,412",4058,3909
5.0,180,4059,3910
5.4,117,4060,3911
6.5,"1,591",4061,3912
5.3,50,4062,3913
5.6,216,4063,3914
4.5,128,4064,3915
6.6,"1,108",4065,3916
5.1,"4,580",4066,3917
5.8,"2,846",4067,3918
4.8,"1,470",4068,3919
4.9,"1,319",4069,3920
5.5,"1,041",4070,3921
,859,4071,3922
5.5,"28,923",4072,3923
6.5,205,4073,3924
2.9,"1,000",4074,3925
7.3,738,4075,3926
5.5,"1,287",4076,3927
5.1,620,4077,3928
7.1,"53,417",4078,3929
4.8,"1,297",4079,3930
6.4,"58,658",4080,3931
7.4,"8,868",4081,3932
6.9,"1,154",4082,3933
5.3,903,4083,3934
7.0,"4,720",4084,3935
8.0,"12,557",4085,3936
6.7,"2,421",4086,3937
,31,4087,3938
7.6,"4,872",4088,3939
7.7,"17,706",4089,3940
7.9,"16,631",4090,3941
7.9,"12,482",4091,3942
"8.1/10,6.9/10","13,207",4092,3943
6.9,"3,160",4093,3944
7.6,"13,134",4094,3945
8.0,"14,909",4095,3946
7.8,"5,319",4096,3947
7.2,848,4097,3948
6.9,"64,370",4098,3949
7.0,"28,209",4099,3950
7.2,356,4100,3951
6.6,"22,561",4101,3952
5.9,"23,600",4102,3953
6.1,"5,344",4103,3954
7.0,"55,339",4104,3955
8.1,"5,267",4105,3956
6.8,"14,145",4106,3957
7.0,492,4107,3958
6.7,732,4108,3959
7.7,"9,598",4109,3960
6.4,"10,573",4110,3961
6.3,"5,426",4111,3962
7.5,"6,197",4112,3963
5.5,"1,932",4113,3964
7.8,17,4114,3965
8.0,"74,250",4115,3966
7.6,"127,826",4116,3967
6.2,"4,554",4117,3968
6.4,"1,751",4118,3969
5.9,"3,982",4119,3970
4.8,"12,025",4120,3971
6.6,"27,515",4121,3972
6.5,"17,879",4122,3973
6.9,"10,235",4123,3974
,,4124,29
7.0,"49,990",4125,3975
4.5,"6,634",4126,3976
5.0,"10,991",4127,3977
7.5,"91,574",4128,3978
7.8,"52,746",4129,3979
7.1,"43,215",4130,3980
6.8,124,4131,3981
6.5,"9,021",4132,3982
8.7,209,4133,3983
6.5,"46,829",4134,3984
6.1,"28,558",4135,3985
6.4,"17,263",4136,3986
6.1,"20,846",4137,3987
7.8,"48,690",4138,3988
6.5,580,4139,3989
7.4,"2,937",4140,3990
5.8,366,4141,3991
5.4,701,4142,3992
8.2/10,"4,121",4143,3993
6.4,"3,536",4144,3994
7.1,"1,890",4145,3995
6.1,"2,908",4146,3996
7.2,"53,866",4147,3997
5.9,"2,568",4148,3998
6.2,"1,668",4149,3999
6.9,"11,293",4150,4000
6.3,"25,851",4151,4001
6.5,"11,996",4152,4002
7.0,"1,955",4153,4003
6.9,"9,806",4154,4004
6.5,"3,619",4155,4005
6.4,"3,870",4156,4006
7.3,"70,365",4157,4007
6.6,"6,780",4158,4008
7.1,326,4159,4009
6.4,"24,443",4160,4010
"5.7/10,6.6/10","23,082",4161,4011
3.1,237,4162,4012
,,4163,29
7.8,"157,960",4164,4013
7.0,"36,199",4165,4014
5.7,"47,431",4166,4015
6.8,"43,499",4167,4016
5.9,"9,100",4168,4017
6.9,"52,353",4169,4018
7.8,"73,492",4170,4019
7.2,425,4171,4020
4.7/10,901,4172,4021
,,4173,29
"6/10,6.1/10","71,430",4174,4022
6.8,"16,816",4175,4023
7.5,"8,737",4176,4024
7.3,"59,678",4177,4025
7.0,"64,662",4178,4026
8.0,"34,370",4179,4027
8.1,"29,433",4180,4028
"6.5/10,5.8/10","4,707",4181,4029
7.1,"2,222",4182,4030
6.9,157,4183,4031
7.3,"180,498",4184,4032
7.8,"4,466",4185,4033
7.7,318,4186,4034
6.7,"1,238",4187,4035
6.2,"7,641",4188,4036
7.9,"4,069",4189,4037
7.1,834,4190,4038
7.0,"2,032",4191,4039
6.7,"13,941",4192,4040
6.5,54,4193,4041
6.9,"39,132",4194,4042
5.8,"43,976",4195,4043
7.4,"4,197",4196,4044
5.7,"57,531",4197,4045
5.3,"11,763",4198,4046
7.1,"41,387",4199,4047
7.5,"108,524",4200,4048
4.5,"26,307",4201,4049
7.1,"84,709",4202,4050
6.8,"36,983",4203,4051
8.1,"15,128",4204,4052
8.1,"5,495",4205,4053
6.6,"87,896",4206,4054
6.3,"41,583",4207,4055
7.1,"95,682",4208,4056
6.6,"46,763",4209,4057
6.4,"82,097",4210,4058
7.3,"75,728",4211,4059
6.7,"67,044",4212,4060
6.8,"75,185",4213,4061
7.6,"326,944",4214,4062
6.9,"210,045",4215,4063
6.6,"115,004",4216,4064
7.7,"222,525",4217,4065
7.3,"326,763",4218,4066
6.6,"11,645",4219,4067
6.7,"57,272",4220,4068
6.7,"16,858",4221,4069
6.6,"50,338",4222,4070
6.7,"173,834",4223,4071
"5.4/10,5.2/10","114,590",4224,4072
7.1,"73,708",4225,4073
7.2,"52,948",4226,4074
6.6,"93,665",4227,4075
5.6,"38,387",4228,4076
7.5,"82,500",4229,4077
5.8,"107,026",4230,4078
6.3,"83,616",4231,4079
7.1,"223,182",4232,4080
6.1,"51,371",4233,4081
"5/10,4.4/10","90,262",4234,4082
3.7,"5,925",4235,4083
6.6,"16,439",4236,4084
"7.1/10,7.3/10","166,833",4237,4085
7.2,"20,852",4238,4086
5.7,"47,426",4239,4087
7.2,796,4240,4088
7.0,915,4241,4089
7.3,"62,634",4242,4090
6.2,"2,404",4243,4091
7.0,"19,543",4244,4092
7.4,"72,925",4245,4093
7.5,"43,030",4246,4094
7.7,"25,448",4247,4095
7.6,"10,667",4248,4096
7.5,"32,669",4249,4097
6.8,"11,835",4250,4098
5.3,"144,379",4251,4099
7.6,"9,060",4252,4100
7.8,"8,695",4253,4101
6.5,"51,809",4254,4102
7.4,"79,896",4255,4103
7.4,"3,033",4256,4104
5.8,"2,913",4257,4105
6.0,"24,284",4258,4106
6.5,59,4259,4107
5.7,"1,367",4260,4108
3.7,"3,664",4261,4109
7.9,"3,822",4262,4110
6.7,"4,373",4263,4111
8.0,"7,621",4264,4112
7.0,"3,132",4265,4113
7.3,"8,660",4266,4114
6.7,"1,263",4267,4115
4.4,"15,955",4268,4116
7.9,"13,205",4269,4117
7.1,"31,313",4270,4118
6.7,"6,027",4271,4119
6.7,727,4272,4120
6.1,"1,179",4273,4121
5.9,204,4274,4122
5.8,"1,353",4275,4123
5.8,998,4276,4124
6.0,855,4277,4125
7.4,"5,564",4278,4126
6.7,"1,403",4279,4127
7.1,"2,994",4280,4128
7.6,"4,936",4281,4129
6.4,"2,376",4282,4130
7.2,"5,665",4283,4131
5.2,"1,443",4284,4132
7.0,"3,235",4285,4133
,,4286,29
6.9,"5,966",4287,4134
6.8,"1,058",4288,4135
6.3,"3,686",4289,4136
6.4,"1,049",4290,4137
7.2,770,4291,4138
6.7,"1,679",4292,4139
5.5,543,4293,4140
5.9,664,4294,4141
5.9,"9,639",4295,4142
6.5,"5,242",4296,4143
5.9,"4,013",4297,4144
5.5,102,4298,4145
"5.2/10,5/10","19,461",4299,4146
7.2,"29,135",4300,4147
4.6,"209,053",4301,4148
5.6,"59,558",4302,4149
5.2,"330,247",4303,4150
7.2,"106,400",4304,4151
6.1,"209,000",4305,4152
4.9,"173,381",4306,4153
6.3,"92,209",4307,4154
5.9,"85,582",4308,4155
6.0,"97,743",4309,4156
8.2,"18,434",4310,4157
7.5,"4,525",4311,4158
7.5,"3,842",4312,4159
8.3,"17,446",4313,4160
7.0,"2,547",4314,4161
7.3,"41,580",4315,4162
7.1,"38,821",4316,4163
7.2,"2,040",4317,4164
7.9,"1,805",4318,4165
7.9,"6,313",4319,4166
7.2,434,4320,4167
5.3,"3,900",4321,4168
7.1,184,4322,4169
7.9,"7,335",4323,4170
7.2,150,4324,4171
7.6,148,4325,4172
7.5,231,4326,4173
7.9,"1,274",4327,4174
6.9,546,4328,4175
6.3,603,4329,4176
7.4,78,4330,4177
7.5,"105,054",4331,4178
7.0,135,4332,4179
6.2,"97,674",4333,4180
7.8,"7,277",4334,4181
8.6,"125,383",4335,4182
5.9,"13,181",4336,4183
8.3,"60,180",4337,4184
8.4,70,4338,4185
6.5,"3,580",4339,4186
7.6,"2,416",4340,4187
7.0,"3,321",4341,4188
6.5,"2,373",4342,4189
6.7,"3,032",4343,4190
6.8,"2,213",4344,4191
7.1/10,"14,219",4345,4192
7.3,"17,528",4346,4193
6.4,"15,127",4347,4194
7.8,"31,988",4348,4195
5.9,"3,065",4349,4196
7.7,"10,695",4350,4197
6.6,"5,466",4351,4198
5.5,"2,864",4352,4199
4.8,290,4353,4200
4.0,96,4354,4201
7.3,767,4355,4202
5.3,"3,312",4356,4203
4.4,148,4357,4204
5.3,"2,202",4358,4205
2.9,512,4359,4206
4.7,138,4360,4207
4.2,257,4361,4208
4.5,"2,243",4362,4209
5.2,"15,740",4363,4210
5.3,350,4364,4211
5.2,"2,272",4365,4212
5.4,"9,387",4366,4213
4.7,"4,355",4367,4214
6.4,"16,964",4368,4215
6.1,"4,128",4369,4216
"3.3/10,3.5/10","2,638",4370,4217
5.4,"4,427",4371,4218
6.3,"8,417",4372,4219
7.9,497,4373,4220
7.4,"4,531",4374,4221
7.5,"7,322",4375,4222
6.7,"18,142",4376,4223
7.0,"4,442",4377,4224
6.9,"22,012",4378,4225
7.0,"4,579",4379,4226
7.0,"38,189",4380,4227
6.8,"3,630",4381,4228
6.8,"3,406",4382,4229
7.1,"34,493",4383,4230
6.1,"3,180",4384,4231
5.5,117,4385,4232
7.7,246,4386,4233
6.7,831,4387,4234
6.2,"11,110",4388,4235
6.8,"18,918",4389,4236
8.4,"193,060",4390,4237
6.6,"247,114",4391,4238
8.1,"72,908",4392,4239
7.6,"33,342",4393,4240
6.2,"16,150",4394,4241
7.3,"36,672",4395,4242
6.6,"28,969",4396,4243
6.3,"28,948",4397,4244
7.6,"80,829",4398,4245
7.9,"46,923",4399,4246
7.2,"70,513",4400,4247
6.4,"14,626",4401,4248
7.3,"1,979",4402,4249
7.1,"8,847",4403,4250
6.4,"11,870",4404,4251
6.0,"12,208",4405,4252
6.7,"37,382",4406,4253
5.8,"19,067",4407,4254
6.7,"8,159",4408,4255
6.0,"7,810",4409,4256
7.0,"17,974",4410,4257
6.3,"10,729",4411,4258
7.1,"14,750",4412,4259
3.0,"6,715",4413,4260
8.0,142,4414,4261
7.2,"10,981",4415,4262
6.9,"2,372",4416,4263
7.2,"3,655",4417,4264
6.4,"1,788",4418,4265
7.0,"2,201",4419,4266
6.8,"1,251",4420,4267
6.9,"10,748",4421,4268
7.5,"6,934",4422,4269
6.3,"1,949",4423,4270
7.2,"6,454",4424,4271
7.2,"3,097",4425,4272
7.3,"4,062",4426,4273
6.6,310,4427,4274
6.5,247,4428,4275
6.4,55,4429,4276
6.5,215,4430,4277
7.6,"4,903",4431,4278
6.7,"2,165",4432,4279
7.3,236,4433,4280
6.4,503,4434,4281
6.3,55,4435,4282
6.4,141,4436,596
7.6,"6,484",4437,4283
7.5,561,4438,4284
6.3,49,4439,4285
6.7,181,4440,4286
7.5,534,4441,4287
6.2,437,4442,4288
7.2,765,4443,4289
7.1,"6,650",4444,4290
6.8,"9,042",4445,4291
4.4,315,4446,4292
7.4,"34,332",4447,4293
6.4,"9,626",4448,4294
6.6,456,4449,4295
7.3,"59,502",4450,4296
5.7,"1,423",4451,4297
5.8,468,4452,4298
6.1,"27,912",4453,4299
8.0,"43,927",4454,4300
5.0,301,4455,4301
7.1,"2,268",4456,4302
"8.5/10,8.6/10","7,287",4457,4303
7.7,455,4458,4304
7.2,957,4459,4305
7.1,"10,027",4460,4306
6.6,355,4461,4307
7.1,330,4462,4308
7.0,"1,973",4463,4309
6.5,"28,090",4464,4310
3.4,239,4465,4311
4.5,92,4466,4312
4.5/10,"1,572",4467,4313
4.3,533,4468,4314
4.7,311,4469,4315
3.2,155,4470,4316
1.8,172,4471,4317
8.6,"42,450",4472,4318
6.2,30,4473,4319
6.5,839,4474,4320
4.4,"1,973",4475,4321
7.7,"6,011",4476,4322
7.0,579,4477,4323
4.5,253,4478,4324
7.3,"1,814",4479,4325
7.4,"5,057",4480,4326
6.3,"2,174",4481,4327
4.0,"3,205",4482,4328
4.2,244,4483,4329
6.8,703,4484,4330
6.8,"1,589",4485,4331
7.9,"4,113",4486,4332
7.7,"4,847",4487,4333
6.0,"1,100",4488,4334
6.5,"5,125",4489,4335
5.0,219,4490,4336
5.4,"12,293",4491,4337
5.3,"10,323",4492,4338
5.7,144,4493,4339
6.1,136,4494,4340
7.7,"2,716",4495,4341
7.1,"1,114",4496,4342
7.6,"2,654",4497,4343
6.7,590,4498,4344
7.2,817,4499,4345
6.9,"1,454",4500,4346
7.5,"2,510",4501,4347
7.3,"2,964",4502,4348
8.0,"42,574",4503,4349
6.2,35,4504,4350
7.4,"11,175",4505,4351
7.9,"28,683",4506,4352
6.2,"33,401",4507,4353
7.5,"17,162",4508,4354
5.5,"4,652",4509,4355
8.1,"51,288",4510,4356
6.7,"1,722",4511,4357
7.6,"15,056",4512,4358
5.5,"3,873",4513,4359
7.7,"30,816",4514,4360
5.8,"10,994",4515,4361
8.2,"19,459",4516,4362
6.3,"2,070",4517,4363
7.2,"6,881",4518,4364
7.0,"5,582",4519,4365
5.2,836,4520,4366
"7.8/10,7.6/10","15,115",4521,4367
5.1,"10,378",4522,4368
6.3,"6,250",4523,3835
7.1,"1,829",4524,4369
6.7,913,4525,4370
6.4,"11,316",4526,4371
6.1,"15,725",4527,4372
8.0,283,4528,4373
6.7,242,4529,4374
7.7,"5,137",4530,4375
6.5,"41,482",4531,4376
6.6,345,4532,3793
5.2,209,4533,4377
7.7,"4,186",4534,4378
6.0,367,4535,4379
2.5,224,4536,4380
5.0,400,4537,4381
5.6,"6,081",4538,4382
6.5,"4,811",4539,4383
6.7,846,4540,4384
7.0,"3,488",4541,4385
7.7,"8,984",4542,4386
7.9,"8,200",4543,4387
,,4544,29
7.9,"9,100",4545,4388
7.7,"10,446",4546,4389
7.6,"11,812",4547,4390
7.7,"8,909",4548,4391
7.6,"10,879",4549,4392
7.4,"8,139",4550,4393
7.8,"12,464",4551,4394
7.9,"8,772",4552,4395
7.8,"18,462",4553,4396
6.1,"2,790",4554,4397
6.0,"3,365",4555,4398
6.5,"3,049",4556,4399
7.2,195,4557,4400
8.3,"8,910",4558,4401
7.3,"13,455",4559,4402
7.7,"24,638",4560,4403
8.1,"31,674",4561,4404
6.4,"2,484",4562,4405
6.4,"4,062",4563,4406
7.7,"9,608",4564,4407
7.9,"9,106",4565,4408
6.7,284,4566,4409
3.4,289,4567,4410
6.5,"1,600",4568,4411
3.0,682,4569,4412
3.9,875,4570,4413
7.0,"7,763",4571,4414
5.8,5,4572,4415
4.3,285,4573,4416
4.5,718,4574,4417
3.5,278,4575,4418
6.7,"2,291",4576,4419
3.8,509,4577,4420
7.1,"10,813",4578,4421
3.6,453,4579,4422
4.5,374,4580,4423
4.7,106,4581,4424
4.6,"2,029",4582,4425
3.5,"3,739",4583,4426
7.2,475,4584,4427
6.2,"14,844",4585,4428
6.4,"4,140",4586,4429
5.0,"9,404",4587,4430
6.4,"39,177",4588,4431
7.8,"9,416",4589,4432
6.0,569,4590,4433
6.1,798,4591,4434
5.2,80,4592,4435
6.6,"1,951",4593,4436
6.0,598,4594,4437
6.5,"1,238",4595,4438
6.9,"2,981",4596,4439
6.9,"2,514",4597,4440
7.3,"5,165",4598,4441
7.0,"1,461",4599,4442
7.0,"2,897",4600,4443
7.1,"1,995",4601,4444
7.6,"8,905",4602,4445
,,4603,29
7.9,"19,120",4604,4446
6.5,"4,692",4605,4447
6.7,"7,724",4606,4448
5.8/10,"7,058",4607,4449
7.3,"20,821",4608,4450
7.1,"10,258",4609,4451
7.0,"14,076",4610,4452
6.5,"3,846",4611,4453
7.4,"12,197",4612,4454
6.7,"5,378",4613,4455
7.8,"9,596",4614,4456
7.6,"6,559",4615,4457
4.8,"1,011",4616,4458
5.6,"1,486",4617,4459
5.0,"16,498",4618,4460
6.7,"21,789",4619,4461
5.8,"48,362",4620,4462
6.9,"36,016",4621,4463
5.7,"57,747",4622,4464
6.7,"38,652",4623,4465
6.8,"6,361",4624,4466
4.7,83,4625,4467
4.2,695,4626,4468
6.8,"5,011",4627,4469
6.9,"6,454",4628,4470
7.8,"3,294",4629,4471
7.0,"14,793",4630,4472
7.0,964,4631,4473
6.2,287,4632,4474
7.0,46,4633,4475
6.9,318,4634,4476
6.8,"1,932",4635,4477
7.1,"2,050",4636,4478
6.5,426,4637,4479
6.7,510,4638,4480
6.4,370,4639,4481
6.4,331,4640,4482
7.2,"2,872",4641,4483
7.8,"13,440",4642,4484
3.8,239,4643,4485
5.8,"3,827",4644,4486
4.8,532,4645,4487
4.4,367,4646,4488
5.5,"2,979",4647,4489
7.5,"4,154",4648,4490
4.7,"1,265",4649,4491
8.0,"92,029",4650,4492
5.1,"2,053",4651,4493
6.7,"5,743",4652,4494
7.6,"1,163",4653,4495
6.4,246,4654,4496
7.5,"1,628",4655,4497
7.8,"4,523",4656,4498
7.5,"3,672",4657,4499
7.5,"4,463",4658,4500
7.4,"1,222",4659,4501
7.4,"2,555",4660,4502
7.3,"1,558",4661,4503
7.4,906,4662,4504
6.6,523,4663,4505
7.2,"46,903",4664,4506
5.9,"2,431",4665,4507
,,4666,29
3.5,678,4667,4508
7.0,"47,673",4668,4509
7.0,733,4669,4510
7.8,"8,858",4670,4511
7.5,"5,271",4671,4512
4.7,"1,579",4672,4513
6.1,68,4673,4514
4.3,"1,450",4674,4515
6.9,610,4675,4516
5.4,383,4676,4517
6.3,"1,532",4677,4518
6.2,"2,426",4678,4519
6.4,972,4679,4520
6.6,"2,444",4680,4521
6.6,758,4681,4522
5.6,289,4682,4523
7.3,"7,320",4683,4524
6.2,311,4684,4525
6.8,"191,242",4685,4526
6.7,"230,805",4686,4527
5.5,119,4687,4528
7.0,"180,092",4688,4529
6.8,"199,532",4689,4530
7.9,"369,112",4690,4531
"5.8/10,6/10","198,568",4691,4532
7.3,"39,149",4692,4533
7.1,"157,833",4693,4534
7.5,"103,536",4694,4535
7.6,"129,025",4695,4536
6.1,"42,333",4696,4537
7.0,"114,535",4697,4538
6.1,"82,741",4698,4539
4.3,665,4699,4540
5.6,392,4700,4541
1.9,"1,397",4701,4542
6.7,"4,752",4702,4543
4.4,453,4703,4544
5.1,468,4704,4545
5.5,103,4705,4546
6.1,"3,834",4706,4547
5.5,62,4707,4548
5.9,"16,707",4708,4549
6.2,"32,982",4709,4550
6.4,"18,539",4710,4551
6.8,"3,925",4711,4552
5.9,"12,401",4712,4553
4.8,"1,864",4713,4554
6.3,9,4714,4555
3.9,"1,220",4715,4556
6.6,"2,291",4716,4557
6.2,"50,049",4717,4558
7.2,744,4718,4559
6.9,"4,210",4719,4560
6.7,"5,761",4720,4561
4.3,"13,185",4721,4562
5.0,"5,010",4722,4563
2.9,279,4723,4564
6.1,"10,585",4724,4565
7.6,"29,301",4725,4566
5.5,327,4726,4567
4.7,113,4727,4568
6.9,"34,358",4728,4569
5.9,956,4729,4570
5.1,"18,118",4730,4571
3.2,"13,944",4731,4572
6.7,"33,419",4732,4573
6.2,"34,272",4733,4574
5.4,230,4734,4575
6.3,"3,101",4735,4576
5.7,"13,577",4736,4577
5.4,"6,471",4737,4578
5.8,"28,856",4738,4579
6.8,"10,815",4739,4580
5.1,"2,109",4740,4581
6.2,"14,216",4741,4582
4.2,904,4742,4583
5.1,869,4743,4584
5.5,"1,268",4744,4585
6.3,"7,334",4745,4586
5.3,"3,378",4746,4587
6.2,"12,117",4747,4588
4.1,132,4748,4589
3.2,499,4749,4590
5.5,"7,346",4750,4591
6.4,"9,228",4751,4592
6.6,"71,714",4752,4593
4.5,872,4753,4594
6.1,"8,063",4754,4595
4.8,223,4755,4596
6.0,356,4756,4597
7.0,"5,818",4757,4598
6.6,"2,665",4758,4599
5.0,831,4759,4600
6.9,"1,758",4760,4601
5.9,409,4761,4602
5.5,478,4762,4603
6.8,"9,862",4763,4604
6.7,"37,286",4764,4605
7.2,"3,221",4765,4606
6.0,647,4766,4607
6.2,334,4767,4608
7.2,"1,915",4768,4609
6.5,335,4769,4610
6.1,293,4770,4611
7.8,124,4771,4612
5.9,613,4772,4613
5.9,676,4773,4614
8.0,461,4774,4615
7.4,"2,800",4775,4616
4.6,"1,706",4776,4617
5.1,"3,337",4777,4618
6.2,"14,364",4778,4619
6.0,"7,611",4779,4620
5.0,"15,284",4780,4621
4.5,"4,400",4781,4622
5.2,"3,769",4782,4623
7.8,"1,180",4783,4624
,"13,044",4784,4625
6.4,"1,377",4785,4626
7.0,"7,879",4786,4627
7.6,"45,203",4787,4628
8.4,"34,185",4788,4629
7.6,"17,410",4789,4630
8.1,"14,007",4790,4631
7.4,"1,773",4791,4632
"5.7/10,6.3/10","17,453",4792,4633
8.0,"2,100",4793,4634
5.3,"12,966",4794,4635
7.2,"19,184",4795,4636
7.1,"11,770",4796,4637
6.5,"2,998",4797,4638
6.9,"13,680",4798,4639
7.1,"41,730",4799,4640
5.4,164,4800,4641
6.1,"1,067",4801,4642
6.5,"1,116",4802,4643
7.2,"3,292",4803,4644
4.4,40,4804,4645
,,4805,29
,,4806,29
,,4807,29
,,4808,29
,,4809,29
7.7,"313,378",4810,4646
7.4,"6,589",4811,4647
5.1,"1,483",4812,4648
7.5,"8,352",4813,4649
7.6,"5,062",4814,4650
7.9,"1,139",4815,4651
7.9,"4,371",4816,4652
7.0,"9,045",4817,4653
7.8,"7,588",4818,4654
7.1,"5,617",4819,4655
7.7,"7,993",4820,4656
7.5,"2,226",4821,4657
7.6,"2,273",4822,4658
8.2,"9,122",4823,4659
7.9,"5,207",4824,4660
8.0,"13,492",4825,4661
6.0,"74,843",4826,4662
7.6,"6,839",4827,4663
8.2,"17,829",4828,4664
7.4,"4,816",4829,4665
7.4,"7,488",4830,4666
7.1,"4,294",4831,4667
6.1,"6,095",4832,4668
7.2,"12,770",4833,4669
5.7,"3,935",4834,4670
6.4,"16,999",4835,4671
6.2,"60,845",4836,4672
5.7,"2,683",4837,4673
6.7,"3,804",4838,4674
5.8,"6,273",4839,4675
6.5,"9,458",4840,4676
6.6,"5,188",4841,4677
5.0,"9,164",4842,4678
6.3,"3,595",4843,4679
7.4,"4,349",4844,4680
8.2,"19,498",4845,4681
7.9,"5,076",4846,4682
7.7,"6,675",4847,4683
7.4,"3,313",4848,4684
7.3,"5,710",4849,4685
7.3,"6,486",4850,4686
6.0,"16,125",4851,4687
5.5,500,4852,4688
6.3,"12,744",4853,4689
5.4,302,4854,4690
5.4,614,4855,4691
7.9,"97,623",4856,4692
4.3,"80,856",4857,4693
5.7,"251,194",4858,4694
5.3,"163,798",4859,4695
5.6,"199,450",4860,4696
"7.1/10,7/10","228,885",4861,4697
"5.5/10,6.1/10","56,592",4862,4698
5.9,"42,540",4863,4699
6.7,"279,491",4864,4700
7.4,"382,131",4865,4701
7.3,"392,616",4866,4702
6.6,52,4867,4703
8.2,34,4868,4704
5.4,"1,223",4869,4705
5.3,"34,578",4870,4706
5.7,628,4871,4707
5.7,545,4872,4708
5.2,36,4873,4709
5.7,"5,068",4874,4710
6.6,"32,445",4875,4711
6.3,"27,548",4876,4712
6.8,"155,383",4877,4713
5.5,"7,075",4878,4714
4.3,"2,716",4879,4715
6.1,"12,042",4880,4716
5.9,"13,686",4881,4717
7.2,"113,130",4882,4718
5.6,"1,212",4883,4719
6.6,"118,919",4884,4720
5.8,"25,675",4885,4721
4.9,"5,224",4886,4722
7.1,"17,601",4887,4723
5.2,"16,695",4888,4724
4.9,"16,015",4889,4725
7.1,"33,280",4890,4726
5.9,"9,403",4891,4727
5.3,"29,781",4892,4728
5.9,"7,362",4893,4729
8.0,"130,971",4894,4730
7.1,"230,301",4895,4731
6.8,"47,750",4896,4732
6.6,"75,301",4897,4733
7.6,"251,021",4898,4734
7.0,"166,242",4899,4735
7.6,"128,531",4900,4736
7.9,"145,495",4901,4737
4.5,"12,418",4902,4738
7.6,"74,325",4903,4739
7.5,"88,234",4904,4740
6.7,"89,137",4905,4741
7.1,"71,991",4906,4742
7.0,"65,113",4907,4743
6.2,"16,740",4908,4744
6.5,"3,050",4909,4745
"7.1/10,7.6/10","25,774",4910,4746
5.6,"11,403",4911,4747
7.1,"32,617",4912,4748
7.1,"55,611",4913,4749
6.5,"97,729",4914,4750
6.2,"15,839",4915,4751
"4.4/10,4.5/10","36,976",4916,4752
6.5,"51,139",4917,4753
6.2,"48,562",4918,4754
6.3,"52,278",4919,4755
6.6,"13,520",4920,4756
6.9,"32,176",4921,4757
7.1,"97,357",4922,4758
7.4,"14,127",4923,4759
6.1,"13,391",4924,4760
7.7,"359,365",4925,4761
7.3,"328,407",4926,4762
6.6,"161,095",4927,4763
8.0,"366,748",4928,4764
7.1,"252,130",4929,4765
7.1,"155,059",4930,4766
6.7,"68,784",4931,4767
7.4,"351,498",4932,4768
5.8,"29,015",4933,4769
6.4,"4,915",4934,4770
6.6,"67,314",4935,4771
6.8,"204,063",4936,4772
6.3,105,4937,4773
6.4,"53,387",4938,4774
7.7,"85,761",4939,4775
6.6,"54,666",4940,4776
7.3,"57,166",4941,4777
6.8,"39,197",4942,4778
7.2,"51,811",4943,4779
7.6,"92,777",4944,4780
6.4,"54,531",4945,4781
,,4946,29
7.9,65,4947,4782
8.0,21,4948,794
6.2,30,4949,4319
,,4950,29
8.0,388,4951,4783
5.6,"10,612",4952,4784
5.9,"34,731",4953,4785
5.6,"16,954",4954,4786
6.9,"58,262",4955,4787
,,4956,29
6.5,"21,636",4957,4788
4.0,"36,095",4958,4789
6.0,"162,043",4959,4790
6.7,"249,850",4960,4791
5.8,"173,601",4961,4792
6.6,"184,618",4962,4793
7.2,"277,367",4963,4794
7.4,"224,651",4964,4795
5.2,"25,963",4965,4796
6.5,"40,267",4966,4797
7.4,"9,630",4967,4798
6.6,"3,852",4968,4799
7.3,"8,538",4969,4800
6.5,"3,978",4970,4801
6.9,"10,206",4971,4802
7.2,"6,335",4972,4803
7.7,"26,523",4973,4804
7.3,"9,641",4974,4805
7.8,"15,367",4975,4806
7.4,"29,344",4976,4807
6.4,"3,422",4977,4808
4.6,112,4978,4809
5.6,"33,809",4979,4810
6.7,"23,316",4980,4811
6.2,"15,971",4981,4812
5.8,"59,982",4982,4813
6.2,"40,275",4983,4814
6.5,"22,338",4984,4815
5.6,"57,595",4985,4816
6.4,"60,839",4986,4817
6.1,"103,108",4987,4818
5.7,"6,832",4988,4819
5.9,"184,305",4989,4820
6.3,"144,677",4990,4821
6.1,"115,414",4991,4822
5.6,"53,506",4992,4823
6.4,"2,509",4993,4824
6.3,"4,194",4994,4825
5.5,905,4995,4826
6.5,"4,718",4996,4827
6.4,"4,727",4997,4828
6.2,"112,259",4998,4829
6.9,"173,753",4999,4830
6.8,"5,434",5000,4831
7.1,"194,989",5001,4832
6.0,"222,049",5002,4833
