flight,sched_dep_time,original_index,unique_index
CO-1694-LAX-IAH,7:15 p.m.,2289,95
CO-1193-EWR-MCO,9:15 a.m.,2290,97
AA-3842-MSP-ORD,6:00 a.m.,2291,25
AA-643-MIA-ORD,7:10 a.m.,2292,26
AA-1007-MIA-PHX,4:55 p.m.,2293,27
UA-2906-PHL-MCO,3:50 p.m.,2294,169
AA-1221-MCO-ORD,8:00 p.m.,2295,28
AA-400-DFW-JFK,10:40 a.m.,2296,29
UA-664-ORD-PHL,1:33 p.m.,2297,171
UA-37-EWR-MCO,1:29 p.m.,2298,110
UA-233-LAX-JFK,4:25 p.m.,2299,173
AA-3823-LAX-DEN,9:00 p.m.,2300,32
AA-2312-DFW-DTW,8:25 p.m.,2301,33
AA-1165-JFK-MIA,6:59 a.m.,2302,34
AA-431-MIA-SFO,8:35 a.m.,2303,35
AA-649-ORD-SNA,1:30 p.m.,2304,36
UA-828-SFO-ORD,11:08 p.m.,2305,121
CO-4888-IAH-DAL,5:30 p.m.,2306,175
AA-3063-SLC-LAX,8:20 p.m.,2307,37
AA-3804-PHL-ORD,2:35 p.m.,2308,38
AA-1917-JFK-MCO,2:55 p.m.,2309,39
AA-2268-PHX-ORD,7:15 a.m.,2310,40
AA-4277-CVG-JFK,12:10 p.m.,2311,41
AA-789-ORD-DEN,1:05 p.m.,2312,42
AA-85-JFK-SFO,3:05 p.m.,2313,44
AA-3786-IAH-ORD,4:00 p.m.,2314,46
AA-222-LAX-BOS,7:10 a.m.,2315,47
UA-3099-PHX-PHL,11:55 a.m.,2316,180
AA-4198-ORD-CLE,10:40 a.m.,2317,30
CO-45-EWR-MIA,4:00 p.m.,2318,145
AA-3809-PHX-LAX,6:00 a.m.,2319,48
AA-59-JFK-SFO,7:10 a.m.,2320,49
AA-3859-IAH-ORD,7:10 a.m.,2321,0
AA-518-MIA-JFK,6:40 a.m.,2322,3
UA-397-JFK-SFO,8:00 a.m.,2323,150
AA-1733-ORD-PHX,7:45 p.m.,2324,1
AA-1640-MIA-MCO,6:30 p.m.,2325,2
CO-1694-LAX-IAH,7:15 p.m.,2326,95
UA-2830-MCO-CLT,3:27 p.m.,2327,151
AA-204-LAX-MCO,11:25 p.m.,2328,5
UA-2726-FLL-PHL,4:00 p.m.,2329,154
AA-3468-CVG-MIA,7:00 a.m.,2330,6
AA-484-DFW-MIA,4:15 p.m.,2331,7
AA-616-DFW-DTW,9:05 a.m.,2332,15
AA-446-DFW-PHL,11:50 a.m.,2333,8
AA-466-IAH-MIA,6:00 a.m.,2334,9
UA-3050-PHX-CLT,11:05 a.m.,2335,160
AA-2957-DFW-CVG,7:55 a.m.,2336,11
AA-1664-MIA-ATL,10:15 a.m.,2337,12
AA-3979-CVG-ORD,7:30 a.m.,2338,13
AA-1279-DFW-PHX,1:00 p.m.,2339,14
AA-404-MIA-MCO,6:45 a.m.,2340,18
AA-3756-ORD-SLC,12:15 p.m.,2341,4
UA-2945-PHL-CLT,12:00 p.m.,2342,164
AA-2525-DFW-MIA,7:25 a.m.,2343,17
AA-271-MIA-LAX,11:35 a.m.,2344,19
AA-2050-ORD-MIA,10:40 a.m.,2345,20
AA-1434-DFW-MCO,7:15 a.m.,2346,22
AA-4307-ORD-DTW,6:45 p.m.,2347,23
AA-3-JFK-LAX,12:00 p.m.,2348,24
CO-1193-EWR-MCO,9:15 a.m.,2349,97
AA-3842-MSP-ORD,6:00 a.m.,2350,25
AA-643-MIA-ORD,7:10 a.m.,2351,26
UA-2906-PHL-MCO,3:50 p.m.,2352,169
AA-1221-MCO-ORD,8:00 p.m.,2353,28
UA-664-ORD-PHL,1:33 p.m.,2354,171
AA-1522-SFO-ORD,11:55 p.m.,2355,31
UA-233-LAX-JFK,4:25 p.m.,2356,173
AA-3823-LAX-DEN,9:00 p.m.,2357,32
AA-2312-DFW-DTW,8:25 p.m.,2358,33
AA-1165-JFK-MIA,6:59 a.m.,2359,34
AA-431-MIA-SFO,8:35 a.m.,2360,35
UA-257-JFK-SFO,2:30 p.m.,2361,163
AA-649-ORD-SNA,1:30 p.m.,2362,36
AA-3804-PHL-ORD,2:35 p.m.,2363,38
AA-1917-JFK-MCO,2:55 p.m.,2364,39
AA-2268-PHX-ORD,7:15 a.m.,2365,40
AA-4277-CVG-JFK,12:10 p.m.,2366,41
AA-789-ORD-DEN,1:05 p.m.,2367,42
AA-85-JFK-SFO,3:05 p.m.,2368,44
AA-3786-IAH-ORD,4:00 p.m.,2369,46
AA-222-LAX-BOS,7:10 a.m.,2370,47
UA-3099-PHX-PHL,11:55 a.m.,2371,180
AA-4198-ORD-CLE,10:40 a.m.,2372,30
CO-45-EWR-MIA,4:00 p.m.,2373,145
AA-3809-PHX-LAX,6:00 a.m.,2374,48
AA-59-JFK-SFO,7:10 a.m.,2375,49
