RatingValue,original_index,unique_index
6.2,6411,25
6.6,6412,18
4.8,6413,8
4.4,6414,56
5.6,6415,50
5.2,6416,38
5.1,6417,26
6.1,6418,40
4.9,6419,59
5.2,6420,38
4.4,6421,56
3.4,6422,65
5.3,6423,37
5.9,6424,7
5.3,6425,37
3.5,6426,96
6.1,6427,40
3.4,6428,65
5.3/10,6429,213
3.6,6430,69
4.1,6431,52
5.9,6432,7
3.6,6433,69
3.8,6434,82
4.2,6435,39
3.7/10,6436,214
5.2,6437,38
4,6438,70
4,6439,70
5.1,6440,26
5.9,6441,7
6.5,6442,36
5.3,6443,37
4.9,6444,59
3.5,6445,96
4.1,6446,52
3.3,6447,30
5.4,6448,42
4.8,6449,8
5.7,6450,49
5.6,6451,50
4.3,6452,66
7.1,6453,17
4.7,6454,54
4.7,6455,54
3.4,6456,65
4.5,6457,35
4.3,6458,66
5.2,6459,38
5.7,6460,49
4.7,6461,54
5.3,6462,37
5.5,6463,11
5,6464,63
2.7,6465,60
3.3,6466,30
5.3,6467,37
6,6468,43
3.1,6469,153
5.8,6470,23
5.1,6471,26
5.6,6472,50
5.3,6473,37
5.3,6474,37
5.5,6475,11
5.9,6476,7
5.4,6477,42
7.1,6478,17
7.9,6479,15
5.6,6480,50
7.7,6481,13
,6482,19
6.6,6483,18
6.2,6484,25
6.4,6485,28
7.5,6486,3
6.8,6487,6
7.6,6488,2
7.4,6489,14
6.5,6490,36
7.1,6491,17
7.8,6492,16
6.7,6493,4
6.3,6494,5
6.9,6495,10
7.4,6496,14
6.9,6497,10
7.2,6498,1
7.1,6499,17
7.2,6500,1
6,6501,43
7.4,6502,14
7.1,6503,17
6.8,6504,6
7,6505,12
6.8,6506,6
8,6507,34
4.7,6508,54
6.9,6509,10
4.9,6510,59
7.2,6511,1
6.6,6512,18
6.6,6513,18
5.5,6514,11
6.6,6515,18
6.2,6516,25
6.4,6517,28
6.2,6518,25
,6519,19
,6520,19
7.7,6521,13
6.2,6522,25
7.4,6523,14
,6524,19
,6525,19
7.6,6526,2
,6527,19
6.4,6528,28
,6529,19
6,6530,43
6.1,6531,40
7.1,6532,17
4.7,6533,54
8.5,6534,41
6.6,6535,18
,6536,19
6.6,6537,18
5.9,6538,7
5.9,6539,7
7.3,6540,22
6,6541,43
5.5,6542,11
7.5,6543,3
6.9,6544,10
7.2,6545,1
7.3,6546,22
"6.8/10,6.9/10",6547,215
5.2,6548,38
7.3,6549,22
5.7,6550,49
,6551,19
4.3,6552,66
5.7,6553,49
6.3,6554,5
6,6555,43
6.4,6556,28
6.9,6557,10
7.5,6558,3
2.8,6559,110
,6560,19
,6561,19
3.8,6562,82
5.9,6563,7
6.4,6564,28
6.6,6565,18
7.4,6566,14
7.6,6567,2
6.5,6568,36
4.4,6569,56
4.9,6570,59
5.1,6571,26
5.1,6572,26
6.8,6573,6
5.5,6574,11
5.7,6575,49
6.8,6576,6
7,6577,12
6.5,6578,36
5.3,6579,37
5.5,6580,11
6.4,6581,28
5.9,6582,7
6.4,6583,28
6.9,6584,10
6.2,6585,25
5.3,6586,37
5.4,6587,42
6.2,6588,25
7,6589,12
6.7,6590,4
5.5,6591,11
7,6592,12
6.7,6593,4
5.9,6594,7
5.8,6595,23
4.4,6596,56
6.1,6597,40
6,6598,43
3.8,6599,82
6.3,6600,5
6.3,6601,5
3.9,6602,57
6.5,6603,36
6.9,6604,10
4.7,6605,54
5.3,6606,37
7.2,6607,1
6.3,6608,5
7,6609,12
6.6,6610,18
7.8,6611,16
7.7,6612,13
7.9,6613,15
7.7,6614,13
7.3,6615,22
7.8,6616,16
8.1,6617,9
7.2,6618,1
7.2,6619,1
8.1,6620,9
,6621,19
7.1,6622,17
6.7,6623,4
6.4,6624,28
,6625,19
,6626,19
7.4,6627,14
6.5,6628,36
5.8,6629,23
7.6,6630,2
7.4,6631,14
8.2,6632,24
7.5,6633,3
6.3,6634,5
6.6/10,6635,216
6.5,6636,36
5.1,6637,26
7.1,6638,17
5.9,6639,7
6.5,6640,36
4,6641,70
7.3,6642,22
4.2,6643,39
4.2,6644,39
2.7,6645,60
4.1,6646,52
4.6,6647,48
5,6648,63
5.2,6649,38
5.1,6650,26
4.7,6651,54
4.5,6652,35
4.8,6653,8
5.9,6654,7
6.5,6655,36
5.9,6656,7
7,6657,12
6.7,6658,4
6.1,6659,40
7.6,6660,2
4.8,6661,8
5.2,6662,38
4.3,6663,66
6.4,6664,28
5.1,6665,26
7,6666,12
6.2,6667,25
5.6,6668,50
6.5,6669,36
5.2,6670,38
7.2,6671,1
7.3,6672,22
6.3,6673,5
6.9,6674,10
6.9,6675,10
6.3,6676,5
6.5,6677,36
8.1,6678,9
6.6,6679,18
7.1,6680,17
7.3,6681,22
7.1,6682,17
7.5,6683,3
7.3,6684,22
7.5,6685,3
6.9,6686,10
8,6687,34
7.3,6688,22
8.3,6689,20
7.5,6690,3
8.1,6691,9
7.6,6692,2
8.1,6693,9
7.7,6694,13
6.9,6695,10
6.4,6696,28
7.4,6697,14
7.5,6698,3
7.8,6699,16
8.3,6700,20
6.5,6701,36
8.2,6702,24
7.1,6703,17
6.6,6704,18
3,6705,76
4.6,6706,48
5.1,6707,26
7.2,6708,1
4.9,6709,59
5.3,6710,37
"6.8/10,7/10",6711,157
7.2,6712,1
8.1,6713,9
8.1,6714,9
8.3,6715,20
8.1,6716,9
8.2,6717,24
8.4/10,6718,217
8.4,6719,21
7.4,6720,14
6.8,6721,6
7.4,6722,14
7.6,6723,2
6,6724,43
6.2,6725,25
6.2,6726,25
5,6727,63
6.2,6728,25
6.5,6729,36
6.2,6730,25
5.9,6731,7
5.1,6732,26
"6.5/10,6.5/10",6733,218
7,6734,12
7.4,6735,14
4.2,6736,39
5.1,6737,26
7.4,6738,14
5.7,6739,49
7.7,6740,13
7.3,6741,22
6.6,6742,18
8,6743,34
"8.6/10,6.7/10",6744,219
5.3,6745,37
5.3,6746,37
5.4,6747,42
,6748,19
,6749,19
6.1,6750,40
5.9,6751,7
6.2,6752,25
6.9,6753,10
4.9,6754,59
7.1,6755,17
6.4,6756,28
7.5,6757,3
6.6,6758,18
7.3,6759,22
5.1,6760,26
5.8,6761,23
6,6762,43
6.2,6763,25
5.7,6764,49
4,6765,70
6.9,6766,10
6.5,6767,36
6.5,6768,36
5.7,6769,49
6.8,6770,6
7.1,6771,17
6.6,6772,18
7.4,6773,14
5.4,6774,42
7.3,6775,22
7.1,6776,17
5.1,6777,26
6.4,6778,28
5.7,6779,49
6.7,6780,4
5.6,6781,50
6.2,6782,25
5.8,6783,23
7.1,6784,17
7.2,6785,1
6.4,6786,28
7.3,6787,22
7.2,6788,1
7.2,6789,1
6.4,6790,28
6.4,6791,28
6.9,6792,10
5.8,6793,23
5.6,6794,50
6,6795,43
5.9,6796,7
6.8,6797,6
6.6,6798,18
5.9,6799,7
5.5,6800,11
6.4,6801,28
5.8,6802,23
7.2,6803,1
7.2,6804,1
5.6,6805,50
5.1,6806,26
5.4,6807,42
4.6,6808,48
6.8,6809,6
4.4,6810,56
4.8,6811,8
5.7,6812,49
6.3,6813,5
3.6,6814,69
7.9,6815,15
7.1,6816,17
7.3,6817,22
7.6,6818,2
7.3,6819,22
7.1,6820,17
7.1,6821,17
8.1,6822,9
6.6,6823,18
,6824,19
7.7,6825,13
"4.2/10,3.7/10",6826,220
4.9,6827,59
1.6,6828,95
5.8,6829,23
7,6830,12
8.2,6831,24
7.4,6832,14
6.8,6833,6
7.1,6834,17
6.4,6835,28
6.5,6836,36
7,6837,12
6.6,6838,18
6.2,6839,25
7.3,6840,22
7.2,6841,1
6.3,6842,5
5.7,6843,49
7.3,6844,22
6.2,6845,25
,6846,19
6.7,6847,4
5.9,6848,7
7.3,6849,22
6.3,6850,5
6.9,6851,10
6.8,6852,6
6.3,6853,5
6.8,6854,6
5.9,6855,7
6,6856,43
3.6,6857,69
5.6,6858,50
6.7,6859,4
4.8,6860,8
3.9,6861,57
4.9,6862,59
6.4,6863,28
5.7,6864,49
5.3,6865,37
4.7,6866,54
5.4,6867,42
4.3,6868,66
6.5,6869,36
6.1,6870,40
5.8,6871,23
5.9,6872,7
6.1,6873,40
5.9,6874,7
6,6875,43
5.4,6876,42
6.1,6877,40
,6878,19
6.6,6879,18
6.8,6880,6
3.4,6881,65
2.9,6882,117
6.6,6883,18
5.5,6884,11
5.6,6885,50
6,6886,43
6.3,6887,5
6.5,6888,36
5.2,6889,38
5.8,6890,23
5.1,6891,26
5.7,6892,49
5.6,6893,50
5.1,6894,26
4.6,6895,48
"4.4/10,4.1/10",6896,92
6.1,6897,40
5.6,6898,50
5.2,6899,38
5.6,6900,50
6.5,6901,36
5.7,6902,49
6.7,6903,4
6.5,6904,36
6.9,6905,10
3.8,6906,82
4.4,6907,56
6.4,6908,28
5.1,6909,26
7.1,6910,17
7,6911,12
4.4,6912,56
7,6913,12
6.8,6914,6
6.6,6915,18
5.7,6916,49
7.6/10,6917,124
6.7,6918,4
6.4,6919,28
6.9,6920,10
6.4,6921,28
5.7,6922,49
6.8,6923,6
6.4,6924,28
5.7,6925,49
5,6926,63
4,6927,70
5.1,6928,26
7.6,6929,2
7.4,6930,14
6.4,6931,28
,6932,19
5.2,6933,38
7.9,6934,15
4.6,6935,48
7.4,6936,14
5.9,6937,7
5.9,6938,7
6.1,6939,40
4.9,6940,59
5.7,6941,49
7,6942,12
6.9,6943,10
7.1,6944,17
4.1,6945,52
7.2,6946,1
5.9,6947,7
5.8,6948,23
5.9,6949,7
5.2,6950,38
5.6,6951,50
5.4,6952,42
3.9,6953,57
5.5,6954,11
5.8,6955,23
5.5,6956,11
4.9,6957,59
6,6958,43
5.6,6959,50
5.1/10,6960,195
6.1,6961,40
6.1,6962,40
5.5,6963,11
6.6,6964,18
6.9,6965,10
7.5,6966,3
6.2,6967,25
5.5,6968,11
6.6,6969,18
"4/10,3.9/10",6970,221
6.1,6971,40
5.3,6972,37
5.8,6973,23
6.1,6974,40
6.2/10,6975,222
7,6976,12
5.9,6977,7
7,6978,12
6.9,6979,10
5.6,6980,50
6,6981,43
6.5,6982,36
7.5,6983,3
5.8,6984,23
4.7,6985,54
6.5,6986,36
6.8,6987,6
7.6,6988,2
5.2,6989,38
6.8,6990,6
6.4,6991,28
6.7,6992,4
6.7,6993,4
5.8,6994,23
6.7,6995,4
5.9,6996,7
5.7,6997,49
7.2,6998,1
7.6,6999,2
7.3,7000,22
4.9,7001,59
7,7002,12
5.9,7003,7
7.3,7004,22
6.3,7005,5
"7.3/10,7.6/10",7006,159
6.5,7007,36
6.1,7008,40
6.4,7009,28
6.5,7010,36
6.5,7011,36
5.7,7012,49
7.5,7013,3
6,7014,43
5.2,7015,38
7.8,7016,16
4,7017,70
4.5,7018,35
5.5,7019,11
5.4,7020,42
,7021,19
,7022,19
3.6,7023,69
5.3,7024,37
,7025,19
4.9,7026,59
,7027,19
6.3,7028,5
6.2,7029,25
5.5,7030,11
4.2,7031,39
5.2,7032,38
4.2,7033,39
5,7034,63
,7035,19
4.3,7036,66
6.5,7037,36
5,7038,63
4.6,7039,48
5.3,7040,37
4.9,7041,59
3.8,7042,82
4.4,7043,56
5.4,7044,42
6,7045,43
5.3,7046,37
5.8,7047,23
5,7048,63
6,7049,43
6.2,7050,25
5.1,7051,26
4.4,7052,56
3.1,7053,153
4.2,7054,39
5.6,7055,50
4.6,7056,48
8.3,7057,20
3,7058,76
5.9,7059,7
4.7,7060,54
5.6,7061,50
7.2,7062,1
5.4,7063,42
6,7064,43
6.1,7065,40
6,7066,43
,7067,19
4.4,7068,56
4.6,7069,48
4.7,7070,54
"4.8/10,4.4/10",7071,223
7.5,7072,3
6.3,7073,5
5.7,7074,49
6.2,7075,25
7.6,7076,2
6.9,7077,10
6,7078,43
5.9,7079,7
4.3,7080,66
6.4,7081,28
4.7,7082,54
4.6,7083,48
5.2,7084,38
4.3,7085,66
7.7,7086,13
,7087,19
4.8,7088,8
4.5,7089,35
4.4,7090,56
5.7,7091,49
4.2,7092,39
3.9,7093,57
4.8,7094,8
5,7095,63
5,7096,63
5,7097,63
7.4,7098,14
8.2,7099,24
9.3,7100,116
8.3,7101,20
7.3,7102,22
7.9,7103,15
5.8,7104,23
3.3,7105,30
6.4,7106,28
4.1,7107,52
4.9,7108,59
4.9,7109,59
5.1,7110,26
6.4,7111,28
7.9,7112,15
6.5,7113,36
5.5,7114,11
7.4,7115,14
7.2,7116,1
7.1,7117,17
6.7,7118,4
6.8,7119,6
6.6,7120,18
6.1,7121,40
5.6,7122,50
,7123,19
6,7124,43
6.8,7125,6
7.4,7126,14
6.8,7127,6
6.9,7128,10
6.8,7129,6
6.8,7130,6
7.3,7131,22
7.2,7132,1
7.1,7133,17
6.1,7134,40
6.4,7135,28
7.4,7136,14
6.5,7137,36
7.1,7138,17
6.9,7139,10
6.8,7140,6
6.7,7141,4
6.7,7142,4
6.5,7143,36
7.7,7144,13
7.1,7145,17
7.3,7146,22
6.9,7147,10
7.4,7148,14
7.5,7149,3
7.2,7150,1
7.6,7151,2
7.9,7152,15
7.1,7153,17
7.4,7154,14
6.8,7155,6
7.5,7156,3
7.2,7157,1
7.3,7158,22
6.8,7159,6
7.1,7160,17
7.1,7161,17
7,7162,12
7.4,7163,14
7,7164,12
7.1,7165,17
6.9,7166,10
7.4,7167,14
7,7168,12
6.8,7169,6
6.5,7170,36
7.6,7171,2
6.9,7172,10
5.3,7173,37
5.9,7174,7
6.1,7175,40
"4.5/10,2.3/10",7176,224
8,7177,34
6.7,7178,4
7.2,7179,1
6.4,7180,28
6.4,7181,28
7,7182,12
6.8,7183,6
7.3,7184,22
6.8,7185,6
6.2,7186,25
6.9,7187,10
7.1,7188,17
5.5,7189,11
7.1,7190,17
6.5,7191,36
5.8,7192,23
6.1,7193,40
7,7194,12
7,7195,12
6.4,7196,28
7.3,7197,22
6.3,7198,5
7.2,7199,1
7.7,7200,13
6.7,7201,4
6.8,7202,6
6.7,7203,4
7.5,7204,3
7.7,7205,13
5.5,7206,11
6.9,7207,10
7.8,7208,16
7,7209,12
6.5,7210,36
5.7,7211,49
6.2,7212,25
5.4,7213,42
5.4,7214,42
3.9,7215,57
4.5,7216,35
3.4,7217,65
4.1,7218,52
3.3,7219,30
7,7220,12
6.9,7221,10
7.2,7222,1
,7223,19
6.9,7224,10
5.7,7225,49
6.8,7226,6
6.4,7227,28
6.6,7228,18
6.4,7229,28
6,7230,43
5.9,7231,7
5.9,7232,7
5.9,7233,7
6,7234,43
5.4,7235,42
5.5,7236,11
6,7237,43
4.8,7238,8
5.2,7239,38
6.1,7240,40
6.4,7241,28
5.8,7242,23
6.3,7243,5
6.9,7244,10
5.5,7245,11
5.9,7246,7
4.6,7247,48
3.4,7248,65
4.5,7249,35
5,7250,63
7.3,7251,22
5.2,7252,38
4.2,7253,39
5.3,7254,37
6.2,7255,25
3.3,7256,30
5.7,7257,49
6.2,7258,25
5.9,7259,7
5.2,7260,38
5.4,7261,42
2.7,7262,60
4.9,7263,59
7,7264,12
6.7,7265,4
5.7,7266,49
6,7267,43
6.2,7268,25
6,7269,43
4.6,7270,48
6.1,7271,40
5.6,7272,50
5.4,7273,42
5.4,7274,42
,7275,19
5.5,7276,11
5.7,7277,49
5.1,7278,26
5.6,7279,50
5.4,7280,42
5.6,7281,50
6.1,7282,40
6,7283,43
6.6,7284,18
5.8,7285,23
6.5,7286,36
3.7,7287,53
2.8,7288,110
4.8,7289,8
6.3,7290,5
7.6,7291,2
6.3,7292,5
5.8,7293,23
3.2,7294,108
3.4,7295,65
3,7296,76
5.4,7297,42
5.6,7298,50
4.8,7299,8
6.5,7300,36
7.6,7301,2
5.2,7302,38
4.8,7303,8
6.8,7304,6
,7305,19
4.2,7306,39
3.9,7307,57
"3.1/10,3.6/10",7308,225
5,7309,63
7.2,7310,1
6.4,7311,28
6.3,7312,5
7,7313,12
7.6,7314,2
6.7/10,7315,226
6.7,7316,4
7.5,7317,3
6.2,7318,25
7.3,7319,22
6.8,7320,6
6.4,7321,28
5.7,7322,49
4.7,7323,54
6,7324,43
7.2,7325,1
5.6,7326,50
6.9,7327,10
4.6,7328,48
5.2,7329,38
3.2,7330,108
,7331,19
6,7332,43
5.2,7333,38
,7334,19
5,7335,63
4.1,7336,52
7.3,7337,22
4.7,7338,54
6.4,7339,28
6.1,7340,40
4.2,7341,39
4.3,7342,66
5.6,7343,50
6.4,7344,28
4.4,7345,56
7.3,7346,22
7.3,7347,22
7.1,7348,17
4.4,7349,56
5.6,7350,50
5.3,7351,37
6.5,7352,36
,7353,19
5.6,7354,50
4.1,7355,52
6.8,7356,6
6,7357,43
10-May,7358,227
2.8,7359,110
4.1,7360,52
5.4,7361,42
6.6,7362,18
6.5,7363,36
5,7364,63
5.2/10,7365,121
6.1,7366,40
5.8,7367,23
5.9,7368,7
3.9,7369,57
5,7370,63
4,7371,70
4.1,7372,52
5,7373,63
6.4,7374,28
7,7375,12
8.5,7376,41
7.2,7377,1
7.4,7378,14
8.5,7379,41
6.2,7380,25
6.5,7381,36
7.1,7382,17
6.4,7383,28
7.8,7384,16
5.4,7385,42
7.4,7386,14
7.2,7387,1
7,7388,12
7.5,7389,3
