Actors,Genre,original_index,unique_index
"Kevin Spacey,Jeff Bridges,Mary McCormack","Drama,Sci-Fi",344,344
"Matt Damon,William Ackman,Daniel Alpert","Documentary,Crime",345,345
"Oscar Isaac,Jessica Chastain,David Oyelowo","Action,Crime,Drama",346,346
"Robert De Niro,John Travolta,Milo Ventimiglia","Action,Drama,Thriller",347,347
"Ryan Gosling,Bradley Cooper,Eva Mendes","Crime,Drama,Thriller",348,348
"Tom Hardy,Shia LaBeouf,Guy Pearce","Crime,Drama",349,349
"Chloë Grace Moretz,Blake Lively,Rory Culkin",Drama,350,350
"George Clooney,Matt Damon,Amanda Peet","Drama,Thriller",351,351
"Matt Damon,Emily Blunt,Lisa Thoreson","Romance,Sci-Fi,Thriller",352,352
"Matt Damon,Tony Hale,Patton Oswalt","Comedy,Crime,Drama",353,353
"Matt Damon,Kate Winslet,Jude Law","Drama,Sci-Fi,Thriller",354,354
"Matt Damon,Cécile De France,Bryce Dallas Howard","Drama,Fantasy",355,355
"Morgan Freeman,Matt Damon,Tony Kgoroge","Biography,Drama,History",356,356
"Rachel McAdams,Cillian Murphy,Brian Cox","Mystery,Thriller",357,357
"Kelsey Wedeen,Rebecca Larsen,Darrett Sanders",Comedy,358,358
"Sarah Lassez,James Duval,Devon Odessa","Drama,Horror,Romance",359,359
"Vera Farmiga,Peter Sarsgaard,Isabelle Fuhrman","Horror,Mystery,Thriller",360,360
"John Cusack,Ray Liotta,Amanda Peet","Mystery,Thriller",361,361
"Kevin Spacey,Haley Joel Osment,Helen Hunt",Drama,362,362
"Divine,Tab Hunter,Edith Massey",Comedy,363,363
"John Gavin,Liselotte Pulver,Jock Mahoney","Drama,Romance,War",364,364
"Matthew McConaughey,Naomi Watts,Katie Aselton",Drama,365,365
"Jane Wyman,Rock Hudson,Agnes Moorehead","Drama,Romance",366,366
"Jane Wyman,Rock Hudson,Agnes Moorehead","Drama,Romance",367,366
"Fred Astaire,Cyd Charisse,Oscar Levant","Comedy,Musical,Romance",368,367
"Barbara Stanwyck,Fred MacMurray,Joan Bennett","Drama,Romance",369,368
"Rock Hudson,Robert Stack,Dorothy Malone","Drama,Romance",370,369
"Lana Turner,John Gavin,Sandra Dee","Drama,Romance",371,370
"Piper Laurie,Rock Hudson,Charles Coburn",Comedy,372,371
"James Mason,Barbara Rush,Walter Matthau",Drama,373,372
"Barbara Stanwyck,Richard Carlson,Lyle Bettger",Drama,374,373
"William Hurt,Kathleen Turner,Richard Crenna","Crime,Drama,Thriller",375,374
"Mickey Rourke,Jacqueline Bisset,Carré Otis","Drama,Romance",376,375
"Mickey Rourke,Agathe de La Fontaine,Angie Everhart","Drama,Romance",377,376
"Robin Tunney,Fairuza Balk,Neve Campbell","Drama,Fantasy,Horror",378,377
"Jennifer Love Hewitt,Sarah Michelle Gellar,Anne Heche","Horror,Mystery,Thriller",379,378
"Sarah Michelle Gellar,Ryan Phillippe,Reese Witherspoon",Drama,380,379
"Serah D'Laine,Brad Johnson,Michael Mantell","Crime,Drama,Mystery",381,380
"Neve Campbell,Courteney Cox,David Arquette","Horror,Mystery",382,381
"Orion Acaba,Larry Norman",Documentary,383,382
"Donavon Warren,Patrick Hume,Diana Gettinger",Drama,384,383
"Pete Ammel,Phebe Horschel","Adventure,Drama,History",385,384
"Justin Long,Jerry O'Connell,John Corbett","Crime,Drama,Thriller",386,385
"Sylvester Stallone,Sharon Stone,James Woods","Action,Crime,Drama",387,386
"Wes Bentley,Vincent Piazza,Amber Tamblyn",Drama,388,387
"Michiko Jimenez,Jan Gould,Shane Ryan","Crime,Horror",389,388
"William Forsythe,Bianca Hunter,Tom Sizemore","Crime,Drama",390,389
"Sharon Stone,Isabelle Adjani,Chazz Palminteri","Drama,Horror,Thriller",391,390
"Christopher Rydell,Sharon Stone,Ana Torrent","Drama,Romance",392,391
"Clint Eastwood,Portia de Rossi,Paul Newman",Documentary,393,392
"Patrick Dempsey,Amanda Peterson,Courtney Gains","Comedy,Drama,Romance",394,393
"John Candy,Maureen O'Hara,Ally Sheedy","Comedy,Romance",395,394
"David Keith,Tuesday Weld,Charlie Schlatter",Comedy,396,395
"Corey Haim,Kerri Green,Charlie Sheen","Comedy,Drama,Romance",397,396
"Corey Haim,Corey Feldman,Carol Kane",Comedy,398,397
"Eric Stoltz,Mary Stuart Masterson,Lea Thompson","Drama,Romance",399,398
"Dan Aykroyd,John Candy,Stephanie Faracy",Comedy,400,399
"Anthony Michael Hall,Ilan Mitchell-Smith,Kelly LeBrock","Comedy,Fantasy,Romance",401,400
"Dennis Quaid,Martin Short,Meg Ryan","Action,Adventure,Comedy",402,401
"Christina Applegate,Joanna Cassidy,Josh Charles",Comedy,403,402
"Andrew McCarthy,Kim Cattrall,Estelle Getty","Comedy,Fantasy,Romance",404,403
"Emma Roberts,Evan Peters,John Cusack",Comedy,405,404
"Zac Efron,Michael B. Jordan,Miles Teller","Comedy,Romance",406,405
"Michael Cera,Jonah Hill,Christopher Mintz-Plasse",Comedy,407,406
"Jesse Eisenberg,Emma Stone,Woody Harrelson","Adventure,Comedy,Horror",408,407
"Simon Pegg,Nick Frost,Seth Rogen","Adventure,Comedy,Sci-Fi",409,408
"Ben Stiller,Jack Black,Robert Downey Jr.","Action,Comedy",410,409
"Will Ferrell,Mark Wahlberg,Derek Jeter","Action,Comedy,Crime",411,410
"Will Ferrell,Zach Galifianakis,Jason Sudeikis",Comedy,412,411
"Will Ferrell,Woody Harrelson,André Benjamin","Comedy,Sport",413,412
"Ben Stiller,Cameron Diaz,Matt Dillon","Comedy,Romance",414,413
"Jim Carrey,Maura Tierney,Justin Cooper","Comedy,Fantasy",415,414
"Jim Carrey,Danny DeVito,Gerry Becker","Biography,Comedy,Drama",416,415
"Anthony Hopkins,Edward Norton,Ralph Fiennes","Crime,Thriller",417,416
"Johnny Depp,Heather Graham,Ian Holm","Horror,Mystery,Thriller",418,417
"Johnny Depp,Benicio Del Toro,Tobey Maguire",Comedy,419,418
"Johnny Depp,Giovanni Ribisi,Aaron Eckhart","Comedy,Drama",420,419
"Ryan Reynolds,Jeff Bridges,Mary-Louise Parker","Action,Comedy,Sci-Fi",421,420
"Jeremy Renner,Gemma Arterton,Peter Stormare","Action,Fantasy,Horror",422,421
"Alexander Skarsgård,Brooklyn Decker,Liam Neeson","Action,Adventure,Sci-Fi",423,422
"Daniel Craig,Harrison Ford,Olivia Wilde","Action,Sci-Fi,Thriller",424,423
"Scarlett Johansson,Ewan McGregor,Djimon Hounsou","Action,Adventure,Sci-Fi",425,424
"Denzel Washington,Paula Patton,Jim Caviezel","Drama,Action & Adventure,Romance,Mystery & Suspense",426,425
"Denzel Washington,Robert Duvall,Gabriela Oltean","Crime,Drama,Thriller",427,426
"Al Pacino,John Cazale,Penelope Allen","Crime,Drama,Romance",428,427
"Robert Downey Jr.,Jude Law,Rachel McAdams","Action,Adventure,Crime",429,428
"Will Smith,Tommy Lee Jones,Josh Brolin","Action,Comedy,Sci-Fi",430,429
"Jeff Morrow,Faith Domergue,Rex Reason","Horror,Sci-Fi",431,430
"John Agar,Jean Byron,Philip Tonge","Sci-Fi,Horror",432,431
"Richard Egan,Constance Dowling,Herbert Marshall","Drama,Horror,Romance",433,432
"Lionel Barrymore,Jacqueline Gadsdon,Lloyd Hughes","Adventure,Romance,Sci-Fi",434,433
"Bela Lugosi,Madge Bellamy,Joseph Cawthorn",Horror,435,434
"Demi Moore,Jeff Daniels,George Dzundza","Comedy,Fantasy",436,435
"Elizabeth Berkley,Kyle MacLachlan,Gina Gershon",Drama,437,436
"Shepard Fairey,Billy Idol,Dave Navarro",Documentary,438,437
"Joel McCrea,Mari Blanchard,Murvyn Vye",Western,439,438
"Gary Cooper,Walter Huston,Mary Brian",Western,440,439
"Stan Laurel,Oliver Hardy,Sharon Lynn","Comedy,Western",441,440
"Stan Laurel,Oliver Hardy,Charley Chase",Comedy,442,441
"Demian Bichir,Rodrigo Santoro,Benicio Del Toro","Biography,Drama,History",443,442
"Lawrence Tibbett,Catherine Dale Owen,Nance O'Neil","Musical,Romance",444,443
"Paul Muni,Marguerite Churchill,Johnny Mack Brown",Drama,445,444
"Paul Muni,Glenda Farrell,Helen Vinson","Crime,Drama,Film-Noir",446,445
"Warren William,Joan Blondell,Aline MacMahon","Comedy,Drama,Musical",447,446
"Dick Powell,Joan Blondell,Glenda Farrell","Comedy,Musical,Romance",448,447
"Dick Powell,Fred Waring and His Pennsylvanians,Ted Healy",Musical,449,448
"Deanna Durbin,Charles Laughton,Robert Cummings","Comedy,Musical,Romance",450,449
"James Garner,Melina Mercouri,Sandra Dee",Comedy,451,450
"Robert Redford,Katharine Ross,Robert Blake","Drama,Western",452,451
"Natalie Wood,Robert Redford,Charles Bronson","Drama,Romance",453,452
"Robert Redford,Jane Fonda,Charles Boyer","Comedy,Romance",454,453
"Jack Lemmon,Walter Matthau,John Fiedler","Comedy,Romance",455,454
"Jack Lemmon,Walter Matthau,Richard Riehle","Adventure,Comedy",456,455
"Selena Gomez,Analeigh Tipton,James Franco",Drama,457,456
"Adolphe Menjou,Shirley Temple,Dorothy Dell","Comedy,Family,Drama",458,457
"Eduardo Noriega,Enrico Lo Verso,Paula Garcés","Biography,Drama,History",459,458
"Sasha Grey,Chris Santos,Philip Eytan",Drama,460,459
"Denzel Washington,Angela Bassett,Delroy Lindo","Biography,Drama,Romance",461,460
"Ginger Rogers,Joseph Cotten,Shirley Temple","Drama,Family,Romance",462,461
"Ingrid Bergman,Sally Prager,Johnny Doran","Family,Drama,Comedy",463,462
"James Stewart,Mickey Rooney,Pernell Roberts","Drama,Family,Musical",464,463
"Sean Penn,Michelle Pfeiffer,Dakota Fanning",Drama,465,464
"Naomi Watts,Laura Harring,Justin Theroux","Drama,Mystery,Thriller",466,465
"Edmund Gwenn,Donald Crisp,Geraldine Brooks","Drama,Family",467,466
"Linnea Quigley,Ken Abraham,Michael Aranda","Horror,Sci-Fi",468,467
"Michelle Bauer,Pieter Christian Colson,Michael Deak","Comedy,Fantasy,Horror",469,468
"Timothy A. Bennett,Gary Busey,Orson Chaplin","Comedy,Horror",470,469
"Michelle McGee,Ian Roberts",Documentary,471,470
"Anthony Mackie,Kerry Washington,Ellen Barkin","Comedy,Drama",472,471
"Charles Pitts,Shari Eubank,Charles Napier",Comedy,473,472
"Carmine Capobianco,Patti Chambers,Carla Bragoli","Comedy,Horror",474,473
"Angela O'Neill,Wendy Martel,Pamela Ross",Horror,475,474
"Pamela Springsteen,Renée Estevez,Tony Higgins","Comedy,Horror",476,475
"Andre Gower,Vernon Wells,Sean Whalen","Comedy,Horror",477,476
"Priscilla Barnes,Marlene Mc'Cohen,Shawn C. Phillips","Comedy,Horror",478,477
"Jenny Allford,Michael Beardsley,Rich Calderon",Horror,479,478
"Debra Lamb,Natasha Talonz,Mike Gleason",Horror,480,479
"Naomi Watts,Edward Norton,Liev Schreiber","Drama,Romance",481,480
"Sylvia Kristel,Gary Graham,Leigh Wood","Action,Crime,Thriller",482,481
"Danny Aiello,Ossie Davis,Ruby Dee",Drama,483,482
"Harvey Keitel,John Turturro,Delroy Lindo","Crime,Drama,Mystery",484,483
"John Cusack,Cameron Diaz,Catherine Keener","Comedy,Drama,Fantasy",485,484
"Priscilla Lane,Robert Cummings,Otto Kruger","Thriller,War",486,485
"Paul Newman,Julie Andrews,Lila Kedrova",Thriller,487,486
Fidel Castro,Documentary,488,487
"Charlize Theron,Nicholas Hoult,Christina Hendricks","Drama,Mystery,Thriller",489,488
"Ryan Reynolds,Natalie Martinez,Matthew Goode","Mystery,Sci-Fi,Thriller",490,489
"Ed Helms,Christina Applegate,Skyler Gisondo","Adventure,Comedy",491,490
"Nat Wolff,Cara Delevingne,Austin Abrams","Drama,Mystery,Romance",492,491
"Mickey Rourke,Nat Wolff,Emma Roberts","Comedy,Drama,Romance",493,492
"Ethan Hawke,Asa Butterfield,Hailee Steinfeld","Comedy,Drama,Music",494,493
"Patrick Wilson,Lena Headey,Ray Winstone","Mystery & Suspense,Drama",495,494
"Pal,Paul Kelly,Bruce Cowling","Family,Western",496,495
"Andrew Cheney,John Rhys-Davies,Kara Killmer","Action,Drama",497,496
"Michael Jai White,Max Ryan,Steve Austin","Action,Thriller",498,497
"Luke Goss,Dolph Lundgren,Chuck Liddell","Action,War",499,498
"Bel Powley,Alexander Skarsgård,Kristen Wiig","Drama,Romance",500,499
"Dennis Hopper,Martin Sheen,Marlon Brando",Documentary,501,500
"Neve Campbell,Courteney Cox,David Arquette","Horror,Mystery",502,381
"Cary Grant,Eva Marie Saint,James Mason","Adventure,Mystery,Thriller",503,501
"Drew Barrymore,David Keith,Freddie Jones","Action,Horror,Sci-Fi",504,502
"Lauren Tewes,Jennifer Jason Leigh,John DiSanti","Horror,Thriller",505,503
"Jeanette MacDonald,Lloyd Nolan,Claude Jarman Jr.","Drama,Family",506,504
"Nicolas Cage,Diane Kruger,Justin Bartha","Action,Adventure,Mystery",507,505
"Tom Cruise,Jamie Foxx,Jada Pinkett Smith","Crime,Drama,Thriller",508,506
"Malcolm McDowell,Patrick Magee,Michael Bates","Crime,Drama,Sci-Fi",509,507
"Arnold Schwarzenegger,James Earl Jones,Max von Sydow","Adventure,Fantasy",510,508
"Nick Nolte,Ed Harris,Gene Hackman","Drama,War",511,509
"Steve Agee,Gabriel Basso,Talitha Bateman","Horror,Sci-Fi,Thriller",512,510
"Jack Nicholson,Harvey Keitel,Valerie Perrine","Crime,Drama",513,511
"Lisa Pelikan,Bert Convy,Nina Foch",Horror,514,512
"Paul Williams,William Finley,Jessica Harper","Comedy,Drama,Fantasy",515,513
"Rory Calhoun,Paul Linke,Nancy Parsons","Comedy,Horror,Thriller",516,514
"William Marshall,Don Mitchell,Pam Grier",Horror,517,515
"Cameron Mitchell,Geoffrey Binney,Hope Holiday","Adventure,Horror,Action",518,516
"Russell Crowe,Renée Zellweger,Craig Bierko","Drama,Action & Adventure",519,517
"Millie Perkins,Shelley Winters,Joseph Schildkraut","Biography,Drama,Family",520,518
"George Arliss,Bette Davis,Violet Heming","Drama,Romance",521,519
"Mickey Rourke,Marisa Tomei,Evan Rachel Wood","Drama,Sport",522,520
"Paul Newman,Joanne Woodward,Saundra McClain",Drama,523,521
"Bette Davis,Errol Flynn,Olivia de Havilland","Biography,Drama,History",524,522
"Barbara Stanwyck,Joel McCrea,Pat O'Brien",Drama,525,523
"William Powell,Kay Francis,Helen Vinson","Comedy,Crime,Romance",526,524
"Robert Crumb,Aline Kominsky,Charles Crumb","Documentary,Biography,Comedy",527,525
"John Getz,Frances McDormand,Dan Hedaya","Crime,Thriller",528,526
"Henry Thomas,Drew Barrymore,Peter Coyote","Family,Sci-Fi",529,527
"Bette Davis,Joan Crawford,Victor Buono","Drama,Thriller",530,528
"Buster Keaton,Marion Mack,Glen Cavender","Action,Adventure,Comedy",531,529
"Cary Elwes,Leigh Whannell,Danny Glover","Horror,Mystery",532,530
"Mena Suvari,Nick Cannon,Michael Welch","Action,Horror",533,531
"Russell Crowe,Joaquin Phoenix,Connie Nielsen","Action,Drama",534,532
"Parker Posey,Paul Rudd,Danny DeVito","Comedy,Drama,Romance",535,533
"Paul Giamatti,Amy Ryan,Jeffrey Tambor","Comedy,Drama,Sport",536,534
"Sam Rockwell,Drew Barrymore,George Clooney","Drama,Mystery & Suspense,Comedy",537,535
"Tom Wilkinson,Sissy Spacek,Nick Stahl","Crime,Drama",538,536
"Brad Pitt,Catherine Zeta-Jones,Joseph Fiennes","Animation,Adventure,Comedy",539,537
"Ben Stiller,Jada Pinkett Smith,Chris Rock","Animation,Adventure,Comedy",540,538
"John Wayne,Nancy Olson,James Arness","Crime,Drama,History",541,539
"John Wayne,Stuart Whitman,Ina Balin","Action,Western,Adventure",542,540
"John Wayne,Katharine Ross,Jim Hutton","Action,Adventure,Drama",543,541
"Jack Nicholson,Hope Davis,Dermot Mulroney","Comedy,Drama",544,542
"Max Minghella,Sophia Myles,John Malkovich","Comedy,Drama",545,543
"Michael J. Fox,Gabrielle Anwar,Anthony Higgins","Comedy,Drama,Romance",546,544
"Michael Douglas,Melanie Griffith,Liam Neeson","Drama,Romance,Thriller",547,545
"Michael J. Fox,Julie Warner,Barnard Hughes","Comedy,Drama,Romance",548,546
"Landon Ackerman,April Adamson,Ali Adatia",Horror,549,547
"Jamie Lee Curtis,Donald Pleasence,Charles Cyphers","Horror,Thriller",550,548
"Charlton Heston,Joan Hackett,Donald Pleasence","Romance,Western",551,549
"Charlton Heston,Richard Harris,Jim Hutton","Adventure,War,Western",552,550
"James Taylor,Warren Oates,Laurie Bird",Drama,553,551
"Jonathan Kidd,Lyn Statten,John Harmon",Drama,554,552
"Randolph Scott,Patrice Wymore,Dick Wesson",Western,555,553
"Dave Goelz,Steve Whitmire,Bill Barretta","Adventure,Comedy,Family",556,554
"Michael Caine,Dave Goelz,Steve Whitmire","Comedy,Drama,Family",557,555
"Tim Curry,Billy Connolly,Jennifer Saunders","Action,Adventure,Comedy",558,556
"Jim Henson,Frank Oz,Dave Goelz","Comedy,Drama,Family",559,557
"Jim Henson,Frank Oz,Jerry Nelson","Adventure,Comedy,Family",560,558
"Neil Young,Ralph Molina,Frank 'Pancho' Sampedro","Documentary,Music",561,559
"Roger Daltrey,Pete Townshend,John Entwistle","Documentary,Music",562,560
"Forest Whitaker,Diane Venora,Michael Zelniker","Biography,Drama,Music",563,561
"Doug E. Doug,Mario Joyner,John Leguizamo","Comedy,Drama",564,562
"Tom Hopper,Amy Huberman,Nick Dunning",Action,565,563
"Brooke Shields,Martin Hewitt,Shirley Knight","Drama,Romance",566,564
"Tom Cruise,Jackie Earle Haley,John Stockwell",Comedy,567,565
"Kevin Costner,Whitney Houston,Gary Kemp","Action,Drama,Music",568,566
"Kevin Costner,Robin Wright,Paul Newman","Drama,Romance",569,567
"Rachel McAdams,Channing Tatum,Sam Neill","Drama,Romance",570,568
"Amanda Bynes,Laura Ramsey,Channing Tatum","Comedy,Romance",571,569
"Jennifer Aniston,Jennifer Connelly,Morgan Lily","Comedy,Drama,Romance",572,570
"Jennifer Lawrence,Michael Fassbender,Rose Byrne","Action,Adventure,Fantasy",573,571
"Gary Graham,Anne-Marie Johnson,Paul Koslo","Action,Sci-Fi",574,572
"Jodie Foster,Terrence Howard,Naveen Andrews","Crime,Drama,Thriller",575,573
"Michael Moriarty,Samuel Fuller,Ricky Addison Reed",Horror,576,574
"Bruce Willis,Bruce Dern,William Sanderson","Action,Crime,Drama",577,575
"Bruce Willis,Matthew Perry,Natasha Henstridge","Comedy,Crime,Thriller",578,576
"Denzel Washington,Bruce Willis,Annette Bening","Action,Thriller",579,577
"Bruce Willis,Matthew Perry,Rosanna Arquette",Comedy,580,578
"Bruce Willis,Sarah Jessica Parker,Dennis Farina","Action,Crime,Mystery",581,579
"Bruce Willis,Damon Wayans,Chelsea Field","Action,Comedy,Crime",582,580
"Robert Downey Jr.,Val Kilmer,Michelle Monaghan","Comedy,Crime,Mystery",583,581
"Gerard Butler,Jamie Foxx,Leslie Bibb","Crime,Drama,Thriller",584,582
"David Hemmings,Vanessa Redgrave,Sarah Miles","Drama,Mystery,Thriller",585,583
"Will Ferrell,Emma Thompson,Dustin Hoffman","Comedy,Drama,Fantasy",586,584
"Ryan Gosling,Carey Mulligan,Bryan Cranston","Crime,Drama",587,585
"Cameron Mitchell,Bruce Dern,Diane Ladd","Crime,Drama",588,586
"Jack Nicholson,Randy Quaid,Otis Young","Comedy,Drama",589,587
"Jack Nicholson,Jessica Lange,John Colicos","Crime,Drama,Thriller",590,588
"Jack Nicholson,Candice Bergen,Ann-Margret",Drama,591,589
"Nicolas Cage,Deborah Foreman,Elizabeth Daily","Comedy,Romance",592,590
"Jack Nicholson,Mary Steenburgen,Christopher Lloyd","Comedy,Western",593,591
"Johnny Depp,Armie Hammer,William Fichtner","Action,Adventure,Western",594,592
"Denzel Washington,Ryan Reynolds,Robert Patrick","Action,Crime,Mystery",595,593
"Al Pacino,John Randolph,Jack Kehoe","Biography,Crime,Drama",596,594
"Al Pacino,Jack Lemmon,Alec Baldwin",Drama,597,595
"Jake Gyllenhaal,Robert Downey Jr.,Mark Ruffalo","Crime,Drama,Mystery",598,596
"Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga","Mystery,Sci-Fi,Thriller",599,597
"Tommy Lee Jones,Will Smith,Linda Fiorentino","Comedy,Sci-Fi",600,598
"Gene Evans,André Morell,John Turner","Drama,Fantasy,Horror",601,599
"Richard Denning,Kathleen Crowley,Virginia Grey","Horror,Sci-Fi",602,600
"Joseph Cotten,George Sanders,Debra Paget","Adventure,Fantasy,Sci-Fi",603,601
"Joel McCrea,Barbara Hale,Alex Nicol",Western,604,602
"Joel McCrea,Yvonne De Carlo,Sidney Blackmer",Western,605,603
"Joel McCrea,Brian Donlevy,Sonny Tufts","Romance,Western",606,604
"Stan Laurel,Oliver Hardy,Don Dillaway","Comedy,War",607,605
"Jack Nicholson,Karen Black,Billy Green Bush",Drama,608,606
"Paul Muni,Karen Morley,William Gargan","Crime,Drama,Romance",609,607
"Binnie Barnes,Charles Winninger,Alice Brady","Comedy,Musical,Romance",610,608
"Sandra Dee,Robert Goulet,Andy Williams",Comedy,611,609
"Terry Bolo,Geoffrey Gould,Cecilia Hartfeld",Documentary,612,610
"Stockard Channing,Jack Nicholson,Warren Beatty","Comedy,Crime,Romance",613,611
"William Tepper,Karen Black,Michael Margotta","Drama,Comedy",614,612
"Karrene Janyl Caudle,Tracy Burton,Paula Singleton","Horror,Documentary",615,613
"Wil Wheaton,Claude Akins,Malcolm Danare","Sci-Fi,Horror",616,614
"Tuesday Weld,Orson Welles,Jack Nicholson",Drama,617,615
"Peter Tork,Davy Jones,Micky Dolenz","Comedy,Musical,Fantasy",618,616
"Peter Stickles,Rena Riffel,Eric Dean","Comedy,Horror,Thriller",619,617
"Robert De Niro,Anne Hathaway,Rene Russo",Comedy,620,618
"Tom Hanks,Robin Wright,Gary Sinise","Drama,Romance",621,619
"James Stewart,John Dall,Farley Granger","Crime,Drama,Thriller",622,620
"Cary Grant,Grace Kelly,Jessie Royce Landis","Mystery,Romance,Thriller",623,621
"Vin Diesel,Timothy Olyphant,Larenz Tate","Action,Crime,Drama",624,622
"Steven Bauer,Linda Fiorentino,Will Patton",Drama,625,623
"Audie England,Costas Mandylor,Eric Da Silva",Drama,626,624
"Antonio Banderas,Angelina Jolie,Thomas Jane","Drama,Mystery,Romance",627,625
"Will Smith,Bridget Moynahan,Bruce Greenwood","Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy",628,626
"Albert Brooks,Ellen DeGeneres,Alexander Gould","Animation,Adventure,Comedy",629,627
"Timothy Treadwell,Amie Huguenard,Werner Herzog","Documentary,Biography",630,628
"Brendan Fraser,Rachel Weisz,John Hannah","Action,Adventure,Fantasy",631,17
"Christopher Dennis,Maxwell Allen,Jennifer Wenger",Documentary,632,629
"Michael Fishman,John A. Papa,Eve Shopsin",Documentary,633,630
"Robin Williams,Edward Norton,Catherine Keener","Comedy,Crime,Drama",634,631
"Gordon MacRae,Gloria Grahame,Gene Nelson","Musical,Romance,Western",635,632
"Barbra Streisand,Jeff Bridges,Lauren Bacall","Comedy,Drama,Romance",636,633
"Frank Silvera,Irene Kane,Jamie Smith","Crime,Drama,Film-Noir",637,634
"Burt Pugach,Linda Pugach,Bob Janoff",Documentary,638,635
